"N","Q","S","P0","P1","P2","R1","R2","A1","A2","t"
200,8,40,159.963845941739,0,0,0,0,0,0,1
200,8,18,159.972803796327,0,0,7.46150939145351,7.45713162986554,6.99999999946968,3.99999999990503,2
200,8,4,159.981866953976,0,0,9.88139032121657,8.49672863830624,10.9999999999791,6.99999999984386,3
200,8,0,159.991213002909,0,0,12.1411078180731,9.52746788494789,13.0000000000772,9.00000000018425,4
200,8,0,160.001046968706,0,0,14.1677540871957,10.5435877209744,15.0000000002485,10.9999999999541,5
200,8,0,160.011605786813,0,0,15.9094468341486,11.5389346130339,17.9999999998693,13.0000000000076,6
200,8,0,160.023129592823,0.000137911934502424,0,17.3259817893826,12.5074447442158,17.9999999998693,13.0000000000076,7
200,8,0,160.035822595198,0.000480646290361046,0,18.4079576996669,13.4438218847365,9.00770474506705,7.06279933161333,8
200,8,0,160.049816953575,0.00100125724452905,0,19.1728606302149,14.3430248396977,8.24355152292054,6.73741295757214,9
200,8,0,160.065178436908,0.00170877266662985,0,19.6495631896411,15.2002647774368,7.4951729714587,6.41843171535182,10
200,8,0,160.081774522901,0.00252641510005556,0,19.8920184915074,16.0116949719246,6.77188283799547,6.10642958578225,11
200,8,0,160.099377647937,0.00332780927515904,0,19.9616988915035,16.7740960452404,6.0839659120433,5.80238295245976,12
200,8,0,160.117507689746,0.00382743222835526,0,19.9207880198852,17.4861940155871,5.44174756201378,5.50771170830276,13
200,8,0,160.135356319173,0.00352536744252895,0,19.8155778668131,18.1486191601644,4.85391820663217,5.22753207539485,14
200,8,0,160.151922368049,0.00179938430211293,0,19.6835760736975,18.7627283364801,4.32566119063472,4.97660196302336,15
200,8,0,160.165716050529,0,0,19.5442936429329,19.3312722859792,3.85916919218623,4.77141762182464,16
200,8,0,160.174969884441,0,0,19.409867134084,19.8575041646928,3.44797711550415,4.62612988925785,17
200,8,0,160.177294219983,0,0,19.2809319744141,20.3452929030594,3.08285918047194,4.55282874671103,18
200,8,0,160.170031511127,0,0,19.1539469823074,20.7987849551919,2.75267129989287,4.55557551104956,19
200,8,0,160.14996579299,0,0,19.0197781238343,21.2226175675071,2.44753977095632,4.62843438270084,20
200,8,0,160.11333274013,0,0,18.866439842864,21.6215374545529,2.1601412915475,4.76135049495145,21
200,8,0,160.056154959889,0,0,18.6823537797038,22.000171652543,1.89148753710181,4.93631532618603,22
200,8,0,159.974038797005,0,0,18.4591205568118,22.3626825962943,1.64500539670478,5.13257546232652,23
200,8,0,159.862478768637,0,0,18.1911360252313,22.7129503857454,1.4254832333701,5.32734198447839,24
200,8,0,159.717048583917,0.0319753911826264,0,17.882992841805,23.0540012281741,1.23818326688548,5.50103113553944,25
200,8,0,159.533755148776,0.187436865081209,0,17.5500636408588,23.387938528153,1.08723943391526,5.63718503181829,26
200,8,0,159.309171181602,0.434862838391221,0,17.2084861446223,23.7165532901773,0.972130151118657,5.72788764273709,27
200,8,0,159.041691691919,0.7773276702718,0.100543679883109,16.8686789325075,24.0411435366095,0.890182092323858,5.76994973095934,28
200,8,0,158.730831930243,1.2033330733516,0.322294298120423,16.5361582805655,24.3628339313661,0.834467728512805,5.77120214629473,29
200,8,0,158.37876581992,1.65955473864458,0.564612111553544,16.2025503942239,24.6825486867114,0.795860661729134,5.74468613769371,30
200,8,0,157.988258131016,2.08320001010839,0.82864227476061,15.854362842644,25.0011034035045,0.765160501519249,5.7032289886794,31
200,8,0,157.561167846583,2.42809839398211,1.11550734571149,15.4727133283173,25.3189349810792,0.734081893549152,5.65618305188786,32
200,8,0,157.096838123948,2.69974567042022,1.4262961687367,15.0418518662149,25.6358429900557,0.695333043546184,5.60936668986019,33
200,8,0,156.593229625555,2.92222305169812,1.76208158307935,14.5526715024195,25.9511745898048,0.645486630683871,5.55804210094284,34
200,8,0,156.045215038552,3.14327536300697,2.12390234308601,14.0178589763713,26.2630461249229,0.585101212448913,5.49522568730211,35
200,8,0,155.446587892407,3.41700980228041,2.51278152582593,13.4587175812173,26.5691135317338,0.516039386924475,5.41461461130152,36
200,8,0,154.790581314258,3.78976325380344,2.92970092906728,12.9082823103388,26.8664626784209,0.44215883729783,5.31220961490061,37
200,8,0,154.072794279682,4.27009430456234,3.37558457417245,12.3989930025374,27.152189729291,0.367780731460998,5.18629226284961,38
200,8,0,153.290838547326,4.84213073280568,3.85131522994146,11.9585534848404,27.4236404823194,0.296710907818213,5.04155018737231,39
200,8,0,152.447703995813,5.4305018486434,4.35766127527757,11.5994868221224,27.6789962694533,0.231223185391749,4.88272137221163,40
200,8,0,151.547729844273,5.95107884858711,4.89534203690888,11.3274201974822,27.9168389415468,0.172944092676139,4.71486842994295,41
200,8,0,150.594832734144,6.35719134587002,5.46497349601173,11.1349505761059,28.136632965397,0.122407728865656,4.54600706484416,42
200,8,0,149.591166838443,6.66025506906622,6.06706507206965,11.0090644200903,28.3384987403666,0.0797637220430649,4.38576774318761,43
200,8,0,148.537397425196,6.89229343022966,6.70208642493435,10.9359033917069,28.5228011837568,0.0446674992506213,4.24712671807837,44
200,8,0,147.430001421382,7.11579096342908,7.37043428292207,10.9007397657775,28.6904189874688,0.0164681401650935,4.14329605392015,45
200,8,0,146.264298531145,7.39749047489022,8.07246899379158,10.8892229197247,28.8424097405423,0,4.08592939656444,46
200,8,0,145.035167908333,7.79070673745207,8.80847831460752,10.8893800288245,28.9800328459706,0,4.08108739542429,47
200,8,0,143.738426328037,8.33633792033057,9.57871115994683,10.8902641240829,29.1046086729167,0,4.13156217346151,48
200,8,0,142.374868259587,9.02537654566073,10.3833195529665,10.8830275199943,29.2174806985968,0,4.23184599260463,49
200,8,0,140.94948256698,9.78508647639917,11.2223783733566,10.8607485710067,29.3199271422205,0,4.37128583077259,50
200,8,0,139.467413689631,10.5383944496341,12.0959270074326,10.8177542621108,29.4131456051116,0,4.53706554089018,51
200,8,0,137.931281732764,11.2455477628822,13.0039193166648,10.7518714667808,29.4980869877386,0,4.71099148257364,52
200,8,0,136.342111932626,11.8943080063145,13.9462721611937,10.6624013153926,29.5755879913844,0,4.87339822555039,53
200,8,0,134.696663758454,12.5399969348922,14.9228306374151,10.5528891951187,29.6461860221095,0,5.00535695452677,54
200,8,0,132.989090392987,13.235414674529,15.933387088524,10.4348682485987,29.7100091646639,0,5.09279656254968,55
200,8,0,131.213599638002,14.0187487882619,16.9777000666646,10.3207668879588,29.7670998578881,0,5.12551708313806,56
200,8,0,129.366260272499,14.8904423692136,18.055430092861,10.219206132586,29.8175147543233,0,5.10381798679685,57
200,8,0,127.445195935832,15.8333825277822,19.166171876418,10.1364075516111,29.861356722444,0.00262051673026666,5.03210632718005,58
200,8,0,125.454888731541,16.7979769133794,20.3093549108842,10.0728023058788,29.8988992807598,0.0234940426698675,4.92108933855696,59
200,8,0,123.402603259984,17.7203848364764,21.4843368330742,10.0271049953205,29.9304696460053,0.0492168235399917,4.78443411911934,60
200,8,0,121.299305377635,18.5264380748364,22.690337022276,9.99688931001101,29.9564476249954,0.0802854153339334,4.63528466904249,61
200,8,0,119.152872753816,19.1925853808044,23.9264801195945,9.97919968323246,29.9772578491243,0.116945416137687,4.48321545641616,62
