"N","Q","S","P0","P1","P2","R1","R2","A1","A2","t"
200,8,40,159.977885966538,6.25240731514466e-06,0,0,0,0,0,1
200,8,12,159.981011112567,0,0,9.47599790428959,7.32049797280006,7.99999999722416,5.99999999817461,2
200,8,4,159.984201415394,0,0,12.5950432329278,8.39332598362541,11.0000000036166,7.00000000141484,3
200,8,0,159.987573767179,0,0,15.4811375502401,9.45861665490795,17.9999999973974,8.99999999990907,4
200,8,0,159.991270797939,0,0,18.0014478124445,10.5118659067991,21.0000000009165,10.9999999994871,5
200,8,0,159.995482306497,0,0,20.0594555089849,11.5482449512712,22.9999999999369,11.000000000264,6
200,8,0,160.000413713573,0,0,21.5807322038734,12.5628204859424,22.9999999999369,11.000000000264,7
200,8,0,160.006284708288,0,0,22.5542090833319,13.5505828336165,9.50072256775414,6.46050680062267,8
200,8,0,160.013314607995,0.000104036871725024,0,23.0270842034905,14.5065668774891,8.32887241409476,6.33761662033536,9
200,8,0,160.021708011414,0.000334960729899535,0,23.0683892572322,15.4259773724702,7.21333928072444,6.2166949504935,10
200,8,0,160.0316148442,0.000676076961853354,0,22.7892350558038,16.3046306626263,6.18576789715451,6.10166992382594,11
200,8,0,160.043155174743,0.0011321063710582,0,22.308328660798,17.1387077114103,5.26488110395526,5.99447440050017,12
200,8,0,160.056352091767,0.00166594655906909,0,21.7231666528942,17.9256123071403,4.46251368042665,5.89749648261069,13
200,8,0,160.071083600278,0.00216320199124315,0,21.0902566277894,18.6644637061417,3.774998169787,5.81720090467912,14
200,8,0,160.087132500078,0.00245012206208452,0,20.4501720155628,19.3550182314527,3.19152200645394,5.76204802992567,15
200,8,0,160.104029664866,0.00218682904078555,0,19.8178150395587,19.9980767270519,2.70095922381452,5.74066251882897,16
200,8,0,160.121143385132,0.000956134272522209,0,19.2031109608545,20.5946868141652,2.29441777089896,5.76128465227002,17
200,8,0,160.137443544618,0,0,18.621748398193,21.1458387020693,1.96417809835675,5.83058670870068,18
200,8,0,160.151717786502,0,0,18.0913400268687,21.6525191748403,1.70468199050345,5.94622959810577,19
200,8,0,160.162322767709,0,0,17.6265887431307,22.1159531838587,1.50980622569257,6.09190736954855,20
200,8,0,160.167130783299,0,0,17.2233100700202,22.5381544329116,1.37250182480919,6.24786417778191,21
200,8,0,160.163752699422,0,0,16.871290832636,22.9214157241174,1.28319580753517,6.3930395537092,22
200,8,0,160.149155389571,0,0,16.5555736546525,23.2683684282986,1.23149741719986,6.50796684021008,23
200,8,0,160.12004419462,0,0,16.2608837136755,23.5817213973961,1.20599505781569,6.58325555157027,24
200,8,0,160.072656062211,0,0,15.9795026518336,23.8640398406428,1.19399541690294,6.62102036861917,25
200,8,0,160.002862383805,0,0,15.7209089050301,24.1174218123076,1.1831895791659,6.62532853632634,26
200,8,0,159.906452105147,0.0277867503359715,0,15.4975469124262,24.3439168027467,1.16390115848535,6.59847235761704,27
200,8,0,159.779149410839,0.131922680684921,0,15.3173969367294,24.5458400405698,1.12837044007355,6.54032297981061,28
200,8,0,159.616889201547,0.295788107351018,0,15.1850707888604,24.7256715649497,1.07518205818082,6.44190844178625,29
200,8,0,159.416514003343,0.519704519447978,0.173870599797683,15.0961706490452,24.8862849190576,1.00941995764887,6.28854565008555,30
200,8,0,159.175459439073,0.794631363281574,0.429555119112074,15.0437737463338,25.0306669361372,0.937792989335738,6.06750179705408,31
200,8,0,158.892559723074,1.08748894361398,0.709600948068438,15.0197042238516,25.1618571491514,0.868268856610843,5.77757893049605,32
200,8,0,158.566750579235,1.36429597565951,1.01528987521023,15.0148620335681,25.2828821788425,0.808668209050974,5.42331908041198,33
200,8,0,158.196616971076,1.59985589037795,1.34788812210468,15.0198818989994,25.3967074298656,0.764280373571844,5.02222109753607,34
200,8,0,157.779605501496,1.798662239484,1.70861350318646,15.0249892774994,25.5060812688183,0.737195890251825,4.60076709056247,35
200,8,0,157.313007475376,1.97743167272655,2.09865686383123,15.0202491422786,25.6136382879896,0.727928090929095,4.18629098998395,36
200,8,0,156.794663675371,2.1711377506883,2.51913950524647,14.9953611755077,25.7216963489063,0.733418494397947,3.8034070238594,37
