"N","Q","S","P0","P1","P2","R1","R2","A1","A2","t"
200,8,40,159.956157421338,1.12873461869132e-05,0,0,0,0,0,1
200,8,28,159.965017519439,2.72535076993889e-06,0,6.75926558862812,5.46374594363284,3.99999999992358,2.69507495252747,2
200,8,14,159.97396035295,0,0,9.36754736316737,6.56230008300722,8.0000000003066,5.37996714656442,3
200,8,0,159.983128240263,0,0,11.8594139791415,7.65651649619252,11.9999999993835,7.71392761244496,4
200,8,0,159.992690320033,0,0,14.1563309151311,8.74340954729341,15.0000000005553,9.2256837006311,5
200,8,0,160.00285900017,0,0,16.1764567741853,9.82002226228815,18.9999999998183,9.57363554620681,6
200,8,0,160.013854557849,0,0,17.8461712976945,10.8835040351181,18.9999999998183,8.73732345507343,7
200,8,0,160.025885478044,0,0,19.1280456559459,11.9314010697034,11.309814534531,7.01141973907436,8
200,8,0,160.039149421936,0,0,20.0016854900918,12.9613957556233,10.1476117851234,5.15147922121304,9
200,8,0,160.053793740585,0,0,20.4844956370326,13.9713123589993,9.01145709089962,3.91855430344135,10
200,8,0,160.069882680726,0,0,20.6252785120485,14.9589879046525,7.91898207269056,3.60702168588734,11
200,8,0,160.08742039152,6.17446776762951e-05,0,20.4824030822621,15.9221958071149,6.88792821191836,4.13758258539898,12
200,8,0,160.106245860397,0.000172189701818011,0,20.1290935574262,16.8584792642266,5.93416759575658,5.39061869138792,13
200,8,0,160.126097375757,0.000332205597071465,0,19.6381478202241,17.7654293925812,5.0659848737931,6.94701220314329,14
200,8,0,160.146475591582,0.000542354753144148,0,19.0658032024308,18.6410592004789,4.28847362232422,8.58611933098021,15
200,8,0,160.16673148626,0.000794193633180571,0,18.4577713012547,19.4836230901151,3.60075821006061,10.4444992081169,16
200,8,0,160.185854970217,0.00105053563336043,0,17.8342213265444,20.2919191475601,2.99749938379825,12.5121391867224,17
200,8,0,160.202674225998,0.00125949963020156,0,17.2074728191128,21.0649325111611,2.47233639179672,12.5121391867224,18
