"N","Q","S","P0","P1","P2","R1","R2","A1","A2","t"
200,8,40,159.954184505308,0,0,0,0,0,0,1
200,8,26,159.962139461314,0,0,4.69702344259517,9.80333786582951,2.99999999975439,4.00000000053988,2
200,8,10,159.970239005524,0,0,6.67995700758917,11.1878350916052,6.00000000044823,8.99999999944542,3
200,8,0,159.978737885296,0,0,8.53666631882539,12.5590406245572,10.0000000000588,13.0000000006108,4
200,8,0,159.987942053481,0,0,10.1889443011438,13.9081297519363,12.9999999993159,15.9999999991783,5
200,8,0,159.998243542525,0,0,11.5895149670313,15.2264438851516,13.0000000003818,16.0000000004047,6
200,8,0,160.010059720424,4.2536971599019e-05,0,12.7091022991834,16.5056099935046,13.0000000003818,16.0000000004047,7
200,8,0,160.023814217273,0.000176105945525699,0,13.5588189367999,17.7383613846838,7.65910585125392,9.81439233055622,8
200,8,0,160.039898476738,0.000383577955331147,0,14.1573241706366,18.9181963171295,6.97501342672069,9.38737616760141,9
200,8,0,160.058651559859,0.000670210857936014,0,14.5238602090341,20.0391309873597,6.30669842323867,8.9853806135214,10
200,8,0,160.080238999264,0.00100565675009144,0,14.6827214774131,21.0967324203035,5.66124049827176,8.61551148169261,11
200,8,0,160.104737283998,0.00133866458325558,0,14.6643814719844,22.0871886399999,5.03843504918887,8.2744891601107,12
200,8,0,160.131957673164,0.00154981156223899,0,14.5156602328487,23.0080565881607,4.44102683652783,7.95587572428301,13
200,8,0,160.161335428272,0.00142701348402061,0,14.2750237278675,23.8588694970883,3.87402365865922,7.65431911157493,14
200,8,0,160.192068579117,0.00070479191956927,0,13.9761900984381,24.6400291878166,3.34639700854594,7.36941012666988,15
200,8,0,160.222736564754,0,0,13.6471562688583,25.353668837722,2.86818091093267,7.10235267578547,16
200,8,0,160.251536429168,0,0,13.312317704792,26.0026085498546,2.447461199115,6.85480090637445,17
200,8,0,160.275754226812,0,0,12.9873852544642,26.5906847736188,2.08345681858587,6.62454916026079,18
200,8,0,160.292267208216,0,0,12.685489577452,27.1220747548729,1.77234719601951,6.40856999656438,19
200,8,0,160.297022166754,0,0,12.4155193888021,27.6014025206466,1.50709217875164,6.20478603392223,20
200,8,0,160.284959915286,0,0,12.1755311397685,28.0337785746689,1.2803530884663,6.01272463717325,21
200,8,0,160.25052270104,0,0.0538749814074199,11.9597973048074,28.4244107600189,1.087514361375,5.83754599265519,22
200,8,0,160.186983432667,0,0.299995891432709,11.7578776806906,28.7784965103426,0.927257354055169,5.68643310286191,23
200,8,0,160.08717557781,0,0.564639145015818,11.5594216668664,29.1011207163333,0.79879256289092,5.56549579915817,24
200,8,0,159.943304909477,0.0234103952968912,0.84904118943577,11.3594809490691,29.3968257919206,0.700128536605154,5.47530666122268,25
200,8,0,159.747273017551,0.0951508005842102,1.15441678545642,11.1556997767004,29.669633352893,0.62699350311205,5.41284527205135,26
200,8,0,159.49120949404,0.206953138483229,1.48196091417555,10.9450968909903,29.9233246739057,0.575072577198583,5.37521894261416,27
200,8,0,159.168313016227,0.358081570844016,1.83280880072714,10.7208642089117,30.1611305226287,0.541990243962578,5.36240182512268,28
200,8,0,158.772704423688,0.539691029126246,2.2080651999157,10.4765579746006,30.3859812626072,0.526352393000595,5.37643611485497,29
200,8,0,158.300989091509,0.726589343773794,2.60875683286656,10.2117444541405,30.600017847089,0.528801551874804,5.42376438865304,30
200,8,0,157.749887172132,0.917808704421921,3.03583125606555,9.93021450300132,30.8046652488153,0.550678371194501,5.50816075827422,31
200,8,0,157.116263258107,1.12107887397376,3.490195195442,9.63700891410061,31.0010458658263,0.592641228393205,5.63104385585905,32
200,8,0,156.39809981603,1.34872136499556,3.97265568799994,9.33926467398692,31.1896250004861,0.652417847075237,5.78843019292195,33
200,8,0,155.594342550507,1.61164267558096,4.48396717737427,9.0442779258528,31.3706164222394,0.726563469560701,5.97349982423895,34
200,8,0,154.706672244129,1.91049749626986,5.02477342264853,8.75788524583593,31.5438848645292,0.809023508209316,6.17249579584743,35
200,8,0,153.738060480345,2.24959138399373,5.5956647451805,8.4861620157845,31.7091388358882,0.889901322943015,6.36620201755733,36
200,8,0,152.694719183933,2.64878100619152,6.19711154526556,8.2357254921582,31.865853826113,0.959207464286072,6.5339798031687,37
200,8,0,151.586716174527,3.09692019813243,6.82949103776823,8.00630496774879,32.0136077387087,1.009983479783,6.65347329208768,38
200,8,0,150.4248334758,3.57149955271802,7.49314638498766,7.79564940752279,32.1520198526312,1.03704608880747,6.70314412959377,39
200,8,0,149.219461064112,4.04177334382891,8.18835195780439,7.60107812628801,32.2807035690219,1.04007938789776,6.66917687255394,40
200,8,0,147.979672411742,4.47869977127398,8.91536529579857,7.4217156200165,32.3992208410585,1.02297564363898,6.5499457321066,41
200,8,0,146.709586309854,4.87228269570489,9.67443296992933,7.2623325303601,32.507026280923,0.990253773312642,6.34933259688482,42
200,8,0,145.411780208845,5.2322635358918,10.4657521783571,7.1215951761302,32.6038948144686,0.945612127452571,6.08328606915966,43
200,8,0,144.087829391462,5.57315441578339,11.2895042140625,6.9954624935301,32.689774742672,0.892032332177783,5.7744421488332,44
200,8,0,142.735623318363,5.91257572760733,12.1458564886605,6.8770808048752,32.764937574824,0.832509397116102,5.4467255602161,45
200,8,0,141.351823078389,6.27482317112989,13.0349661449342,6.75901738196727,32.8297702200351,0.770637554173672,5.12530049141698,46
200,8,0,139.932364862722,6.69827562101199,13.9569575017023,6.63594658775771,32.8848174156036,0.710447906100471,4.83444180632958,47
200,8,0,138.474889016396,7.18917104445977,14.9119255592816,6.50910960542034,32.9307362454607,0.656419019290498,4.59147257433805,48
200,8,0,136.977737182853,7.7400226134761,15.8999526403613,6.38274414543506,32.9682184133949,0.610513335599986,4.40389653925374,49
200,8,0,135.440045129003,8.32648346717432,16.9210928771333,6.26663131024219,32.9980163537309,0.573210525662148,4.2746081877068,50
200,8,0,133.861720809072,8.91973906147087,17.9753780137374,6.17011115135253,33.0208971776965,0.54186236503014,4.19668511301078,51
200,8,0,132.244966803076,9.48996415238435,19.0627784326025,6.09521612459855,33.0376259735948,0.51305080522465,4.16079299804729,52
200,8,0,130.593925069634,10.0104632161737,20.1832236705868,6.04175016990904,33.0489628034375,0.483951439987616,4.15693043917608,53
200,8,0,128.916993833421,10.4724630603343,21.3365469572964,6.00779916219427,33.0556428664912,0.453932185882811,4.17179299321141,54
200,8,0,127.219110550906,10.8881438890835,22.5225788704715,5.99060097105141,33.0583697194454,0.423597107738361,4.19226364506453,55
200,8,0,125.503982324601,11.2767782821931,23.7411462632613,5.98731707391141,33.0578280908698,0.396314690355516,4.20932044447726,56
200,8,0,123.77522133157,11.668437320145,24.9920382371756,5.99524976786901,33.0546545188723,0.376183458836876,4.21447805863442,57
200,8,0,122.03614884575,12.0847748422316,26.2750407376476,6.01174792851855,33.0494672949738,0.366990462730973,4.19922264283581,58
200,8,0,120.288407052138,12.507533044828,27.5899662105162,6.03423486929076,33.0428498211008,0.370692819749017,4.16223353631058,59
200,8,0,118.5309293564,12.9255605481343,28.9366388757354,6.06026105120727,33.0353389253794,0.388456175896064,4.10399729852578,60
200,8,0,116.761921701598,13.3337710612525,30.3148801264921,6.08673025431313,33.0274654078928,0.41981852934629,4.02536064229469,61
200,8,0,114.97912178795,13.7331153587002,31.7244945566223,6.10784376073974,33.0197763313796,0.462671110747435,3.93030383784965,62
200,8,0,113.180958213719,14.1253690487365,33.1652676013739,6.118087691506,33.0127660904479,0.513972831957673,3.82373113132817,63
200,8,0,111.369091412189,14.5095700091693,34.6369248609935,6.11579002109435,33.0067021445261,0.568275842283522,3.71099625213395,64
200,8,0,109.544513566608,14.8893361495157,36.139187835517,6.10195721069547,33.0017203342144,0.619554906850713,3.59735605134547,65
200,8,0,107.702511536211,15.2886398342195,37.6718145414266,6.08331864960353,32.9976826775822,0.662300865719033,3.48675321789973,66
200,8,0,105.837694016034,15.7339042826057,39.2345461828959,6.06372508939146,32.9944791780869,0.692704261827649,3.38101252929369,67
200,8,0,103.945045801453,16.2405883948441,40.8271102744196,6.04556602121471,32.9920236534926,0.707773737175354,3.28071106088776,68
200,8,0,102.020258044605,16.7831074039247,42.4492072426236,6.02998255562244,32.9902223083704,0.706114933577189,3.18334374179444,69
200,8,0,100.059299815805,17.3262569495024,44.1005199081022,6.01763380737737,32.9889818271791,0.686976599062539,3.08648890338502,70
200,8,0,98.0597948230792,17.8351791769821,45.7806602082013,6.0084604658243,32.9882194540189,0.650856100905033,2.99101998459604,71
200,8,0,96.0244653904576,18.2667824028745,47.4891190582464,6.00207802815935,32.9878589237633,0.59958743945105,2.89818177231313,72
200,8,0,93.9574646696977,18.5862539920578,49.2253288126212,5.9980433633859,32.9878275470421,0.535797821630437,2.80953127792419,73
200,8,0,91.8636718364367,18.8007726552345,50.9885977698987,5.9958341192502,32.9880628299237,0.464194503894442,2.72835700169814,74
200,8,0,89.746235369078,18.9328927385044,52.7782096572737,5.99492651768323,32.988506438272,0.389952735440041,2.65672184141848,75
200,8,0,87.6005400718765,19.0243092562021,54.5934637394458,5.99489055336792,32.9891079958932,0.317604299158546,2.59046108097775,76
200,8,0,85.4195991005513,19.1201129114783,56.4336247925199,5.99539561951055,32.9898247943181,0.249887407237938,2.52537666928931,77
200,8,0,83.1959725298943,19.2631296614449,58.2979404453398,5.99615908067718,32.9906176651156,0.188843537140537,2.45824017060225,78
200,8,0,80.9208675563192,19.488608589183,60.1856306688735,5.99700916784884,32.9914555432174,0.135341669232495,2.38908264472862,79
200,8,0,78.5876515365119,19.8191682873412,62.0958770379642,5.99781867585357,32.9923110232811,0.0894809998725463,2.32252317767067,80
200,8,0,76.1996853466248,20.2344822608699,64.0277352008333,5.99852778849263,32.9931632355067,0.0511104885116994,2.26471250134708,81
200,8,0,73.7658049374432,20.6931390039832,65.980195522056,5.99910097465092,32.9939939493232,0.0195865840189843,2.22390323555632,82
200,8,0,71.3049239848618,21.1237565872299,67.952124622097,5.999534894357,32.9947896857057,0,2.20760501097049,83
200,8,0,68.8316166437204,21.490302468673,69.9424011748329,5.99984340460881,32.9955408916618,0,2.21776997951864,84
200,8,0,66.3560460028591,21.7790564445489,71.9499373486754,6.00004405777497,32.9962396757924,0,2.25314729460328,85
200,8,0,63.8780471029397,22.0198495374653,73.9737334347752,6.00015942857796,32.9968818723814,0,2.31163663645001,86
200,8,0,61.3939479142392,22.2548105910484,76.0128229953672,6.00021265796055,32.9974646875273,0,2.38967433000728,87
200,8,0,58.8967337109034,22.5254928807891,78.0662869758776,6.00022326709017,32.9979873979441,0,2.48413903905366,88
200,8,0,56.3798948576508,22.8499971932448,80.1332272485046,6.00020663855507,32.998450956898,0,2.5946666926475,89
200,8,0,53.8387025571853,23.2374383160058,82.2127403042057,6.00017602780649,32.9988569521678,0,2.71979961622499,90
200,8,1,51.2741212152378,23.6858495441552,84.3038914226057,6.00013963095847,32.9992082734263,0,2.85545113640982,91
200,8,0,48.6909989532644,24.182265410245,86.4057194776674,6.00010375050111,32.9995082525359,0,2.98892036584714,92
200,8,0,46.1034429246985,24.6807996336081,88.5172015947077,6.000071822622,32.9997607399974,0,3.10303647659883,93
200,8,0,43.5256901863638,25.1273085217693,90.6373469468891,6.00004525014361,32.9999699101195,0,3.17363690338262,94
200,8,0,40.9684288060314,25.4812195350608,92.7652144693465,6.0000247868257,33.000140001957,0,3.18333793786883,95
200,8,0,38.4304814068403,25.7562737674479,94.9000114944329,6.00000999475254,33.0002753064589,0.00165830456894141,3.12009894665911,96
200,8,0,35.9059888320432,25.9847625680044,97.0410117785572,6.00000009445349,33.0003800697438,0.0409849649896087,2.98720338988851,97
200,8,0,33.3822302499786,26.2188646726031,99.1876063771371,5.99999413191375,33.0004583067154,0.0919467620916653,2.80319214301023,98
