"N","Q","S","P0","P1","P2","R1","R2","A1","A2","t"
200,8,40,159.96776076638,0,0,0,0,0,0,1
200,8,16,159.976448862256,0,0,6.93970128631933,11.4426289623817,5.99999999976414,6.0000000004418,2
200,8,0,159.9851936279,0,0,8.43489098417262,12.4827333226023,9.99999999987197,10.9999999987647,3
200,8,0,159.994088652846,0,0,9.82165190832902,13.5142918170683,12.0000000002124,13.0000000012916,4
200,8,0,160.003241053456,0,0,11.0521061429059,14.5319155884835,12.9999999998132,15.9999999992764,5
200,8,0,160.012772440564,0,0,12.1048048163624,15.5300981120533,13.0000000001204,18.0000000002097,6
200,8,0,160.02280149134,0,0,12.9687422444699,16.5035269572583,13.0000000001204,18.0000000002097,7
200,8,0,160.033420653805,0,0,13.6482564479094,17.4477837381814,4.63240951800396,8.53843980200688,8
200,8,0,160.044695973602,1.05627248860725e-07,0,14.1534972648778,18.3588982182796,4.29666767957614,8.25649502103094,9
200,8,0,160.056614116002,3.61748984322042e-07,0,14.5025180987286,19.2337987139044,3.97073902531279,7.98816032562256,10
200,8,0,160.069122671893,7.40217036280855e-07,0,14.7172877174263,20.0697557642995,3.65739830011288,7.73968735360946,11
200,8,0,160.082063111961,1.25036961834517e-06,0,14.8284598238835,20.8646467594917,3.3574988886311,7.51154725543469,12
200,8,0,160.095140865424,1.86985927277981e-06,0,14.8723357609797,21.6170127226091,3.07139592500471,7.30183270114661,13
200,8,0,160.107979159088,2.54819450076833e-06,0,14.8817617891521,22.3258853783938,2.79937290154548,7.10490292659958,14
200,8,0,160.11998922228,3.15262436988038e-06,0,14.8720556724243,22.9917132096125,2.54175655842339,6.91471189841207,15
200,8,0,160.130465854887,3.49433573903726e-06,0,14.8512023898032,23.6155133183246,2.29882734994374,6.72859174218738,16
200,8,0,160.138450136519,3.24252606618077e-06,0,14.8153842766432,24.1991605257375,2.06976321223437,6.5494658797798,17
200,8,0,160.142841006756,1.99766960950673e-06,0,14.7560745508432,24.744825731066,1.85358021781511,6.38153589081166,18
200,8,0,160.142222565357,0,0,14.6577126041322,25.255006426407,1.64981066126578,6.22905277903906,19
200,8,0,160.135045561311,0,0,14.5038612344618,25.7322791839202,1.45856479982667,6.09465297241487,20
200,8,0,160.119490537604,0,0,14.2827522512408,26.1791401363101,1.28174851932018,5.97446517154506,21
200,8,0,160.093476825387,0,0,13.9880655682291,26.5978021808278,1.12175708709875,5.86281037702109,22
200,8,0,160.054818865169,0,0,13.6181542689175,26.9902287700017,0.980889853205974,5.7534528154364,23
200,8,0,160.001118105909,0,0.0345934173340757,13.185497874133,27.3576662447655,0.860455382681652,5.64064114005972,24
200,8,0,159.929920732243,0,0.286153051292393,12.7090178856535,27.7010264089923,0.760874258860395,5.51893604009344,25
200,8,0,159.838764863073,0,0.552836617710712,12.2192772917235,28.0206000299086,0.680046397644463,5.38348115362137,26
200,8,0,159.725282002803,0,0.83557431432738,11.7471378227897,28.3165856261828,0.615309796889885,5.23036570019135,27
200,8,0,159.587485263584,0,1.13528075478617,11.3130146916429,28.5894337588976,0.564275449700131,5.05887827632583,28
200,8,0,159.423666476995,0,1.45286084319557,10.9335342591692,28.8396982888924,0.524840010023671,4.87042981185479,29
200,8,0,159.23266846617,7.68657123629437e-05,1.78919445987596,10.6187288000623,29.0681798746854,0.496029158543362,4.67181510491279,30
200,8,0,159.012788258046,0.000224111661218825,2.14514859266986,10.3699125816118,29.27606202821,0.478123502382533,4.47152709089426,31
200,8,0,158.762110251141,0.000438682215468304,2.52158072768379,10.1851499958491,29.4646971617069,0.471524755106401,4.27712717334596,32
200,8,0,158.478597443976,0.000721419953867528,2.91931742304647,10.0570467186845,29.6357707243845,0.476081541640382,4.09207498022794,33
200,8,0,158.160518092026,0.00106297176914683,3.33916429905433,9.97670941739708,29.7910888221291,0.491159417483268,3.91764969169188,34
200,8,0,157.80748287857,0.00142324596135401,3.78187415265222,9.93470744086047,29.93260715057,0.514744749067126,3.75051047224261,35
200,8,0,157.419283969048,0.00173767446499607,4.24817742713613,9.92167697005926,30.0623251993036,0.54413689584412,3.5866199071976,36
200,8,0,156.995097029735,0.00187452234509934,4.73876797455784,9.92905883282649,30.1822680440503,0.575266378413527,3.42377428077184,37
200,8,0,156.533823558639,0.0016706932033491,5.25432353454192,9.94869044120713,30.2944564882684,0.603740482774313,3.26067302922183,38
200,8,0,156.034049948804,0.000891838213287278,5.79548372265017,9.97327156093223,30.4008432628385,0.625433247011758,3.09877915373059,39
200,8,0,155.494902825583,0,6.36284012743712,9.99602003498029,30.5032688402244,0.637001090862743,2.94393900543068,40
200,8,0,154.915529582358,0,6.95696281186791,10.0102663322737,30.6034930936055,0.635732536250783,2.80361490982014,41
200,8,0,154.294500408833,0,7.57837679894138,10.0094687707631,30.703055088648,0.62068110730727,2.68779446722621,42
200,8,0,153.630242068226,0,8.22758368255256,9.98706371962149,30.8033659068002,0.591796596209695,2.60688577598517,43
200,8,0,152.921184821495,0,8.9050363801478,9.93627190388352,30.9055455001517,0.550848865112092,2.57045365164002,44
200,8,0,152.166085730648,0,9.61115898661194,9.85053809687882,31.0105381605576,0.500272001938407,2.58709378687168,45
200,8,0,151.365005564173,0,10.3463089830326,9.72441890925509,31.118876668292,0.443399453303252,2.66115336551615,46
200,8,0,150.518434720717,0,11.1108174459161,9.55314025386708,31.2309120116303,0.384023976447243,2.79136006848585,47
200,8,0,149.62720928213,0,11.9049699602281,9.3348329071088,31.3465779989089,0.325737009261251,2.97321714739225,48
200,8,0,148.691992510003,0,12.7290164117483,9.07337695636805,31.4653234302605,0.271074609886971,3.19419133740262,49
200,8,0,147.713599007386,0,13.5831874297759,8.77650186111324,31.5863505325664,0.222130757993959,3.43849410729304,50
200,8,0,146.693725266963,0.0521052635265159,14.4676625657403,8.46197660101891,31.7082813337998,0.180286499112421,3.68535237671903,51
200,8,0,145.634254880393,0.136684066497241,15.3826014971708,8.15004418372748,31.8295764165905,0.146649975421991,3.91316185084648,52
200,8,0,144.536937945596,0.257622034971938,16.3281354838642,7.86080420854695,31.9486307811018,0.121890461982272,4.10374029795391,53
200,8,0,143.403738623719,0.416319573181459,17.304379659739,7.61125328319237,32.0639474778813,0.106341812608791,4.24636989691239,54
200,8,0,142.237610822548,0.601590947706862,18.3114130729337,7.40611945734134,32.1745273414825,0.100203440208586,4.33506945825778,55
200,8,0,141.041864631113,0.799465518678553,19.3492988076243,7.24604028834539,32.2795595762773,0.103377745483083,4.37575483138309,56
200,8,0,139.819891325662,0.999541701564673,20.4180695487457,7.12713440342259,32.3785406465741,0.115621907914451,4.37797367127888,57
200,8,0,138.573775762473,1.20026971375743,21.51774052203,7.04279500150843,32.4712371991696,0.136409234313447,4.35390381646877,58
200,8,0,137.305393623157,1.39952811319361,22.6483151725275,6.98579825214825,32.5575278831546,0.165080080765571,4.3160155175962,59
200,8,0,136.017199055205,1.58441864602598,23.8097603392471,6.94815428279278,32.6375330981249,0.200653717066225,4.27483849209649,60
200,8,0,134.711537508489,1.74116395184182,25.0020265782467,6.9218554301231,32.7114710692232,0.241794806211508,4.2386173310245,61
200,8,0,133.389741176529,1.86324705575033,26.2250359198209,6.89958890983635,32.7797095732737,0.286899416458189,4.21450977490942,62
200,8,0,132.052355680907,1.94802976847671,27.478698253398,6.87455988686873,32.8426777919356,0.333581861347632,4.20724615479477,63
200,8,0,130.697793611818,2.0011286576882,28.762903430705,6.8413504440966,32.9009009745277,0.379204829613663,4.21956999797604,64
200,8,0,129.324332596796,2.03013399780947,30.0775245490877,6.79522565280833,32.9549376318366,0.420906265475351,4.2487050262422,65
200,8,0,127.931445388891,2.0420336019515,31.4223859670448,6.73326846824127,33.0053849774152,0.456189340801384,4.28932039880408,66
200,8,0,126.517410815426,2.0427551751416,32.7972932620188,6.65475199752383,33.052856367582,0.484242882573669,4.33138683006651,67
200,8,0,125.080119860813,2.03749639318959,34.2020409353986,6.56070448698726,33.0979615637765,0.504975265352822,4.36416183311311,68
200,8,0,123.617504358736,2.02950494064095,35.6363862204585,6.45732334681012,33.1412890497101,0.519524152002411,4.37996223054496,69
200,8,0,122.128072904634,2.02121925439551,37.1000619500929,6.35142630235509,33.183407282179,0.529472351591807,4.37642093482799,70
200,8,0,120.612600291715,2.01379077203478,38.59274062379,6.24714317587406,33.2248258880466,0.536046115603815,4.35302813154061,71
200,8,0,119.07189023453,2.00789597498824,40.1140777986879,6.14698572499068,33.2660142377558,0.538898452769611,4.31184841872669,72
200,8,0,117.504595935246,2.00359851939553,41.6637215959309,6.04968135192643,33.3073395060002,0.537444500602156,4.25583833968814,73
200,8,0,115.908318678654,2.00076840115193,43.2413192758893,5.95286709987871,33.3491207309036,0.531721154493212,4.18894780629365,74
200,8,0,114.278939175082,1.99911776387008,44.8465123031923,5.85374167417568,33.3915604823106,0.522162636689067,4.11584833353848,75
200,8,0,112.613170176172,1.9983341508602,46.4789039861243,5.74991448127241,33.4347342714369,0.51042356197158,4.04384403243783,76
200,8,0,110.90853093485,1.9981257821508,48.1380744869392,5.64008947610643,33.4786383251457,0.499411804492433,3.98367048331302,77
200,8,0,109.164420378602,1.99826773102419,49.8235505383385,5.52679383624486,33.5230562038867,0.492141948856044,3.94578533198874,78
