"N","Q","S","P0","P1","P2","R1","R2","A1","A2","t"
200,8,40,159.972370446117,4.40359814922031e-06,0,0,0,0,0,1
200,8,18,159.976484404733,4.89936689066252e-06,0,4.30431341809837,11.4137884631731,3.99999999931499,6.9999999979944,2
200,8,10,159.980643034852,5.2478317332124e-06,0,6.26403049906176,12.2890432735009,4.99999999952533,10.000000002675,3
200,8,0,159.984926212019,5.13895147084957e-06,0,8.17662823787123,13.1566526243401,6.00000000205226,14.9999999977192,4
200,8,0,159.989431093979,4.16753129677118e-06,0,10.0089789334882,14.0119331571323,10.9999999981496,16.000000001104,5
200,8,0,159.994286000528,1.72518381381232e-06,0,11.7144769783536,14.8505318659517,13.0000000005758,16.9999999998164,6
200,8,0,159.999629919604,0,0,13.2465008322236,15.6683810724396,13.0000000005758,16.9999999998164,7
200,8,0,160.005613349678,0,0,14.5718431306343,16.4622240558745,8.2480855784554,6.97279260670277,8
200,8,0,160.01238626498,0,0,15.6643146845887,17.2292017760857,7.4146264501022,6.88709058021928,9
200,8,0,160.020085032254,0,0,16.5123848311752,17.9672349574692,6.59132054760476,6.81398068888054,10
200,8,0,160.028837045925,0,0,17.1111160845539,18.6745950865724,5.78885241182676,6.75854861288889,11
200,8,0,160.038735791086,0,0,17.4713669030991,19.3502344402269,5.02109664158022,6.72064295529134,12
200,8,0,160.049822672214,0,0,17.623251338788,19.9934911412498,4.30239739570052,6.69855408958683,13
200,8,0,160.062102264415,0,0,17.6039355941772,20.6038165774512,3.6457870151684,6.68957654823766,14
200,8,0,160.07547833548,0,0,17.4624674260894,21.1808851716382,3.06338292999747,6.69043223368977,15
200,8,0,160.089793429788,0,0,17.2469677441896,21.7245811248317,2.56392050681859,6.69671607255486,16
200,8,0,160.10474600538,0,0,16.9899685152465,22.2354047159119,2.15141120628287,6.70437013446437,17
200,8,0,160.119943262973,0.000115925166947353,0,16.717171292241,22.7141125607706,1.82747419003233,6.70972230728639,18
