"N","Q","S","P0","P1","P2","R1","R2","A1","A2","t"
200,8,40,159.953728294467,0,0,0,0,0,0,1
200,8,22,159.965757188946,0,0,4.30090385394337,12.6322187346207,3.00000000033708,5.99999999943018,2
200,8,6,159.977881954936,0,0,5.89513622779281,13.692247787432,5.99999999918476,11.0000000012119,3
200,8,0,159.990260841122,0,0,7.41375916534519,14.7407752797953,8.00000000132225,15.9999999983936,4
200,8,0,160.003076455712,0,0,8.81368739463401,15.7704095546489,10.9999999987332,17.0000000009359,5
200,8,0,160.016542090914,0,0,10.0659179186461,16.773791847264,11.0000000004787,17.9999999998443,6
200,8,0,160.030866009964,0,0,11.1501278232488,17.7438341665374,11.0000000004787,17.9999999998443,7
200,8,0,160.046205676221,0,0,12.0666322508777,18.6744987235352,7.29845518765233,9.35751681067275,8
200,8,0,160.06268884607,7.977737767445e-05,0,12.8209628689688,19.5603058263582,6.82111647827931,8.74755977658134,9
200,8,0,160.080343014906,0.000210138876815979,0,13.4200498423611,20.3972178878291,6.34888991793836,8.16284773588876,10
200,8,0,160.09904973919,0.000396459521733815,0,13.8755621626269,21.1825325422745,5.88405124663786,7.61481543902712,11
200,8,0,160.118593735481,0.000639426582845286,0,14.2008154172973,21.9141849752942,5.42861185583699,7.11173260966493,12
200,8,0,160.138501292655,0.000919160861466788,0,14.4110297618621,22.5916209025676,4.98433338123094,6.66017300482684,13
200,8,0,160.158148367859,0.00119870268864256,0,14.5233115545508,23.2149184132829,4.55274843160838,6.26302500344869,14
200,8,0,160.176568018987,0.00139333698342916,0,14.5604073965931,23.7851745605812,4.13722853753352,5.92200612140558,15
200,8,0,160.192588624056,0.00138818668522706,0,14.5454625303498,24.3039998044814,3.74137089981297,5.63828296770575,16
200,8,0,160.204562740811,0.00099548222680023,0,14.4975765197061,24.7740392685595,3.36765280982051,5.41108467699789,17
200,8,0,160.210634481744,0,0,14.4330708352128,25.1983303448754,3.01854384518407,5.23936418419895,18
200,8,0,160.208492667382,0,0,14.3602878472986,25.5804959370445,2.69760263798082,5.12290709965867,19
200,8,0,160.195347303141,0,0,14.2821536316332,25.9244969559886,2.40846792513605,5.06175398811378,20
200,8,0,160.168179690819,0,0.0470576701733519,14.1995015523118,26.2343638807237,2.15357037619878,5.05560718353421,21
200,8,0,160.12344564269,0,0.27404290628664,14.1084437481736,26.5142010579325,1.93339077267629,5.10211431389147,22
200,8,0,160.057398967935,0,0.512933041234602,14.0035782811471,26.7680583392777,1.74715361164536,5.19682520734192,23
200,8,0,159.966010952872,0,0.764543572575447,13.8781681307747,26.9996937286757,1.59081598173804,5.32899998430875,24
200,8,0,159.84515454521,0,1.02968381835427,13.7253140314998,27.2127101460471,1.45967040398396,5.48572465609253,25
200,8,0,159.690732863099,0,1.30914162782389,13.5396214489567,27.4102702255525,1.3496185374477,5.65167850523663,26
200,8,0,159.499185324931,0,1.60367479793329,13.3191418910718,27.5950072891997,1.25717894451041,5.81175015576095,27
200,8,0,159.267252864587,0.000149445002127104,1.91402353374079,13.0657093285543,27.7692239082183,1.18089737795412,5.95465564881616,28
200,8,0,158.992318469775,0.0435539861595437,2.24088400352135,12.7930130664506,27.9343468408195,1.12045907004673,6.07225533908883,29
200,8,0,158.671886720604,0.113181907447108,2.58493242106432,12.5165866159852,28.0915319437327,1.07523391546641,6.15806601611132,30
200,8,0,158.303306512964,0.213043595163847,2.94680921899982,12.247484978756,28.2417272807772,1.04265559785431,6.20989691892916,31
