"N","Q","S","P0","P1","P2","R1","R2","A1","A2","t"
200,8,40,159.969092495521,0,0,0,0,0,0,1
200,8,18,159.981068171622,0,0,8.04448499428791,10.5449592785933,5.99999999981318,5.00000000084335,2
200,8,0,159.993115632223,0,0,10.1627541064163,11.7730871975308,11.0000000002124,9.99999999822789,3
200,8,0,160.005345632381,0,0,12.1053997876493,12.9905671726033,14.999999999872,12.0000000019692,4
200,8,0,160.01787463232,5.03881969215149e-05,0,13.7833667397784,14.1904630902206,16.9999999997641,15.9999999987059,5
200,8,0,160.03080003625,0.000165191633876834,0,15.1524514862157,15.3655841583352,17.0000000002179,18.0000000003939,6
200,8,0,160.044202145399,0.00033283147056376,0,16.1887128715229,16.5089515077203,17.0000000002179,18.0000000003939,7
200,8,0,160.058084950783,0.000557063904094882,0,16.9043736292388,17.6149287213599,5.80635535974843,9.22373593859108,8
200,8,0,160.072332287309,0.000822584424211662,0,17.3205715626401,18.679115304558,5.33521785159971,8.52106478509351,9
200,8,0,160.086748989091,0.00109726182775614,0,17.4608822153052,19.6976352835038,4.88809203527416,7.84554439255494,10
200,8,0,160.100931704208,0.00129981950318615,0,17.3587663880248,20.667750438042,4.47293038218555,7.21332315094014,11
200,8,0,160.114347117396,0.00131723591494024,0,17.0521642238705,21.5872362972858,4.08868483410436,6.63825281993963,12
200,8,0,160.126150246052,0.000958655239764005,0,16.5870479778261,22.4547856337667,3.73157810745511,6.13244521056542,13
200,8,0,160.135356403026,0,0,16.0093477354448,23.269496126819,3.39686008906834,5.7024587600538,14
200,8,0,160.140660615121,0,0,15.3582775337859,24.0311838662222,3.08307574142632,5.350125277187,15
200,8,0,160.14040358065,0,0,14.6769401770596,24.7399046443151,2.78960995679255,5.07506635729498,16
200,8,0,160.13274689799,0,0,14.0081168741504,25.3958785722852,2.5154331779685,4.8716235792428,17
200,8,0,160.115428306533,0,0,13.3873634880811,25.9999189301038,2.25892080817709,4.73208148807551,18
200,8,0,160.085997326785,0,0,12.8429740125675,26.5532584982992,2.01635392319284,4.64652671149728,19
200,8,0,160.041674462667,0,0,12.3814203099587,27.0582148908445,1.78300769719257,4.60730965340576,20
200,8,0,159.979560949946,0,0,12.0017129766636,27.5175038065547,1.55495962089191,4.6082170095885,21
200,8,0,159.896639545439,0,0,11.6957506460419,27.9343635363942,1.33201092554622,4.64577983749556,22
200,8,0,159.789974300368,0,0,11.4570700957315,28.3122195927157,1.11555571010274,4.71655405421827,23
200,8,0,159.656802193378,0.0115463617579348,0,11.2791191022643,28.6545835095227,0.90963580373652,4.81445065375064,24
200,8,0,159.494933604385,0.0623238385805879,0,11.1513455603732,28.9652505625156,0.718896441595596,4.93201822718628,25
200,8,0,159.302715610439,0.141620651497483,0.180282275186765,11.0613674268177,29.2480925779417,0.54732027568158,5.06023843020577,26
200,8,0,159.08006867586,0.251208197185094,0.385794745723715,10.9934827882644,29.5070038425398,0.397117524169674,5.19434275872838,27
200,8,0,158.827846158666,0.388342378961175,0.606991220914638,10.9311584075569,29.745841927088,0.269674869503747,5.33250593259495,28
200,8,0,158.548964719983,0.536171646601325,0.844760352152361,10.8581394125161,29.9682083490498,0.164798758444787,5.47972455496773,29
200,8,0,158.246501030173,0.673528785287979,1.09999820371574,10.7593047353646,30.1773153788854,0.0817798568550707,5.64207201768105,30
200,8,0,157.922682341498,0.784312043349166,1.37360931728845,10.6208155331191,30.376118842472,0.0193939803544682,5.82253535232264,31
200,8,0,157.576717771478,0.87352290965012,1.66652180846537,10.4328267012696,30.5668957032765,0,6.02118638186802,32
200,8,0,157.20663604741,0.953131707618612,1.97967295670496,10.1890802264118,30.7515209085135,0,6.23590195276344,33
200,8,0,156.808762470445,1.04188085839535,2.31401312300879,9.8936727210909,30.9309402027996,0,6.45806553179189,34
200,8,0,156.378994555577,1.1601476354337,2.67049453828303,9.55749683776326,31.1056336524088,0,6.67582254682509,35
200,8,0,155.913651865958,1.32625134202083,3.05005865762938,9.20701378377624,31.275132101957,0,6.87085964975268,36
200,8,0,155.410771101638,1.55115198251304,3.45362484015012,8.86784823468988,31.4386701748256,0,7.02305219426922,37
200,8,0,154.869942457379,1.8342145986397,3.88209544093759,8.56035331634189,31.595549924594,0.0418646441646352,7.11380824094493,38
200,8,0,154.295251040273,2.13572550843757,4.33632549456288,8.28883987089155,31.7454059691761,0.0963701815520597,7.13361574084668,39
200,8,0,153.691649221685,2.41162736361297,4.81715100632351,8.05252767280886,31.8879901210767,0.160622541106477,7.07823623780895,40
200,8,0,153.063063517735,2.63956687424298,5.3253791849442,7.84631450948508,32.0231904068316,0.233183534001462,6.95524915204056,41
200,8,0,152.412303409383,2.80951001373047,5.86180969401132,7.66403912750649,32.1509379182152,0.312393289893378,6.77563395788123,42
200,8,0,151.738605305252,2.93925057083168,6.42723565094634,7.50125250419047,32.2711675659459,0.395874956422931,6.55175945210816,43
200,8,0,151.03982189483,3.05449486471987,7.02242917843833,7.36003270030883,32.3836943605507,0.480233076016058,6.29486794568919,44
200,8,0,150.313006428939,3.18087683366365,7.64815527633709,7.24361784482219,32.4883538247493,0.561398097019546,6.01603006290703,45
200,8,0,149.55253755154,3.34272161062917,8.30517110187262,7.15338071195664,32.5851924419547,0.633499408488507,5.72720175215073,46
200,8,0,148.752495814157,3.55834910384022,8.99421954781321,7.08934155877707,32.6743770597526,0.690110041541994,5.44079152699135,47
200,8,0,147.908444005419,3.8233671278535,9.71599429170034,7.04797592843802,32.7563450217286,0.725348969391375,5.16864400950636,48
200,8,0,147.017199930208,4.11753985157347,10.471162902064,7.02476811070001,32.831627373933,0.737110330314371,4.91687974346755,49
200,8,0,146.078625772051,4.39074613599369,11.26032685409,7.01470126207073,32.9008739645404,0.725522916589222,4.68828420534411,50
200,8,0,145.091494374512,4.62580794399621,12.0840303276564,7.01233012979332,32.9648186732461,0.69577287831675,4.47825791485591,51
200,8,0,144.054047181916,4.82254784656055,12.9427867977619,7.0120683692581,33.0242167983083,0.654558184431167,4.28120598782912,52
200,8,0,142.964373838563,5.00568212293214,13.837030409989,7.00808860279215,33.0798513591808,0.609566721377669,4.09493688126433,53
200,8,0,141.82119051182,5.20545263070281,14.7671510413585,6.99448137071707,33.1324989495843,0.568202041520257,3.9196274272078,54
200,8,0,140.625871261355,5.44930983258425,15.7334408240605,6.96524991839558,33.1828827391119,0.535454421299915,3.76185517698251,55
200,8,0,139.380203290768,5.76022034554398,16.7361613183687,6.91444517456404,33.2316964187483,0.514638235349634,3.63103746273725,56
200,8,0,138.085198668315,6.13876358025354,17.7755389082238,6.83666637338556,33.2795430106256,0.508261375071094,3.53510193581979,57
200,8,0,136.742538858027,6.55276007756219,18.8517513078682,6.72766336403046,33.3269047001045,0.51674988728979,3.4746952833002,58
200,8,0,135.354154150454,6.96239760282549,19.9649459103788,6.58484613313136,33.3741900817433,0.539725368347069,3.44775007903393,59
200,8,0,133.922049417291,7.32630569222253,21.1151913581613,6.41118410927609,33.4216181010858,0.575251777349685,3.4489197610093,60
200,8,0,132.44773759929,7.61417203527921,22.3025142134181,6.21251469656437,33.4692981253611,0.619422364567492,3.47314930592426,61
200,8,0,130.930689332283,7.84147516408514,23.5268514682089,6.00058775918809,33.5170908575513,0.668007699399964,3.51548769194418,62
200,8,0,129.37023756954,8.03725514472861,24.7880969257971,5.7884286886026,33.5647295698302,0.717174347261867,3.57021449224939,63
200,8,0,127.767219086346,8.23802747171468,26.0860478929784,5.58800880141307,33.6116718126746,0.763497695805774,3.63118491421364,64
200,8,0,126.122892541021,8.47850200284954,27.4204276345898,5.41012193121791,33.657251220983,0.804792425620189,3.69132610696935,65
200,8,0,124.438084757181,8.7848039658727,28.7909374163027,5.26337448469461,33.7008372569952,0.839303090467561,3.74348047801693,66
200,8,0,122.71184623026,9.15263952831352,30.1972437528257,5.14859805608419,33.7420013431472,0.865851139091713,3.78266816761714,67
200,8,0,120.94268615648,9.56335574812375,31.6389905142996,5.0640994478192,33.780402770769,0.883764851062582,3.81041115314778,68
200,8,0,119.128724863381,9.97128230515485,33.1157657435556,5.00586110753505,33.8158503465722,0.892585296712572,3.82999073517893,69
200,8,0,117.267987247281,10.3286201945305,34.6271270036775,4.96918708665954,33.8482110192672,0.892317928537813,3.84537094286093,70
200,8,0,115.358214924001,10.6139016459973,36.1725501518244,4.94914287783233,33.8774484683364,0.883154789395201,3.85995575688896,71
200,8,0,113.395989598139,10.8415989308362,37.751432065262,4.94129935116488,33.9036018490427,0.865631854375478,3.87393534673112,72
200,8,0,111.378472812723,11.0370242887405,39.3631230591734,4.94162871282794,33.9267390505668,0.84060340520723,3.88560559595146,73
200,8,0,109.306307161672,11.2375354513161,41.0068496573868,4.94710582824929,33.9469881851322,0.809182088442194,3.89378249257869,74
200,8,0,107.181245533857,11.4790782257678,42.6817929380722,4.95518857595584,33.9644997127567,0.77326619810669,3.90052599780432,75
200,8,0,105.006000947062,11.7799052297821,44.3870759881226,4.96426422761382,33.9794532615918,0.734915595594669,3.90863277628328,76
200,8,0,102.783959603,12.1469267025857,46.1217987713458,4.97307719487804,33.9920385686473,0.696050764296024,3.92060233336156,77
200,8,0,100.520715557645,12.5551015867752,47.8850166221852,4.98093880156497,34.0024568451282,0.657945260375342,3.93877266496447,78
200,8,0,98.2241970085067,12.9553698546334,49.6757357366228,4.98755614458203,34.0109129466456,0.619322811124321,3.96535247162604,79
200,8,0,95.9021405421265,13.3027585641156,51.4929474169687,4.99276538366473,34.0176105423019,0.577889069207586,4.00334156621621,80
200,8,0,93.5596153113285,13.5857430051008,53.3356239040413,4.99664794847385,34.0227477275835,0.53163994658239,4.05542043938772,81
200,8,0,91.1999610423426,13.808632884676,55.2027370717661,4.99935839441628,34.0265177358191,0.4801383842793,4.12211396099512,82
200,8,0,88.8222671887391,14.0056273468372,57.0932763879897,5.00109850995801,34.029099925321,0.423745674419255,4.20189368471575,83
200,8,0,86.4254039746486,14.2190834754216,59.0062250132107,5.0020809221397,34.030667235299,0.364554332073041,4.28561767183615,84
200,8,0,84.0113043049097,14.4903309275333,60.940531930923,5.00250648604071,34.0313776769787,0.305482856780156,4.35640617874457,85
