"P_nought","P_one","P_two","R_one","R_two","A_one","A_two","S","t","phi","p_onetwo","total_passive","lmbda","c","N","mu","p","k_one","k_two","Q","X"
122.85666,0,0,0.47149,0.30302,1.15204,1.40966,8.56127,15,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,0.52622,0.34226,1.18831,1.47243,8.36861,16,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,0.58252,0.38338,1.22128,1.53212,8.1789,17,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,0.64021,0.4263,1.25117,1.58885,7.99202,18,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,0.69915,0.47094,1.27819,1.64273,7.80788,19,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,0.75918,0.51725,1.30252,1.69388,7.62639,20,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,0.82016,0.56515,1.32437,1.7424,7.44746,21,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,0.88198,0.61457,1.34388,1.78841,7.27102,22,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,0.94451,0.66545,1.36123,1.83201,7.09698,23,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,1.00765,0.71773,1.37656,1.87329,6.92527,24,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,1.07129,0.77135,1.39,1.91234,6.75581,25,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,1.13534,0.82625,1.4017,1.94927,6.58854,26,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,1.19971,0.88238,1.41176,1.98415,6.4234,27,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,1.26432,0.93968,1.4203,2.01707,6.26031,28,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,1.32909,0.99811,1.42742,2.04811,6.09922,29,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,1.39396,1.05762,1.43323,2.07735,5.94008,30,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,1.45886,1.11815,1.43781,2.10487,5.78283,31,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,1.52372,1.17966,1.44124,2.13074,5.62742,32,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,1.5885,1.24211,1.44362,2.15503,5.4738,33,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,1.65314,1.30546,1.445,2.1778,5.32192,34,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,1.71758,1.36966,1.44546,2.19912,5.17174,35,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,1.7818,1.43468,1.44507,2.21906,5.02321,36,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,1.84575,1.50048,1.44387,2.23767,4.8763,37,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,1.90938,1.56702,1.44194,2.25502,4.73096,38,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,1.97266,1.63427,1.43932,2.27115,4.58716,39,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,2.03557,1.70219,1.43606,2.28612,4.44485,40,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,2.09807,1.77075,1.4322,2.29999,4.30401,41,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,2.16013,1.83993,1.42779,2.3128,4.1646,42,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,2.22172,1.90968,1.42287,2.32461,4.02659,43,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,2.28284,1.97999,1.41747,2.33545,3.88995,44,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,2.34344,2.05083,1.41162,2.34537,3.75465,45,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,2.40352,2.12216,1.40536,2.35442,3.62066,46,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,2.46305,2.19397,1.39872,2.36264,3.48796,47,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,2.52202,2.26623,1.39172,2.37006,3.35652,48,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,2.58042,2.33891,1.38439,2.37672,3.2263,49,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,2.63822,2.412,1.37675,2.38267,3.0973,50,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,2.69542,2.48547,1.36883,2.38793,2.96948,51,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,2.752,2.55931,1.36064,2.39254,2.84283,52,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,2.80796,2.63349,1.35221,2.39654,2.71732,53,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,2.86328,2.70799,1.34355,2.39994,2.59293,54,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,2.91796,2.78279,1.33468,2.4028,2.46965,55,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,2.97199,2.85789,1.32562,2.40512,2.34745,56,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.02535,2.93326,1.31637,2.40695,2.22631,57,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.07806,3.00889,1.30695,2.4083,2.10622,58,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.13009,3.08475,1.29737,2.40921,1.98715,59,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.18144,3.16085,1.28765,2.4097,1.86911,60,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.23211,3.23716,1.27779,2.40979,1.75205,61,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.2821,3.31366,1.26781,2.40951,1.63599,62,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.3314,3.39036,1.25771,2.40887,1.52088,63,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.38001,3.46723,1.2475,2.4079,1.40673,64,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.42792,3.54426,1.23719,2.40662,1.29352,65,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.47514,3.62145,1.22678,2.40505,1.18123,66,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.52166,3.69878,1.21629,2.40321,1.06986,67,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.56748,3.77625,1.20572,2.40112,0.95938,68,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.6126,3.85383,1.19507,2.39879,0.84979,69,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.65702,3.93153,1.18435,2.39623,0.74108,70,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.70074,4.00934,1.17356,2.39348,0.63323,71,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.74375,4.08725,1.16271,2.39054,0.52623,72,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.78606,4.16524,1.1518,2.38742,0.42007,73,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.82767,4.24332,1.14084,2.38414,0.31474,74,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.86857,4.32147,1.12983,2.38072,0.21024,75,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.90877,4.39969,1.11877,2.37717,0.10655,76,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.94827,4.47797,1.10767,2.3735,0.00365,77,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.98707,4.55631,1.09652,2.36972,-0.09845,78,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.02516,4.6347,1.03726,2.31031,-0.09635,79,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.0602,4.71167,0.98118,2.25226,-0.0943,80,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.09234,4.78723,0.92809,2.19556,-0.09229,81,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.12174,4.86141,0.87784,2.14017,-0.09033,82,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.14856,4.93424,0.83028,2.08608,-0.0884,83,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.17294,5.00574,0.78526,2.03326,-0.08652,84,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.19501,5.07593,0.74266,1.98167,-0.08468,85,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.2149,5.14484,0.70233,1.93131,-0.08288,86,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.23273,5.2125,0.66417,1.88215,-0.08111,87,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.24861,5.27892,0.62805,1.83416,-0.07938,88,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.26266,5.34414,0.59386,1.78731,-0.07769,89,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.27497,5.40816,0.56151,1.74159,-0.07604,90,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.28564,5.47103,0.5309,1.69697,-0.07442,91,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.29477,5.53275,0.50192,1.65343,-0.07284,92,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.30244,5.59336,0.4745,1.61095,-0.07129,93,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.30873,5.65287,0.44856,1.5695,-0.06977,94,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.31372,5.71131,0.424,1.52906,-0.06828,95,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.31748,5.76869,0.40077,1.48961,-0.06683,96,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.32009,5.82505,0.37878,1.45113,-0.06541,97,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.32161,5.8804,0.35798,1.4136,-0.06401,98,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.3221,5.93476,0.33829,1.37699,-0.06265,99,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.32162,5.98816,0.31967,1.34129,-0.06132,100,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.32022,6.04061,0.30205,1.30648,-0.06001,101,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.31797,6.09213,0.28537,1.27253,-0.05873,102,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.31491,6.14274,0.2696,1.23943,-0.05748,103,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.31108,6.19247,0.25468,1.20715,-0.05626,104,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.30654,6.24133,0.24056,1.17568,-0.05506,105,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.30132,6.28934,0.2272,1.145,-0.05389,106,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.29547,6.33652,0.21457,1.11509,-0.05274,107,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.28901,6.38288,0.20262,1.08594,-0.05162,108,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.282,6.42844,0.19131,1.05752,-0.05052,109,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.27446,6.47323,0.18062,1.02982,-0.04944,110,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.26642,6.51726,0.1705,1.00282,-0.04839,111,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.25792,6.56054,0.16094,0.97651,-0.04736,112,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.24898,6.60309,0.15189,0.95086,-0.04635,113,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.23963,6.64493,0.14333,0.92587,-0.04536,114,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.2299,6.68607,0.13524,0.90152,-0.0444,115,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.21981,6.72652,0.12759,0.87779,-0.04345,116,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.20938,6.76632,0.12036,0.85466,-0.04253,117,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.19864,6.80546,0.11351,0.83213,-0.04162,118,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.18761,6.84396,0.10704,0.81017,-0.04074,119,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.1763,6.88184,0.10093,0.78878,-0.03987,120,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.16474,6.91911,0.09515,0.76794,-0.03902,121,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.15294,6.95578,0.08968,0.74764,-0.03819,122,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.14091,6.99187,0.08451,0.72786,-0.03738,123,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.12868,7.02739,0.07963,0.70859,-0.03658,124,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.11626,7.06235,0.07501,0.68982,-0.0358,125,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.10366,7.09677,0.07065,0.67153,-0.03504,126,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.0909,7.13066,0.06653,0.65372,-0.03429,127,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.07798,7.16402,0.06263,0.63637,-0.03356,128,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.06492,7.19688,0.05895,0.61947,-0.03285,129,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.05174,7.22924,0.05547,0.60301,-0.03215,130,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.03843,7.26111,0.05218,0.58698,-0.03146,131,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.02502,7.29251,0.04908,0.57136,-0.03079,132,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,4.01151,7.32344,0.04614,0.55616,-0.03014,133,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.99791,7.35392,0.04337,0.54135,-0.0295,134,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.98422,7.38395,0.04076,0.52693,-0.02887,135,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.97046,7.41355,0.03829,0.51288,-0.02825,136,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.95663,7.44272,0.03595,0.4992,-0.02765,137,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.94275,7.47148,0.03375,0.48588,-0.02706,138,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.92881,7.49983,0.03167,0.47291,-0.02649,139,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.91482,7.52778,0.02971,0.46028,-0.02592,140,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.90079,7.55535,0.02785,0.44798,-0.02537,141,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.88673,7.58253,0.02611,0.436,-0.02483,142,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.87263,7.60935,0.02446,0.42434,-0.0243,143,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.85851,7.6358,0.0229,0.41299,-0.02379,144,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.84437,7.66189,0.02143,0.40193,-0.02328,145,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.83022,7.68764,0.02004,0.39117,-0.02278,146,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.81605,7.71305,0.01874,0.38069,-0.0223,147,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.80187,7.73813,0.01751,0.37049,-0.02182,148,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.78769,7.76288,0.01634,0.36055,-0.02136,149,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.77351,7.78731,0.01525,0.35088,-0.0209,150,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.75933,7.81143,0.01422,0.34147,-0.02046,151,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.74516,7.83525,0.01324,0.3323,-0.02002,152,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
122.85666,0,0,3.73099,7.85877,0.01233,0.32338,-0.0196,153,0.10173,0.00396,122.85666,0.01194,4.6,134.74772,0.01065,0.08825,0.04913,0.02636,11,NA
