"P_nought","P_one","P_two","R_one","R_two","A_one","A_two","S","t","phi","p_onetwo","total_passive","lmbda","c","N","mu","p","k_one","k_two","Q","X"
34.54342,0,0,1.45794,1.42678,1.62896,2.62555,2.78832,28,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
34.54342,0,0,1.5237,1.5169,1.63047,2.66777,2.58942,29,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
34.54342,0,0,1.58884,1.60889,1.63054,2.70836,2.39232,30,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
34.54342,0,0,1.65331,1.7027,1.62927,2.74741,2.19692,31,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
34.54342,0,0,1.71703,1.79828,1.62674,2.78506,2.00312,32,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
34.54342,0,0,1.77997,1.89558,1.62304,2.82142,1.81085,33,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
34.54342,0,0,1.84206,1.99456,1.61823,2.8566,1.62001,34,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
34.54342,0,0,1.90326,2.09517,1.61238,2.89069,1.43054,35,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
34.54342,0,0,1.96354,2.19738,1.60554,2.92379,1.24235,36,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
34.54342,0,0,2.02284,2.30114,1.59776,2.956,1.0554,37,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
34.54342,0,0,2.08113,2.40642,1.58909,2.9874,0.86961,38,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
34.54342,0,0,2.13838,2.51319,1.57956,3.01808,0.68493,39,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
34.54342,0,0,2.19456,2.62142,1.56922,3.04812,0.50131,40,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
34.54342,0,0,2.24964,2.73106,1.55809,3.07759,0.31871,41,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
34.54342,0,0,2.30359,2.84211,1.5462,3.10657,0.13707,42,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
34.54342,0,0,2.35638,2.95453,1.53357,3.13512,-0.04364,43,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
34.54342,0,0,2.40799,3.06829,1.44049,3.06086,-0.04211,44,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
34.25659,0,0.28682,2.45443,3.18044,1.35303,2.9878,-0.04062,45,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
33.95929,0,0.58413,2.49604,3.29096,1.27087,2.91598,-0.03919,46,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
33.65165,0,0.89177,2.53313,3.39984,1.19368,2.84541,-0.03781,47,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
33.33383,0,1.20959,2.56598,3.50708,1.12116,2.77609,-0.03648,48,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
33.00599,0,1.53743,2.59489,3.61265,1.05302,2.70805,-0.03519,49,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
32.66828,0,1.87514,2.62011,3.71657,0.98901,2.64128,-0.03396,50,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
32.32085,0,2.22257,2.64188,3.81883,0.92888,2.57578,-0.03276,51,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
31.96387,0,2.57955,2.66043,3.91943,0.87239,2.51157,-0.03161,52,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
31.59748,0,2.94594,2.67598,4.01839,0.81932,2.44864,-0.03049,53,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
31.22184,0,3.32158,2.68872,4.11569,0.76946,2.38698,-0.02942,54,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
30.8371,0,3.70632,2.69885,4.21137,0.72262,2.32659,-0.02838,55,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
30.44342,0,4.09999,2.70655,4.30541,0.67862,2.26747,-0.02738,56,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
30.04095,0,4.50246,2.71198,4.39785,0.63729,2.2096,-0.02642,57,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
29.62984,0,4.91358,2.7153,4.48868,0.59846,2.15298,-0.02549,58,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
29.21024,0,5.33318,2.71665,4.57793,0.56199,2.09759,-0.02459,59,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
28.78229,0,5.76112,2.71617,4.6656,0.52772,2.04342,-0.02372,60,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
28.34615,0,6.19726,2.71399,4.75173,0.49554,1.99046,-0.02289,61,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
27.90196,0,6.64146,2.71024,4.83632,0.46531,1.9387,-0.02208,62,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
27.44986,0,7.09355,2.70502,4.91939,0.43691,1.88811,-0.0213,63,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
26.99,0,7.55342,2.69844,5.00097,0.41023,1.83869,-0.02055,64,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
26.52251,0,8.02091,2.69061,5.08106,0.38518,1.79042,-0.01983,65,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
26.04753,0,8.49589,2.68161,5.1597,0.36164,1.74328,-0.01913,66,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
25.5652,0,8.97822,2.67153,5.2369,0.33953,1.69725,-0.01846,67,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
25.07565,0,9.46776,2.66046,5.31269,0.31877,1.65231,-0.01781,68,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
24.57902,0,9.9644,2.64848,5.38708,0.29927,1.60845,-0.01718,69,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
24.07544,0,10.46798,2.63565,5.4601,0.28095,1.56565,-0.01658,70,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
23.56503,0,10.97839,2.62204,5.53176,0.26375,1.52389,-0.01599,71,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
23.04792,0,11.4955,2.60772,5.6021,0.24759,1.48315,-0.01543,72,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
22.52423,0,12.01919,2.59274,5.67113,0.23241,1.44341,-0.01489,73,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
21.99409,0,12.54932,2.57717,5.73887,0.21816,1.40466,-0.01436,74,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
21.45762,0,13.08579,2.56105,5.80535,0.20477,1.36686,-0.01386,75,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
20.91494,0,13.62848,2.54444,5.87059,0.1922,1.33002,-0.01337,76,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
20.36616,0,14.17726,2.52737,5.93461,0.1804,1.2941,-0.0129,77,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
19.81139,0,14.73203,2.5099,5.99743,0.16931,1.25909,-0.01244,78,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
19.25075,0,15.29267,2.49205,6.05908,0.1589,1.22496,-0.012,79,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
18.68434,0,15.85907,2.47388,6.11957,0.14912,1.19171,-0.01158,80,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
18.11229,0,16.43113,2.45541,6.17893,0.13994,1.1593,-0.01117,81,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
17.53468,0,17.00874,2.43667,6.23717,0.13132,1.12773,-0.01078,82,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
16.95163,0,17.59179,2.41771,6.29433,0.12323,1.09697,-0.0104,83,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
16.36323,0,18.18018,2.39854,6.35042,0.11563,1.06701,-0.01003,84,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
15.7696,0,18.77382,2.37919,6.40546,0.10849,1.03782,-0.00968,85,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
15.17081,0,19.3726,2.35969,6.45947,0.10179,1.0094,-0.00934,86,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
14.56698,0,19.97644,2.34006,6.51247,0.0955,0.98172,-0.00901,87,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
13.9582,0,20.58522,2.32032,6.56448,0.08959,0.95477,-0.00869,88,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
13.34455,0,21.19887,2.3005,6.61553,0.08404,0.92852,-0.00839,89,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
12.72613,0,21.81729,2.2806,6.66562,0.07884,0.90297,-0.00809,90,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
12.10302,0,22.44039,2.26066,6.71478,0.07395,0.87809,-0.00781,91,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
11.47533,0,23.06809,2.24068,6.76304,0.06936,0.85387,-0.00753,92,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
10.84312,0,23.7003,2.22069,6.8104,0.06505,0.8303,-0.00727,93,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
10.20648,0,24.33694,2.20068,6.85688,0.06101,0.80735,-0.00701,94,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
9.5655,0,24.97792,2.18069,6.90251,0.05721,0.78502,-0.00676,95,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
8.92025,0,25.62317,2.16072,6.94729,0.05365,0.76329,-0.00653,96,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
8.27082,0,26.2726,2.14077,6.99126,0.0503,0.74214,-0.0063,97,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
7.61727,0,26.92614,2.12087,7.03441,0.04716,0.72155,-0.00607,98,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
6.9597,0,27.58372,2.10103,7.07678,0.04422,0.70153,-0.00586,99,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
6.29816,0,28.24526,2.08124,7.11838,0.04145,0.68204,-0.00565,100,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
5.63273,0,28.91069,2.06152,7.15922,0.03886,0.66308,-0.00545,101,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
4.96349,0,29.57993,2.04189,7.19932,0.03642,0.64463,-0.00526,102,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
4.29049,0,30.25292,2.02233,7.23869,0.03414,0.62669,-0.00508,103,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
3.61382,0,30.9296,2.00287,7.27735,0.03199,0.60923,-0.0049,104,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
2.93353,0,31.60988,1.9835,7.31532,0.02998,0.59225,-0.00473,105,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
2.2497,0,32.29372,1.96423,7.3526,0.02809,0.57573,-0.00456,106,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
1.56238,0,32.98104,1.94508,7.38922,0.02632,0.55966,-0.0044,107,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
0.87163,0,33.67179,1.92603,7.42518,0.02466,0.54403,-0.00424,108,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
0.17752,0,34.36589,1.90711,7.46051,0.0231,0.52883,-0.00409,109,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
-0.51988,0,35.0633,1.8883,7.49521,0.02164,0.51404,-0.00395,110,0.09348,0.01046,34.54342,0.03312,4.6,44.43866,0.01761,0.22267,0.04973,0.02825,3,NA
