"P_nought","P_one","P_two","R_one","R_two","A_one","A_two","S","t","phi","p_onetwo","total_passive","lmbda","c","N","mu","p","k_one","k_two","Q","X"
177.53423,0,0,7.08025,6.53541,11.31434,21.13843,30.19899,25,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
177.53423,0,0,7.42984,7.04212,11.33183,21.64725,28.82289,26,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
177.53423,0,0,7.77397,7.56397,11.33517,22.13881,27.46817,27,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
177.53423,0,0,8.11214,8.10053,11.3254,22.61394,26.13391,28,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
177.53423,0,0,8.4439,8.6514,11.30346,23.07344,24.81921,29,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
177.53423,0,0,8.76885,9.21618,11.27022,23.51807,23.52326,30,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
177.53423,0,0,9.08665,9.79449,11.22645,23.94859,22.24526,31,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
177.53423,0,0,9.39697,10.38593,11.17288,24.36573,20.98448,32,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
177.53423,0,0,9.69954,10.99015,11.11016,24.77017,19.74023,33,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
177.53423,0,0,9.9941,11.60676,11.0389,25.16261,18.51183,34,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
177.53423,0,0,10.28046,12.23541,10.95964,25.21226,17.63012,35,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
176.32846,0,1.20577,10.5584,12.86986,10.87827,25.24523,16.76961,36,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
175.06017,0,2.47406,10.828,13.50969,10.79504,25.26211,15.92983,37,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
173.72882,0,3.80541,11.08932,14.15445,10.71019,25.2635,15.11034,38,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
172.33393,0,5.2003,11.34244,14.80372,10.6239,25.24999,14.3107,39,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
170.87506,0,6.65917,11.58745,15.4571,10.53638,25.22213,13.53049,40,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
169.3518,0,8.18243,11.82445,16.11419,10.44779,25.18049,12.76927,41,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
167.76379,0,9.77044,12.05351,16.7746,10.03179,25.11981,12.35316,42,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
164.92285,1.18784,11.42354,12.26105,17.43761,9.63386,25.04636,11.95062,43,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
161.99612,2.39614,13.14197,12.44819,18.10264,9.25313,24.96091,11.56119,44,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
158.98541,3.62288,14.92594,12.61602,18.76913,8.88881,24.86416,11.18445,45,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
155.89248,4.86616,16.7756,12.76558,19.43656,8.5401,24.75681,10.81998,46,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
152.71903,6.12418,18.69102,12.89784,20.10443,8.20629,24.63951,10.4674,47,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
149.46674,7.39523,20.67227,13.01374,20.77228,7.88667,24.51287,10.1263,48,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
146.13721,8.6777,22.71932,13.11415,21.43965,7.58058,24.37749,9.79632,49,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
142.73201,9.97007,24.83215,13.19994,22.10615,7.28741,24.23394,9.47709,50,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
139.25269,11.27089,27.01066,13.27189,22.77138,7.00654,24.08276,9.16826,51,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
135.70071,12.5788,29.25472,13.33076,23.43497,6.73741,23.92445,8.8695,52,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
132.07753,13.89252,31.56418,13.3773,24.09658,6.47949,23.7595,8.58048,53,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
128.38457,15.21082,33.93884,13.41217,24.75588,6.23227,23.58839,8.30087,54,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
124.62321,16.53255,36.37847,13.43604,25.41257,5.99526,23.41156,8.03037,55,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
120.79477,17.85664,38.88282,13.44954,26.06636,5.768,23.22942,7.76869,56,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
116.90057,19.18206,41.4516,13.45325,26.71699,5.55005,23.04238,7.51553,57,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
112.94189,20.50785,44.08449,13.44775,27.3642,5.341,22.85084,7.27063,58,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
108.91997,21.83309,46.78117,13.43356,28.00776,5.14044,22.65514,7.0337,59,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
104.83603,23.15694,49.54126,13.4112,28.64745,4.948,22.45564,6.8045,60,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
100.69125,24.47858,52.3644,13.38116,29.28308,4.76332,22.25266,6.58276,61,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
96.4868,25.79726,55.25018,13.34389,29.91444,4.58606,22.04654,6.36825,62,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
92.22379,27.11227,58.19817,13.29984,30.54136,4.41589,21.83755,6.16073,63,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
87.90335,28.42293,61.20795,13.24943,31.16369,4.2525,21.626,5.95998,64,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
83.52654,29.72863,64.27906,13.19304,31.78126,4.0956,21.41214,5.76576,65,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
79.09444,31.02877,67.41102,13.13107,32.39393,3.94491,21.19624,5.57787,66,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
74.60806,32.32281,70.60337,13.06387,33.00159,3.80016,20.97854,5.39611,67,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
70.06842,33.61022,73.85559,12.99178,33.60411,3.6611,20.75927,5.22027,68,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
65.47651,34.89053,77.1672,12.91513,34.20138,3.52747,20.53866,5.05016,69,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
60.83329,36.16328,80.53766,12.83423,34.7933,3.39906,20.31692,4.88559,70,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
56.13971,37.42807,83.96645,12.74936,35.37978,3.27563,20.09423,4.72639,71,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
51.3967,38.68449,87.45305,12.66082,35.96074,3.15698,19.8708,4.57237,72,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
46.60516,39.93218,90.99689,12.56887,36.53611,3.04291,19.6468,4.42337,73,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
41.76599,41.17081,94.59743,12.47376,37.10582,2.93323,19.4224,4.27923,74,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
36.88004,42.40007,98.25412,12.37573,37.6698,2.82775,19.19776,4.13978,75,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
31.94817,43.61967,101.96639,12.27501,38.22802,2.7263,18.97303,4.00488,76,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
26.97122,44.82934,105.73367,12.17181,38.78042,2.6287,18.74836,3.87438,77,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
21.95,46.02884,109.55539,12.06634,39.32697,2.53482,18.52389,3.74812,78,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
16.88531,47.21795,113.43096,11.95881,39.86763,2.76842,18.30548,3.30204,79,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
12.95646,47.21795,117.35982,11.86299,40.40271,2.97821,18.0874,2.8731,80,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
8.97487,47.21795,121.34141,11.77767,40.93241,3.16616,17.86953,2.46044,81,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
4.94108,47.21795,125.3752,11.70177,41.45691,3.33411,17.65178,2.06328,82,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
0.8556,47.21795,129.46068,11.63427,41.97634,3.48373,17.43407,1.6809,83,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
-3.28107,47.21795,133.59735,11.57424,42.49084,3.61656,17.21636,1.3126,84,0.09855,0.01773,177.53423,0.02709,4.6,253.47543,0.01629,0.2996,0.042,0.01774,12,NA
