"P_nought","P_one","P_two","R_one","R_two","A_one","A_two","S","t","phi","p_onetwo","total_passive","lmbda","c","N","mu","p","k_one","k_two","Q","X"
171.55078,2.88349,0,6.9214,2.49292,8.18203,14.66298,61.58106,15,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
170.83107,3.6032,0,7.59536,2.82904,8.23093,15.32379,59.86711,16,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
170.04129,4.39299,0,8.26823,3.18297,8.25156,15.92474,58.22433,17,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
168.85055,5.25275,0.33097,8.93751,3.55357,8.24764,16.49186,56.62664,18,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
167.55169,6.1821,0.70049,9.60103,3.94015,8.22219,17.02622,55.07278,19,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
166.14364,7.18044,1.11019,10.25691,4.34205,8.17789,17.5289,53.56156,20,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
164.62559,8.24699,1.56169,10.90355,4.75859,8.11716,18.00093,52.09181,21,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
162.997,9.38077,2.05651,11.53954,5.18912,8.04218,18.44334,50.66239,22,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
161.2575,10.58069,2.59609,12.1637,5.63298,7.95488,18.85715,49.2722,23,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
159.40695,11.84551,3.18182,12.77504,6.08953,7.85701,19.24334,47.92015,24,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
157.44535,13.17389,3.81503,13.3727,6.55815,7.7501,19.60289,46.6052,25,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
155.37288,14.56443,4.49697,13.95599,7.03822,7.63555,19.93672,45.32634,26,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
153.18984,16.01562,5.22882,14.52436,7.52913,7.5146,20.24578,44.08256,27,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
150.89665,17.5259,6.01173,15.07734,8.03031,7.38835,20.53096,42.87292,28,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
148.49384,19.09369,6.84674,15.61459,8.54117,7.25779,20.79315,41.69647,29,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
145.98205,20.71734,7.73488,16.13585,9.06115,7.12379,21.0332,40.55231,30,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
143.36199,22.3952,8.67709,16.64095,9.58971,6.98712,21.25195,39.43953,31,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
140.63444,24.12558,9.67425,17.12977,10.12633,6.84849,21.45022,38.3573,32,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
137.80027,25.90678,10.72722,17.60228,10.67047,6.70849,21.62879,37.30476,33,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
134.86038,27.73712,11.83677,18.05848,11.22165,6.56767,21.78843,36.2811,34,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
131.81574,29.6149,13.00363,18.49843,11.77937,6.42651,21.9299,35.28554,35,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
128.66736,31.53842,14.22849,18.92224,12.34317,6.28542,22.05392,34.31729,36,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
125.41629,33.50602,15.51197,19.33003,12.91259,6.14478,22.1612,33.37561,37,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
122.0636,35.51601,16.85466,19.72198,13.48718,6.00489,22.25241,32.45977,38,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
118.61041,37.56677,18.2571,20.09829,14.06653,5.86605,22.32823,31.56906,39,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
115.05785,39.65665,19.71978,20.45917,14.65021,5.7285,22.38929,30.70279,40,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
111.40707,41.78406,21.24315,20.80486,15.23783,5.59244,22.43623,29.8603,41,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
107.65924,43.94741,22.82763,21.13563,15.829,5.45806,22.46964,29.04092,42,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
103.81554,46.14516,24.47358,21.45173,16.42335,5.32551,22.49011,28.24402,43,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
99.87717,48.37577,26.18133,21.75345,17.02053,5.19492,22.49821,27.469,44,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
95.84534,50.63776,27.95118,22.04109,17.62018,5.06641,22.49448,26.71524,45,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
91.72123,52.92967,29.78338,22.31494,18.22197,4.94005,22.47947,25.98216,46,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
87.50608,55.25004,31.67815,22.5753,18.82558,4.81593,22.45367,25.2692,47,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
83.20109,57.59749,33.63569,22.82249,19.43071,4.6941,22.41759,24.5758,48,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
78.80747,59.97064,35.65616,23.05681,20.03706,4.57462,22.37171,23.90143,49,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
74.32644,62.36816,37.73967,23.27858,20.64434,4.4575,22.31648,23.24557,50,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
69.7592,64.78874,39.88634,23.48811,21.25227,4.34278,22.25237,22.6077,51,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
65.10695,67.23111,42.09621,23.68572,21.86061,4.23047,22.1798,21.98734,52,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
60.37091,69.69402,44.36935,23.8717,22.46908,4.12057,22.09919,21.384,53,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
55.55225,72.17627,46.70575,24.04638,23.07746,4.01309,22.01094,20.79721,54,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
50.65217,74.67669,49.10542,24.21007,23.68551,3.90801,21.91545,20.22653,55,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
45.67184,77.19413,51.56831,24.36305,24.293,3.80532,21.81308,19.6715,56,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
40.61243,79.72747,54.09437,24.50564,24.89973,3.70501,21.70421,19.13171,57,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
35.47511,82.27565,56.68352,24.63813,25.50548,3.60706,21.58918,18.60673,58,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
30.26102,84.8376,59.33566,24.76081,26.11008,3.51143,21.46834,18.09615,59,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
24.97131,87.4123,62.05067,24.87397,26.71332,3.41809,21.34199,17.59959,60,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
19.6071,89.99877,64.8284,24.97789,27.31504,3.32703,21.21046,17.11665,61,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
14.16952,92.59605,67.6687,25.07284,27.91506,3.2382,21.07406,16.64696,62,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
8.65968,95.2032,70.5714,25.1591,28.51322,3.15156,20.93307,16.19016,63,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
3.07866,97.81932,73.53629,25.23694,29.10937,3.06709,20.78776,15.7459,64,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
-2.57243,100.44354,76.56317,25.30661,29.70336,2.98474,20.63842,15.31382,65,0.10398,0.00808,174.43428,0.00853,4.6,268.15262,0.01372,0.3495,0.08921,0.01874,3,NA
