"P_nought","P_one","P_two","R_one","R_two","A_one","A_two","S","t","phi","p_onetwo","total_passive","lmbda","c","N","mu","p","k_one","k_two","Q","X"
77.29498,50.71336,38.78595,19.41397,20.11832,7.5161,17.49174,5.69822,51,0.12633,0.0047,166.79429,0.05091,4.6,236.90603,0.02065,0.29595,0.04027,0.0218,9,NA
72.30081,53.16595,41.32753,19.62538,20.59192,7.29576,17.2624,5.46285,52,0.12633,0.0047,166.79429,0.05091,4.6,236.90603,0.02065,0.29595,0.04027,0.0218,9,NA
67.22011,55.64526,43.92893,19.82692,21.06147,7.08047,17.03219,5.23719,53,0.12633,0.0047,166.79429,0.05091,4.6,236.90603,0.02065,0.29595,0.04027,0.0218,9,NA
62.05462,58.15002,46.58966,20.01884,21.5269,6.8702,16.80135,5.02086,54,0.12633,0.0047,166.79429,0.05091,4.6,236.90603,0.02065,0.29595,0.04027,0.0218,9,NA
56.80609,60.67903,49.30918,20.2014,21.98816,6.66492,16.57011,4.81347,55,0.12633,0.0047,166.79429,0.05091,4.6,236.90603,0.02065,0.29595,0.04027,0.0218,9,NA
51.47622,63.2311,52.08697,20.37482,22.44519,6.46459,16.33868,4.61464,56,0.12633,0.0047,166.79429,0.05091,4.6,236.90603,0.02065,0.29595,0.04027,0.0218,9,NA
46.06671,65.80508,54.9225,20.53937,22.89795,6.26916,16.10727,4.42402,57,0.12633,0.0047,166.79429,0.05091,4.6,236.90603,0.02065,0.29595,0.04027,0.0218,9,NA
40.57922,68.39984,57.81523,20.69527,23.3464,6.07859,15.87608,4.24128,58,0.12633,0.0047,166.79429,0.05091,4.6,236.90603,0.02065,0.29595,0.04027,0.0218,9,NA
35.01537,71.0143,60.76462,20.84276,23.79051,5.89281,15.64528,4.06609,59,0.12633,0.0047,166.79429,0.05091,4.6,236.90603,0.02065,0.29595,0.04027,0.0218,9,NA
29.37679,73.6474,63.7701,20.98208,24.23023,5.71176,15.41504,3.89813,60,0.12633,0.0047,166.79429,0.05091,4.6,236.90603,0.02065,0.29595,0.04027,0.0218,9,NA
23.66506,76.29809,66.83114,21.11345,24.66556,5.53539,15.18552,3.73711,61,0.12633,0.0047,166.79429,0.05091,4.6,236.90603,0.02065,0.29595,0.04027,0.0218,9,NA
17.88173,78.96538,69.94718,21.2371,25.09646,5.36363,14.95687,3.58274,62,0.12633,0.0047,166.79429,0.05091,4.6,236.90603,0.02065,0.29595,0.04027,0.0218,9,NA
12.02835,81.6483,73.11765,21.35326,25.52292,5.1964,14.72923,3.43475,63,0.12633,0.0047,166.79429,0.05091,4.6,236.90603,0.02065,0.29595,0.04027,0.0218,9,NA
6.10642,84.34588,76.34199,21.46213,25.94493,5.03364,14.50273,3.29287,64,0.12633,0.0047,166.79429,0.05091,4.6,236.90603,0.02065,0.29595,0.04027,0.0218,9,NA
0.11742,87.05722,79.61965,21.56393,26.36249,4.87527,14.2775,3.15685,65,0.12633,0.0047,166.79429,0.05091,4.6,236.90603,0.02065,0.29595,0.04027,0.0218,9,NA
-5.93719,89.78142,82.95006,21.65888,26.77558,4.72121,14.05364,3.02645,66,0.12633,0.0047,166.79429,0.05091,4.6,236.90603,0.02065,0.29595,0.04027,0.0218,9,NA
