"P_nought","P_one","P_two","R_one","R_two","A_one","A_two","S","t","phi","p_onetwo","total_passive","lmbda","c","N","mu","p","k_one","k_two","Q","X"
247.06818,0,0,0.99523,0.47294,1.36791,2.32547,77.0513,22,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
247.06818,0,0,1.06799,0.51918,1.39856,2.42073,76.80742,23,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
247.06818,0,0,1.14188,0.56761,1.42799,2.51531,76.5621,24,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
247.06818,0,0,1.21681,0.61823,1.45631,2.60924,76.31531,25,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
247.06818,0,0,1.29272,0.67105,1.48361,2.70257,76.06697,26,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
247.06818,0,0,1.36953,0.72605,1.50998,2.79533,75.81706,27,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
247.06818,0,0,1.44717,0.78325,1.53548,2.88756,75.56551,28,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
247.06818,0,0,1.52558,0.84263,1.5602,2.97928,75.31228,29,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
247.06818,0,0,1.60472,0.9042,1.5842,3.07055,75.05733,30,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
247.06818,0,0,1.68452,0.96796,1.60753,3.16139,74.80061,31,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
247.06818,0,0,1.76495,1.03391,1.63026,3.25183,74.54207,32,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
247.06818,0,0,1.84595,1.10204,1.65244,3.34193,74.28169,33,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
247.06818,0,0,1.92749,1.17236,1.6741,3.4317,74.0194,34,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
247.06818,0,0,2.00954,1.24487,1.66051,3.52085,73.78996,35,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
246.85398,0.2142,0,2.08996,1.31954,1.64755,3.60948,73.55987,36,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
246.6312,0.43698,0,2.16881,1.39635,1.63517,3.69762,73.3291,37,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
246.40002,0.66816,0,2.24613,1.47528,1.62334,3.78534,73.09761,38,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
246.1606,0.90758,0,2.32197,1.55629,1.61202,3.87268,72.86537,39,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
245.91309,1.15508,0,2.39639,1.63939,1.60116,3.95968,72.63234,40,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
245.65766,1.41052,0,2.46942,1.72454,1.59075,4.04638,72.39849,41,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
245.39443,1.67374,0,2.54109,1.81173,1.58073,4.13284,72.16379,42,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
245.12357,1.94461,0,2.61146,1.90094,1.57109,4.21909,71.92821,43,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
244.84521,2.22297,0,2.68055,1.99215,1.56179,4.30518,71.69171,44,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
244.55948,2.5087,0,2.7484,2.08536,1.55281,4.35503,71.49035,45,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
244.04424,2.80166,0.22228,2.81504,2.17998,1.54418,4.40375,71.28956,46,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
243.5118,3.10172,0.45465,2.8805,2.276,1.53588,4.45136,71.08934,47,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
242.96216,3.40876,0.69726,2.94482,2.37339,1.52788,4.49788,70.88968,48,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
242.39527,3.72266,0.95025,3.00802,2.47211,1.52016,4.54333,70.69058,49,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
241.81113,4.04329,1.21376,3.07013,2.57215,1.5127,4.58772,70.49203,50,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
241.20971,4.37054,1.48793,3.13117,2.67346,1.50548,4.63109,70.29405,51,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
240.59097,4.70431,1.7729,3.19118,2.77604,1.4985,4.67344,70.09662,52,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
239.95491,5.04446,2.06881,3.25018,2.87984,1.49172,4.7148,69.89975,53,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
239.30149,5.39091,2.37578,3.30819,2.98486,1.48515,4.75518,69.70343,54,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
238.6307,5.74354,2.69394,3.36523,3.09105,1.47876,4.7946,69.50766,55,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
237.94251,6.10225,3.02343,3.42132,3.1984,1.47255,4.83308,69.31244,56,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
237.23689,6.46694,3.36435,3.47648,3.30689,1.4665,4.87063,69.11777,57,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
236.51383,6.8375,3.71684,3.53074,3.41649,1.4606,4.90728,68.92364,58,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
235.77331,7.21386,4.08102,3.5841,3.52718,1.45484,4.94304,68.73006,59,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
235.01529,7.5959,4.45699,3.6366,3.63893,1.44921,4.97791,68.53703,60,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
234.23977,7.98353,4.84487,3.68823,3.75173,1.44371,5.01193,68.34453,61,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
233.44673,8.37667,5.24478,3.73902,3.86555,1.43832,5.0451,68.15258,62,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
232.63613,8.77522,5.65682,3.78899,3.98038,1.43305,5.07744,67.96117,63,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
231.80797,9.1791,6.0811,3.83815,4.09618,1.42787,5.10897,67.77029,64,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
230.96223,9.58822,6.51773,3.88651,4.21295,1.42279,5.13969,67.57995,65,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
230.09889,10.0025,6.9668,3.93408,4.33065,1.4178,5.16962,67.39015,66,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
229.21793,10.42184,7.42841,3.98089,4.44928,1.41289,5.19878,67.20087,67,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
228.31933,10.84618,7.90267,4.02694,4.56881,1.40806,5.22718,67.01213,68,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
227.40308,11.27542,8.38968,4.07224,4.68922,1.40331,5.25483,66.82392,69,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
226.46917,11.70949,8.88951,4.11682,4.8105,1.39862,5.28174,66.63624,70,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
225.51759,12.14831,9.40228,4.16066,4.93262,1.394,5.30793,66.44908,71,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
224.54831,12.59181,9.92806,4.2038,5.05556,1.38945,5.33341,66.26246,72,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
223.56133,13.03991,10.46695,4.24624,5.17932,1.38495,5.3582,66.07635,73,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
222.55663,13.49252,11.01903,4.28799,5.30387,1.3805,5.3823,65.89077,74,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
221.5342,13.94959,11.58438,4.32906,5.4292,1.37611,5.40572,65.70571,75,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
220.49405,14.41104,12.16309,4.36945,5.55528,1.37176,5.42848,65.52117,76,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
219.43614,14.87679,12.75525,4.40919,5.6821,1.36746,5.45059,65.33714,77,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
218.36048,15.34678,13.36092,4.44828,5.80965,1.36321,5.47206,65.15364,78,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
217.26706,15.82094,13.98019,4.48672,5.93791,1.35899,5.49291,64.97065,79,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
216.15587,16.29919,14.61312,4.52454,6.06686,1.35481,5.51313,64.78817,80,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
215.0269,16.78147,15.25981,4.56172,6.19648,1.35068,5.53274,64.6062,81,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
213.88015,17.26772,15.92031,4.59829,6.32677,1.34657,5.55176,64.42475,82,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
212.71562,17.75786,16.5947,4.63426,6.4577,1.3425,5.57019,64.24381,83,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
211.5333,18.25184,17.28304,4.66962,6.58927,1.33846,5.58805,64.06337,84,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
210.33318,18.74959,17.98541,4.70439,6.72145,1.33445,5.60534,63.88344,85,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
209.11526,19.25104,18.70187,4.73857,6.85424,1.33047,5.62207,63.70402,86,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
207.87955,19.75614,19.43248,4.77218,6.98761,1.32652,5.63825,63.5251,87,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
206.62604,20.26482,20.17731,4.80522,7.12156,1.32259,5.65389,63.34668,88,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
205.35473,20.77703,20.93642,4.8377,7.25607,1.31869,5.66901,63.16877,89,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
204.06562,21.29269,21.70986,4.86962,7.39112,1.31482,5.6836,62.99135,90,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
202.75872,21.81176,22.4977,4.90099,7.52671,1.31096,5.69768,62.81443,91,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
201.43401,22.33417,23.3,4.93182,7.66282,1.30713,5.71126,62.63801,92,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
200.09151,22.85986,24.1168,4.96212,7.79943,1.30332,5.72435,62.46209,93,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
198.73122,23.38879,24.94816,4.99189,7.93654,1.29953,5.73695,62.28665,94,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
197.35315,23.92089,25.79414,5.02113,8.07413,1.29576,5.74907,62.11172,95,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
195.95728,24.45611,26.65479,5.04986,8.21219,1.29201,5.76073,61.93727,96,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
194.54364,24.99439,27.53015,5.07808,8.35071,1.28827,5.77192,61.76331,97,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
193.11223,25.53567,28.42027,5.1058,8.48967,1.28456,5.78267,61.58984,98,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
191.66305,26.07991,29.32521,5.13302,8.62907,1.28086,5.79296,61.41686,99,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
190.19611,26.62706,30.24501,5.15974,8.76889,1.27718,5.80282,61.24437,100,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
188.71142,27.17705,31.17971,5.18599,8.90911,1.27352,5.81225,61.07235,101,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
187.20898,27.72984,32.12936,5.21175,9.04974,1.26987,5.82126,60.90083,102,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
185.68881,28.28537,33.094,5.23704,9.19075,1.26623,5.82985,60.72978,103,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
184.15091,28.8436,34.07366,5.26186,9.33214,1.26261,5.83803,60.55921,104,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
182.59529,29.40448,35.0684,5.28621,9.4739,1.25901,5.84582,60.38913,105,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
181.02197,29.96795,36.07825,5.31011,9.61601,1.25542,5.85321,60.21952,106,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
179.43095,30.53397,37.10325,5.33356,9.75846,1.25184,5.86021,60.05038,107,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
177.82225,31.10249,38.14343,5.35656,9.90125,1.24828,5.86683,59.88173,108,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
176.19588,31.67346,39.19884,5.37912,10.04437,1.24473,5.87308,59.71354,109,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
174.55185,32.24684,40.26949,5.40124,10.18779,1.24119,5.87896,59.54583,110,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
172.89017,32.82257,41.35544,5.42293,10.33153,1.23767,5.88448,59.37859,111,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
171.21085,33.40062,42.45671,5.44419,10.47555,1.23416,5.88965,59.21182,112,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
169.51392,33.98093,43.57333,5.46504,10.61986,1.23066,5.89447,59.04552,113,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
167.79939,34.56346,44.70533,5.48546,10.76445,1.22717,5.89895,58.87968,114,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
166.06726,35.14817,45.85274,5.50548,10.9093,1.2237,5.90309,58.71431,115,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
164.31757,35.73502,47.01559,5.52508,11.05441,1.22024,5.9069,58.54941,116,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
162.55031,36.32395,48.19392,5.54429,11.19977,1.21678,5.91039,58.38496,117,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
160.76551,36.91493,49.38773,5.5631,11.34536,1.21334,5.91356,58.22098,118,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
158.96319,37.50792,50.59706,5.58151,11.49119,1.20992,5.91641,58.05746,119,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
157.14337,38.10287,51.82194,5.59954,11.63723,1.2065,5.91896,57.8944,120,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
155.30605,38.69974,53.06239,5.61718,11.78349,1.20309,5.92121,57.7318,121,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
153.45126,39.29849,54.31842,5.63444,11.92996,1.1997,5.92316,57.56965,122,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
151.57902,39.89908,55.59007,5.65133,12.07662,1.19631,5.92482,57.40796,123,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
149.68935,40.50147,56.87735,5.66785,12.22347,1.19294,5.9262,57.24673,124,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
147.78226,41.10563,58.18029,5.684,12.3705,1.18957,5.92729,57.08594,125,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
145.85778,41.7115,59.49889,5.69979,12.5177,1.18622,5.92811,56.92561,126,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
143.91593,42.31906,60.83319,5.71522,12.66506,1.18287,5.92865,56.76573,127,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
141.95672,42.92826,62.1832,5.73029,12.81259,1.17954,5.92893,56.6063,128,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
139.98019,43.53907,63.54893,5.74502,12.96026,1.17622,5.92896,56.44731,129,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
137.98634,44.15144,64.9304,5.7594,13.10808,1.17291,5.92872,56.28877,130,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
135.9752,44.76535,66.32763,5.77344,13.25603,1.1696,5.92823,56.13068,131,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
133.94679,45.38076,67.74062,5.78714,13.4041,1.16631,5.9275,55.97303,132,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
131.90114,45.99763,69.16941,5.80051,13.5523,1.16303,5.92652,55.81583,133,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
129.83827,46.61592,70.61398,5.81355,13.70061,1.15975,5.92531,55.65906,134,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
127.7582,47.23561,72.07437,5.82626,13.84903,1.15649,5.92386,55.50274,135,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
125.66096,47.85664,73.55058,5.83865,13.99755,1.15323,5.92218,55.34685,136,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
123.54656,48.479,75.04262,5.85072,14.14616,1.14999,5.92028,55.1914,137,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
121.41504,49.10265,76.5505,5.86248,14.29485,1.14676,5.91815,55.03639,138,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
119.26641,49.72755,78.07423,5.87392,14.44363,1.14353,5.91581,54.88182,139,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
117.1007,50.35366,79.61381,5.88506,14.59248,1.14031,5.91326,54.72768,140,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
114.91794,50.98097,81.16927,5.8959,14.7414,1.13711,5.9105,54.57397,141,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
112.71815,51.60943,82.7406,5.90643,14.89038,1.13391,5.90753,54.42069,142,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
110.50136,52.23901,84.3278,5.91667,15.03942,1.13072,5.90436,54.26785,143,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
108.26759,52.86969,85.9309,5.92661,15.1885,1.12754,5.901,54.11543,144,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
106.01687,53.50142,87.54988,5.93627,15.33763,1.12437,5.89744,53.96344,145,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
103.74923,54.13419,89.18477,5.94563,15.4868,1.12121,5.89369,53.81188,146,0.10659,0.00985,247.06818,0.01731,4.6,329.25775,0.0014,0.24962,0.06036,0.01536,2,NA
