"P_nought","P_one","P_two","R_one","R_two","A_one","A_two","S","t","phi","p_onetwo","total_passive","lmbda","c","N","mu","p","k_one","k_two","Q","X"
179.33065,9.60149,2.60071,14.20325,10.3683,12.74558,26.98689,41.29012,27,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
176.96914,10.96652,3.59717,14.76395,11.06344,12.54273,27.25947,39.96857,28,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
174.48695,12.38544,4.66045,15.30687,11.77003,12.33247,27.50319,38.68933,29,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
171.88466,13.85654,5.79164,15.83181,12.4873,12.11599,27.71923,37.45103,30,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
169.16299,15.37809,6.99175,16.33862,13.21451,11.89436,27.90873,36.25236,31,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
166.32273,16.94835,8.26176,16.8272,13.95092,11.66857,28.07278,35.09206,32,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
163.36473,18.56557,9.60255,17.29753,14.69583,11.43951,28.21248,33.96889,33,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
160.28994,20.22798,11.01492,17.74962,15.44857,11.20799,28.32886,32.88167,34,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
157.09935,21.93385,12.49964,18.18355,16.20847,10.97476,28.42294,31.82925,35,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
153.79404,23.68142,14.05739,18.59942,16.97488,10.7405,28.4957,30.81052,36,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
150.37509,25.46895,15.6888,18.99738,17.7472,10.5058,28.54809,29.82439,37,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
146.84367,27.29474,17.39443,19.37759,18.52481,10.27123,28.58104,28.86982,38,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
143.20098,29.15706,19.1748,19.74028,19.30715,10.03727,28.59543,27.9458,39,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
139.44824,31.05425,21.03035,20.08566,20.09366,9.80438,28.59214,27.05136,40,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
135.58672,32.98462,22.96149,20.414,20.88379,9.57296,28.57199,26.18555,41,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
131.61771,34.94655,24.96858,20.72557,21.67703,9.34336,28.5358,25.34745,42,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
127.54252,36.93843,27.05189,21.02067,22.47287,9.1159,28.48436,24.53617,43,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
123.36248,38.95867,29.2117,21.29959,23.27084,8.89088,28.41841,23.75086,44,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
119.07894,41.00571,31.44819,21.56265,24.07048,8.66853,28.33869,22.99068,45,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
114.69327,43.07803,33.76154,21.81019,24.87134,8.44909,28.2459,22.25484,46,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
110.20684,45.17415,36.15185,22.04255,25.67298,8.23274,28.14072,21.54254,47,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
105.62104,47.2926,38.61921,22.26007,26.47501,8.01965,28.0238,20.85305,48,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
100.93725,49.43195,41.16365,22.4631,27.27703,7.80996,27.89579,20.18562,49,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
96.15686,51.59081,43.78516,22.652,28.07867,7.6038,27.75729,19.53955,50,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
91.28129,53.76783,46.48373,22.82712,28.87955,7.40127,27.6089,18.91416,51,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
86.3119,55.96168,49.25926,22.98882,29.67935,7.20246,27.45116,18.30879,52,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
81.25012,58.17107,52.11165,23.13748,30.47772,7.00743,27.28465,17.72279,53,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
76.09731,60.39475,55.04078,23.27343,31.27435,6.81624,27.10987,17.15555,54,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
70.85488,62.63149,58.04647,23.39706,32.06895,6.62892,26.92733,16.60647,55,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
65.5242,64.88012,61.12853,23.50871,32.86122,6.44551,26.73752,16.07496,56,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
60.10665,67.13947,64.28672,23.60873,33.6509,6.26602,26.54092,15.56046,57,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
54.60359,69.40844,67.52082,23.69749,34.43772,6.09046,26.33796,15.06243,58,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
49.01638,71.68594,70.83053,23.77533,35.22143,5.91883,26.12908,14.58033,59,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
43.34637,73.97092,74.21556,23.84259,36.0018,5.75111,25.91469,14.11367,60,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
37.59489,76.26236,77.67559,23.89962,36.77862,5.58728,25.69521,13.66194,61,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
31.76328,78.55928,81.21028,23.94675,37.55165,5.42733,25.47099,13.22468,62,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
25.85284,80.86074,84.81926,23.98431,38.32071,5.27122,25.24242,12.8014,63,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
19.86488,83.1658,88.50216,24.01262,39.08561,5.11891,25.00985,12.39168,64,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
13.80069,85.47359,92.25856,24.03201,39.84617,4.97037,24.77361,11.99507,65,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
7.66154,87.78323,96.08806,24.04278,40.60221,4.82554,24.53403,11.61115,66,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
1.4487,90.09392,99.99023,24.04525,41.35359,4.68438,24.29142,11.23952,67,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
-4.8366,92.40484,103.9646,24.03971,42.10014,4.54684,24.04607,10.87979,68,0.09611,0.01124,191.53284,0.03025,4.6,296.82405,0.016,0.35473,0.05652,0.01961,8,NA
