"S","A1","A2","P1","P2","R1","R2","t","Q","N"
27.3903585383127,1.04658224993023,-5.88442008574102,-0.0125705191086377,2.14152598355095,2.67756071992136,13.1567916100761,374,8,200
27.3504654307841,1.04841171119368,-5.9016162706353,-0.0126008685174109,2.07607773135853,2.69586108649124,13.2533567577763,375,8,200
27.3107539766726,1.05026573610049,-5.91789667676924,-0.0126292038398469,2.01067253755791,2.71442607576887,13.3495310631523,376,8,200
27.2712084208131,1.05214499265833,-5.93326537015452,-0.0126556062722567,1.9453747374967,2.73325802445574,13.4453018372187,377,8,200
27.231812600882,1.0540502965121,-5.947727159735,-0.0126801575247571,1.88024871170739,2.75235912905176,13.5406573004063,378,8,200
27.1925499875353,1.05598260135039,-5.96128759354386,-0.0127029395246264,1.81535880590332,2.77173144406726,13.6355865943558,379,8,200
27.1534037254888,1.05794298876834,-5.97395295406612,-0.0127240341298481,1.75076925157431,2.79137688042817,13.7300797915282,380,8,200
27.1143566753669,1.05993265764623,-5.98573025279969,-0.0127435228539945,1.68654408734028,2.81129720407614,13.8241279026313,381,8,200
27.0753914561413,1.06195291310431,-5.99662722400831,-0.0127614866034891,1.62274708121884,2.83149403476472,13.9177228818716,382,8,200
27.0364904879822,1.06400515509505,-6.0066523176612,-0.012778005428171,1.55944165395987,2.85196884505199,14.0108576300495,383,8,200
26.9976360353458,1.06609086669456,-6.01581469155513,-0.0127931582859661,1.49669080359692,2.87272295948957,14.1035259955213,384,8,200
26.9588102501197,1.06821160215465,-6.02412420261623,-0.0128070228223514,1.43455703136126,2.89375755400725,14.19572277306,385,8,200
26.9199952146546,1.07036897477706,-6.03159139738019,-0.012819675165176,1.37310226910082,2.91507365549193,14.287443700654,386,8,200
26.8811729845106,1.07256464467004,-6.03822750165133,-0.0128311897352859,1.31238780834126,2.9366721415589,14.3786854542913,387,8,200
26.8423256307524,1.0748003064472,-6.04404440934279,-0.0128416390732809,1.25247423112187,2.95855374051297,14.469445640779,388,8,200
26.8034352816321,1.07707767692627,-6.04905467050217,-0.0128510936826171,1.19342134273358,2.98071903149639,14.5597227886613,389,8,200
26.7644841635061,1.07939848288445,-6.05327147852894,-0.0128596218891587,1.13528810648073,3.00316844481984,14.649516337298,390,8,200
26.7254546408359,1.08176444892472,-6.05670865659231,-0.0128672897171764,1.07813258058232,3.02590226247261,14.7388266241778,391,8,200
26.6863292551351,1.08417728550514,-6.05938064326036,-0.0128741607816882,1.02201185732188,3.04892061880699,14.8276548705404,392,8,200
26.6470907627284,1.08663867718106,-6.06130247735397,-0.0128802961969456,0.966982004548591,3.07222350139221,14.9160031653914,393,8,200
26.6077221712017,1.08915027110718,-6.06248978204105,-0.0128857545007785,0.91309800962521,3.09581075203212,15.0038744479943,394,8,200
26.5682067744279,1.09171366584381,-6.06295874818953,-0.0128905915944348,0.860413725910857,3.11968206794092,15.0912724889314,395,8,200
26.5285281860667,1.09433040050847,-6.06272611699974,-0.0128948606974742,0.808981821859333,3.14383700307071,15.1782018698276,396,8,200
26.4886703714441,1.09700194431122,-6.06180916193943,-0.0128986123172136,0.758853732805622,3.16827496958435,15.2646679618328,397,8,200
26.4486176777291,1.09972968650842,-6.0602256700071,-0.012901894232167,0.71007961550518,3.19299523946678,15.3506769029656,398,8,200
26.4083548623371,1.10251492680711,-6.05799392235175,-0.0129047514888693,0.662708305482391,3.21799694626809,15.4362355744181,399,8,200
26.3678671194987,1.10535886624813,-6.05513267427936,-0.0129072264114409,0.616787277236052,3.24327908697085,15.5213515759278,400,8,200
26.3271401049442,1.1082625985936,-6.05166113467894,-0.0129093586232148,0.572362607341295,3.26884052397483,15.6060332003204,401,8,200
26.2861599586661,1.11122710224061,-6.04759894490275,-0.0129111850797265,0.529478940478623,3.29467998719139,15.6902894073312,402,8,200
26.2449133257318,1.11425323268006,-6.04296615713769,-0.0129127401123533,0.48817945841214,3.32079607624059,15.7741297968098,403,8,200
