"S","A1","A2","P0","P1","P2","R1","R2","Q","t","N"
28.2026215325963,2.53129043894292,2.78970071852677,157.506159585923,0.000648953401477317,0,4.35534573880105,5.01339473758452,8,279,200
28.1479233120389,2.53300052691956,2.80238724247671,157.487443712355,0.000665790318172823,0,4.39145785481291,5.03924205128729,8,280,200
28.0931195981203,2.53491369832216,2.81533055064469,157.46837936432,0.000682791184859687,0,4.42728425716951,5.06504156403341,8,281,200
28.0382062118968,2.53703418421278,2.82853144979814,157.448966245209,0.000699950694229164,0,4.46282164660051,5.09080017426877,8,282,200
27.9831790929039,2.53936602693767,2.84199063341803,157.429203836672,0.00071726310491294,0,4.49806705857159,5.11652472389168,8,283,200
27.9280346545933,2.54191251397987,2.8557083418395,157.409090733405,0.000734720939304416,0,4.53301886749254,5.14222182861009,8,284,200
27.8727694288957,2.54467674410661,2.8696847021112,157.388625308365,0.000752316285737423,0,4.56767578250922,5.16789804758436,8,285,200
27.817379947742,2.54766181608513,2.88391984128179,157.367805934509,0.000770041232545793,0,4.60203651276745,5.19355993997486,8,286,200
27.761862743063,2.55087082868265,2.89841388639993,157.346630984793,0.000787887868063356,0,4.63609976741308,5.21921406494196,8,287,200
27.7062143467895,2.55430688066642,2.91316696451429,157.325098832175,0.000805848280623942,0,4.66986425559194,5.24486698164601,8,288,200
27.6504312908522,2.55797307080366,2.92817920267351,157.30320784961,0.000823914558561383,0,4.70332868644986,5.27052524924739,8,289,200
27.5945102462146,2.56187233230202,2.94345063575851,157.28095622928,0.000842078352333056,0,4.73649193496495,5.29619528265232,8,290,200
27.5384484399709,2.56600693613074,2.95898092997911,157.258341440256,0.000860329560890527,0,4.76935353944435,5.3218829197505,8,291,200
27.4822432382479,2.57037898769947,2.97476965937741,157.235360770838,0.000878657645308909,0,4.80191320402746,5.34759385417747,8,292,200
27.4258920071724,2.57499059241786,2.99081639799549,157.21201150932,0.000897052066663315,0,4.83417063285367,5.3733337795688,8,293,200
27.3693921128714,2.57984385569556,3.00712071987541,157.188290944001,0.000915502286028856,0,4.86612553006239,5.39910838956004,8,294,200
