"S","A","R","P","C","dS","dA","dR","dP","dC","Q","N","uc_F","lc_f","mu","lmda","phi","kappa","epsilon","t"
30.89438,2.04483,1.67081,220.38,0,0.113299999999999,-0.22925,0.09487,0,0,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,34
31.00768,1.81558,1.76568,220.38,0,0.097649999999998,-0.21021,0.0924700000000001,0,0,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,35
31.10533,1.60537,1.85815,220.38,0,0.0833700000000022,-0.19178,0.08931,0,0,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,36
31.1887,1.41359,1.94746,220.38,0,0.0704299999999982,-0.17399,0.0855199999999998,0,0,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,37
31.25913,1.2396,2.03298,220.38,0,0.0587400000000002,-0.15696,0.0812400000000002,0,0,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,38
31.31787,1.08264,2.11422,220.38,0,0.0482800000000019,-0.14076,0.0766399999999998,0,0,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,39
31.36615,0.94188,2.19086,220.38,0,0.0389499999999998,-0.12548,0.07186,0,0,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,40
31.4051,0.8164,2.26272,220.38,0,0.0306800000000003,-0.11122,0.0670500000000001,0,0,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,41
31.43578,0.70518,2.32977,220.38,0,0.0233999999999988,-0.0980300000000001,0.0623300000000002,0,0,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,42
31.45918,0.60715,2.3921,220.38,0,0.0170099999999991,-0.08593,0.0577999999999999,0,0,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,43
31.47619,0.52122,2.4499,220.38,0,0.01145,-0.07496,0.05355,0,0,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,44
31.48764,0.44626,2.50345,220.38,0,0.00662000000000162,-0.06509,0.0495999999999999,0,0,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,45
31.49426,0.38117,2.55305,220.38,0,0.00244999999999962,-0.05629,0.0460000000000003,0,0,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,46
31.49671,0.32488,2.59905,220.38,0,-0.0011499999999991,-0.04849,0.0427499999999998,0,0,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,47
31.49556,0.27639,2.6418,220.38,0,-0.00422999999999973,-0.04164,0.0398499999999999,0,0,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,48
31.49133,0.23475,2.68165,220.38,0,-0.00687000000000282,-0.03564,0.03729,0,0,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,49
31.48446,0.19911,2.71894,220.38,0,-0.00912999999999897,-0.03044,0.03505,0,0,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,50
31.47533,0.16867,2.75399,220.38,0,-0.0110299999999981,-0.02594,0.03308,0,0,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,51
31.4643,0.14273,2.78707,220.38,0,-0.01267,-0.02206,0.0313699999999999,0,0,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,52
31.45163,0.12067,2.81844,220.38,0,-0.0140400000000014,-0.01872,0.0299100000000001,0,0,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,53
31.43759,0.10195,2.84835,220.38,0,-0.0152099999999997,-0.01588,0.0286400000000002,0,0,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,54
31.42238,0.08607,2.87699,220.38,0,-0.0161900000000017,-0.01344,0.0275499999999997,0,0,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,55
31.40619,0.07263,2.90454,220.38,0,-0.0170299999999983,-0.01138,0.0266299999999999,0,0,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,56
31.38916,0.06125,2.93117,220.38,0,-0.0177200000000006,-0.00961,0.02583,0,0,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,57
31.37144,0.05164,2.957,220.38,0,-0.0183199999999992,-0.00812,0.02515,0,0,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,58
31.35312,0.04352,2.98215,220.38,0,-0.018810000000002,-0.00685,0.0245800000000003,-0.325269999999989,0.32527,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,59
31.33431,0.03667,3.00673,220.05473,0.32527,-0.0533099999999997,-0.00272,0.0557799999999999,-0.331220000000002,0.33121,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,60
31.281,0.03395,3.06251,219.72351,0.65648,-0.0540199999999977,-0.00251,0.0563199999999999,-0.337220000000002,0.33722,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,61
31.22698,0.03144,3.11883,219.38629,0.9937,-0.0547500000000021,-0.00233,0.0568499999999998,-0.34326999999999,0.34326,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,62
31.17223,0.02911,3.17568,219.04302,1.33696,-0.0554399999999973,-0.00216,0.0574000000000003,-0.349380000000025,0.34937,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,63
31.11679,0.02695,3.23308,218.69364,1.68633,-0.0561400000000027,-0.00199,0.0579399999999999,-0.355539999999991,0.35553,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,64
31.06065,0.02496,3.29102,218.3381,2.04186,-0.0568199999999983,-0.00185,0.0584899999999999,-0.361750000000001,0.36174,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,65
31.00383,0.02311,3.34951,217.97635,2.4036,-0.0575100000000006,-0.00171,0.05905,-0.368030000000005,0.36801,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,66
30.94632,0.0214,3.40856,217.60832,2.77161,-0.0581700000000005,-0.00159,0.05959,-0.374339999999989,0.37434,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,67
30.88815,0.01981,3.46815,217.23398,3.14595,-0.05884,-0.00147,0.0601500000000001,-0.38073,0.38071,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,68
30.82931,0.01834,3.5283,216.85325,3.52666,-0.0594999999999999,-0.00136,0.0607099999999998,-0.387149999999991,0.38715,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,69
30.76981,0.01698,3.58901,216.4661,3.91381,-0.0601500000000001,-0.00125,0.0612699999999999,-0.393650000000008,0.39363,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,70
30.70966,0.01573,3.65028,216.07245,4.30744,-0.0608000000000004,-0.00117,0.0618300000000001,-0.400190000000009,0.400180000000001,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,71
30.64886,0.01456,3.71211,215.67226,4.70762,-0.0614500000000007,-0.00108,0.0623900000000002,-0.406779999999998,0.40677,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,72
30.58741,0.01348,3.7745,215.26548,5.11439,-0.0620899999999978,-0.001,0.06297,-0.413440000000008,0.41343,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,73
30.52532,0.01248,3.83747,214.85204,5.52782,-0.062730000000002,-0.000919999999999999,0.0635299999999996,-0.420149999999978,0.420129999999999,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,74
30.46259,0.01156,3.901,214.43189,5.94795,-0.063369999999999,-0.000860000000000001,0.0641000000000003,-0.426920000000024,0.426900000000001,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,75
30.39922,0.0107,3.9651,214.00497,6.37485,-0.0639900000000004,-0.000789999999999999,0.0646799999999996,-0.433729999999997,0.433719999999999,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,76
30.33523,0.00991,4.02978,213.57124,6.80857,-0.0646299999999975,-0.000740000000000001,0.0652600000000003,-0.440599999999989,0.44059,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,77
30.2706,0.00917,4.09504,213.13064,7.24916,-0.0652600000000021,-0.00068,0.0658300000000001,-0.447540000000004,0.44752,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,78
30.20534,0.00849,4.16087,212.6831,7.69668,-0.0658899999999996,-0.000619999999999999,0.0664100000000003,-0.454530000000005,0.4545,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,79
30.13945,0.00787,4.22728,212.22857,8.15118,-0.066510000000001,-0.00059,0.0669899999999997,-0.461559999999992,0.461539999999999,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,80
30.07294,0.00728,4.29427,211.76701,8.61272,-0.0671399999999984,-0.00054,0.0675799999999995,-0.46866,0.468640000000001,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,81
30.0058,0.00674,4.36185,211.29835,9.08136,-0.0677599999999998,-5e-04,0.0681600000000007,-0.475809999999996,0.47579,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,82
29.93804,0.00624,4.43001,210.82254,9.55715,-0.0683800000000012,-0.000459999999999999,0.0687499999999996,-0.48302000000001,0.483000000000001,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,83
29.86966,0.00578,4.49876,210.33952,10.04015,-0.0689999999999991,-0.000430000000000001,0.0693400000000004,-0.490279999999984,0.490259999999999,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,84
29.80066,0.00535,4.5681,209.84924,10.53041,-0.0696300000000001,-0.00039,0.0699299999999994,-0.497610000000009,0.497580000000001,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,85
29.73103,0.00496,4.63803,209.35163,11.02799,-0.0702400000000019,-0.00037,0.0705100000000005,-0.504969999999986,0.50494,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,86
29.66079,0.00459,4.70854,208.84666,11.53293,-0.0708599999999997,-0.00034,0.0711199999999996,-0.512400000000014,0.51238,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,87
29.58993,0.00425,4.77966,208.33426,12.04531,-0.0714799999999975,-0.00032,0.0716999999999999,-0.519890000000004,0.51985,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,88
29.51845,0.00393,4.85136,207.81437,12.56516,-0.0721000000000025,-0.00029,0.0723000000000003,-0.527420000000006,0.5274,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,89
29.44635,0.00364,4.92366,207.28695,13.09256,-0.0727200000000003,-0.00027,0.0728999999999997,-0.535020000000003,0.534979999999999,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,90
29.37363,0.00337,4.99656,206.75193,13.62754,-0.0733299999999986,-0.00025,0.0734900000000005,-0.542669999999987,0.54264,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,91
29.3003,0.00312,5.07005,206.20926,14.17018,-0.07395,-0.00023,0.0740999999999996,-0.550369999999987,0.550330000000001,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,92
29.22635,0.00289,5.14415,205.65889,14.72051,-0.0745700000000014,-0.00021,0.0746900000000004,-0.558130000000006,0.55809,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,93
29.15178,0.00268,5.21884,205.10076,15.2786,-0.0751799999999996,-2e-04,0.0752899999999999,-0.565940000000012,0.565899999999999,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,94
29.0766,0.00248,5.29413,204.53482,15.8445,-0.0757999999999974,-0.00018,0.0758999999999999,-0.573800000000006,0.57376,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,95
29.0008,0.0023,5.37003,203.96102,16.41826,-0.0764100000000028,-0.00017,0.0764899999999997,-0.58171999999999,0.581679999999999,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,96
28.92439,0.00213,5.44652,203.3793,16.99994,-0.0770300000000006,-0.00016,0.0771000000000006,-0.589699999999993,0.589650000000002,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,97
28.84736,0.00197,5.52362,202.7896,17.58959,-0.0776399999999988,-0.00015,0.0776899999999996,-0.59772000000001,0.59768,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,98
28.76972,0.00182,5.60131,202.19188,18.18727,-0.0782500000000006,-0.00013,0.0783000000000005,-0.605799999999988,0.605749999999997,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,99
28.69147,0.00169,5.67961,201.58608,18.79302,-0.0788699999999984,-0.00013,0.0789099999999996,-0.613930000000011,0.613880000000002,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,100
28.6126,0.00156,5.75852,200.97215,19.4069,-0.0794800000000002,-0.00011,0.0795000000000003,-0.622119999999995,0.622060000000001,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,101
28.53312,0.00145,5.83802,200.35003,20.02896,-0.0801000000000016,-0.00011,0.0801099999999995,-0.630349999999993,0.630299999999998,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,102
28.45302,0.00134,5.91813,199.71968,20.65926,-0.0807000000000002,-1e-04,0.0807100000000007,-0.638640000000009,0.638580000000001,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,103
28.37232,0.00124,5.99884,199.08104,21.29784,-0.0813199999999981,-9e-05,0.0813199999999998,-0.646989999999988,0.646919999999998,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,104
28.291,0.00115,6.08016,198.43405,21.94476,-0.0819200000000002,-9e-05,0.0819099999999997,-0.655370000000005,0.6553,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,105
28.20908,0.00106,6.16207,197.77868,22.60006,-0.0825400000000016,-8e-05,0.0825199999999997,-0.663810000000012,0.66375,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,106
28.12654,0.00098,6.24459,197.11487,23.26381,-0.0831400000000002,-7e-05,0.0831200000000001,-0.67231000000001,0.672229999999999,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,107
28.0434,0.00091,6.32771,196.44256,23.93604,-0.0837499999999984,-7e-05,0.0837200000000005,-0.680839999999989,0.680770000000003,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,108
27.95965,0.00084,6.41143,195.76172,24.61681,-0.0843600000000002,-6e-05,0.08432,-0.689439999999991,0.689360000000001,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,109
27.87529,0.00078,6.49575,195.07228,25.30617,-0.0849599999999988,-5.99999999999999e-05,0.0849199999999994,-0.698080000000004,0.697999999999997,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,110
27.79033,0.00072,6.58067,194.3742,26.00417,-0.085560000000001,-5e-05,0.0855100000000002,-0.706760000000003,0.706680000000002,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,111
27.70477,0.00067,6.66618,193.66744,26.71085,-0.0861699999999992,-5e-05,0.0861200000000002,-0.715499999999992,0.715409999999999,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,112
27.6186,0.00062,6.7523,192.95194,27.42626,-0.0867700000000013,-5e-05,0.0867000000000004,-0.724280000000022,0.72419,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,113
27.53183,0.00057,6.839,192.22766,28.15045,-0.0873600000000003,-4e-05,0.0873099999999996,-0.733119999999985,0.73301,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,114
27.44447,0.00053,6.92631,191.49454,28.88346,-0.0879699999999985,-4e-05,0.0878899999999998,-0.741980000000012,0.741890000000001,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,115
27.3565,0.00049,7.0142,190.75256,29.62535,-0.0885500000000015,-3e-05,0.0884900000000002,-0.750909999999976,0.750799999999998,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,116
27.26795,0.00046,7.10269,190.00165,30.37615,-0.0891599999999997,-4e-05,0.0890700000000004,-0.75988000000001,0.75976,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,117
27.17879,0.00042,7.19176,189.24177,31.13591,-0.089739999999999,-3e-05,0.0896599999999994,-0.768879999999996,0.76877,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,118
27.08905,0.00039,7.28142,188.47289,31.90468,-0.0903300000000016,-3e-05,0.0902500000000002,-0.777940000000001,0.777819999999998,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,119
26.99872,0.00036,7.37167,187.69495,32.6825,-0.0909300000000002,-2e-05,0.0908300000000004,-0.787040000000019,0.786910000000006,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,120
26.90779,0.00034,7.4625,186.90791,33.46941,-0.0914999999999999,-3e-05,0.0914099999999998,-0.796169999999989,0.796039999999998,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,121
26.81629,0.00031,7.55391,186.11174,34.26545,-0.0920899999999989,-2e-05,0.09199,-0.805350000000004,0.805209999999995,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,122
26.7242,0.00029,7.6459,185.30639,35.07066,-0.0926699999999983,-2e-05,0.0925700000000003,-0.814580000000007,0.814430000000002,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,123
26.63153,0.00027,7.73847,184.49181,35.88509,-0.0932400000000015,-2e-05,0.09314,-0.823829999999987,0.823680000000003,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,124
26.53829,0.00025,7.83161,183.66798,36.70877,-0.0938200000000009,-2e-05,0.0937099999999997,-0.833130000000011,0.832979999999999,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,125
26.44447,0.00023,7.92532,182.83485,37.54175,-0.0943900000000006,-2e-05,0.0942800000000004,-0.842459999999988,0.842300000000002,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,126
26.35008,0.00021,8.0196,181.99239,38.38405,-0.0949599999999968,-1e-05,0.0948499999999992,-0.85184000000001,0.851659999999995,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,127
26.25512,2e-04,8.11445,181.14055,39.23571,-0.0955300000000001,-2e-05,0.0953999999999997,-0.861239999999981,0.861070000000005,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,128
26.15959,0.00018,8.20985,180.27931,40.09678,-0.0960800000000006,-1e-05,0.0959700000000012,-0.870689999999996,0.8705,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,129
26.06351,0.00017,8.30582,179.40862,40.96728,-0.0966500000000003,-1e-05,0.0965099999999985,-0.880170000000021,0.87997,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,130
25.96686,0.00016,8.40233,178.52845,41.84725,-0.0972000000000008,-2e-05,0.0970700000000004,-0.889669999999995,0.889479999999999,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,131
25.86966,0.00014,8.4994,177.63878,42.73673,-0.0977500000000013,-1e-05,0.0976200000000009,-0.899219999999985,0.899000000000001,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,132
25.77191,0.00013,8.59702,176.73956,43.63573,-0.0982899999999987,-9.99999999999999e-06,0.09816,-0.90879000000001,0.908569999999997,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,133
25.67362,0.00012,8.69518,175.83077,44.5443,-0.0988399999999992,-1e-05,0.0986999999999991,-0.918389999999988,0.918170000000003,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,134
25.57478,0.00011,8.79388,174.91238,45.46247,-0.09938,0,0.09924,-0.928030000000007,0.927779999999998,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,135
25.4754,0.00011,8.89312,173.98435,46.39025,-0.0999200000000009,-1e-05,0.0997699999999995,-0.937669999999997,0.937429999999999,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,136
25.37548,1e-04,8.99289,173.04668,47.32768,-0.100439999999999,-1e-05,0.100290000000001,-0.947370000000006,0.947099999999999,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,137
25.27504,9e-05,9.09318,172.09931,48.27478,-0.10097,-1e-05,0.100820000000001,-0.957070000000016,0.956800000000001,3,257.59436,0.14447,0.14786,0.07409,0.08457,0.12869,0.00069,0.01,138
