"S","A","R","P","C","dS","dA","dR","dP","dC","Q","N","uc_F","lc_f","mu","lmda","phi","kappa","epsilon","t"
10.34034,37.27595,0.25456,192.17048,0,0.37307,-0.407040000000002,0.02998,0,0,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,24
10.71341,36.86891,0.28454,192.17048,0,0.36871,-0.405740000000002,0.03305,0,0,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,25
11.08212,36.46317,0.31759,192.17048,0,0.364380000000001,-0.404759999999996,0.0364,0,0,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,26
11.4465,36.05841,0.35399,192.17048,0,0.360059999999999,-0.4041,0.04007,0,0,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,27
11.80656,35.65431,0.39406,192.17048,0,0.355740000000001,-0.403780000000005,0.04407,0,0,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,28
12.1623,35.25053,0.43813,192.17048,0,0.351419999999999,-0.403849999999998,0.04845,0,0,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,29
12.51372,34.84668,0.48658,192.17048,0,0.347100000000001,-0.404310000000002,0.05323,0,0,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,30
12.86082,34.44237,0.53981,192.17048,0,0.342779999999999,-0.405199999999994,0.05843,0,0,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,31
13.2036,34.03717,0.59824,192.17048,0,0.338430000000001,-0.406570000000002,0.06411,0,0,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,32
13.54203,33.6306,0.66235,192.17048,0,0.33409,-0.408410000000003,0.0703,0,0,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,33
13.87612,33.22219,0.73265,192.17048,0,0.329699999999999,-0.410809999999998,0.0770299999999999,0,0,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,34
14.20582,32.81138,0.80968,192.17048,0,0.325290000000001,-0.413759999999996,0.08435,0,0,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,35
14.53111,32.39762,0.89403,192.17048,0,0.32086,-0.417310000000004,0.09231,0,0,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,36
14.85197,31.98031,0.98634,192.17048,0,0.316380000000001,-0.421520000000001,0.10094,0,0,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,37
15.16835,31.55879,1.08728,192.17048,0,0.31184,-0.426409999999997,0.1103,0,0,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,38
15.48019,31.13238,1.19758,192.17048,0,0.307259999999999,-0.432020000000001,0.12042,0,0,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,39
15.78745,30.70036,1.318,192.17048,0,0.302610000000001,-0.438389999999998,0.13135,0,0,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,40
16.09006,30.26197,1.44935,192.17048,0,0.297899999999998,-0.445550000000001,0.14315,0,0,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,41
16.38796,29.81642,1.5925,192.17048,0,0.293089999999999,-0.45356,0.15584,0,0,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,42
16.68105,29.36286,1.74834,192.17048,0,0.288209999999999,-0.462430000000001,0.16947,0,0,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,43
16.96926,28.90043,1.91781,192.17048,0,0.283230000000003,-0.472180000000002,0.18407,0,0,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,44
17.25249,28.42825,2.10188,192.17048,0,0.278129999999997,-0.482849999999999,0.19968,0,0,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,45
17.53062,27.9454,2.30156,192.17048,0,0.272920000000003,-0.494440000000001,0.2163,0,0,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,46
17.80354,27.45096,2.51786,192.17048,0,0.267589999999998,-0.50695,0.23393,0,0,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,47
18.07113,26.94401,2.75179,192.17048,0,0.262119999999999,-0.52037,0.2526,0,0,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,48
18.33325,26.42364,3.00439,192.17048,0,0.256509999999999,-0.534659999999999,0.27223,0,0,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,49
18.58976,25.88898,3.27662,192.17048,0,0.25074,-0.549779999999998,0.29283,0,0,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,50
18.8405,25.3392,3.56945,192.17048,0,0.244820000000001,-0.565660000000001,0.31431,0,0,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,51
19.08532,24.77354,3.88376,192.17048,0,0.238720000000001,-0.58221,0.33656,0,0,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,52
19.32404,24.19133,4.22032,192.17048,0,0.23246,-0.599299999999999,0.35949,0,0,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,53
19.5565,23.59203,4.57981,192.17048,0,0.226020000000002,-0.616800000000001,0.38293,0,0,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,54
19.78252,22.97523,4.96274,192.17048,0,0.219399999999997,-0.634499999999999,0.4067,0,0,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,55
20.00192,22.34073,5.36944,192.17048,0,0.212610000000002,-0.652200000000001,0.43057,0,0,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,56
20.21453,21.68853,5.80001,192.17048,0,0.205629999999999,-0.669689999999999,0.4543,-1.06962999999999,1.06945,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,57
20.42016,21.01884,6.25431,191.10085,1.06945,0.16506,-0.215579999999999,0.0484599999999995,-1.07747000000001,1.07727,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,58
20.58522,20.80326,6.30277,190.02338,2.14672,0.162490000000002,-0.213370000000001,0.0488400000000002,-1.08535000000001,1.08515,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,59
20.74771,20.58989,6.35161,188.93803,3.23187,0.159949999999998,-0.211179999999999,0.04922,-1.09327999999999,1.09307,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,60
20.90766,20.37871,6.40083,187.84475,4.32494,0.157419999999998,-0.209020000000002,0.0495999999999999,-1.10126,1.10105,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,61
21.06508,20.16969,6.45043,186.74349,5.42599,0.15493,-0.206879999999998,0.0499700000000001,-1.10929000000002,1.10906,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,62
21.22001,19.96281,6.5004,185.6342,6.53505,0.152440000000002,-0.204750000000001,0.0503499999999999,-1.11736999999999,1.11714,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,63
21.37245,19.75806,6.55075,184.51683,7.65219,0.149989999999999,-0.202650000000002,0.0507200000000001,-1.12548000000001,1.12524,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,64
21.52244,19.55541,6.60147,183.39135,8.77743,0.147549999999999,-0.200569999999999,0.0510999999999999,-1.13364999999999,1.13341,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,65
21.66999,19.35484,6.65257,182.2577,9.91084,0.145150000000001,-0.198519999999998,0.0514700000000001,-1.14187000000001,1.14161,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,66
21.81514,19.15632,6.70404,181.11583,11.05245,0.142749999999999,-0.196480000000001,0.05185,-1.15011999999999,1.14985,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,67
21.95789,18.95984,6.75589,179.96571,12.2023,0.14038,-0.194459999999999,0.0522200000000002,-1.15841,1.15815,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,68
22.09827,18.76538,6.80811,178.8073,13.36045,0.138030000000001,-0.19247,0.0526,-1.16676999999999,1.16647,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,69
22.2363,18.57291,6.86071,177.64053,14.52692,0.1357,-0.1905,0.0529599999999997,-1.17514,1.17486,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,70
22.372,18.38241,6.91367,176.46539,15.70178,0.133389999999999,-0.18854,0.0533400000000004,-1.18358000000001,1.18327,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,71
22.50539,18.19387,6.96701,175.28181,16.88505,0.131110000000003,-0.186610000000002,0.0537099999999997,-1.19204000000002,1.19173,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,72
22.6365,18.00726,7.02072,174.08977,18.07678,0.128839999999997,-0.18469,0.0540900000000004,-1.20054999999999,1.20022,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,73
22.76534,17.82257,7.07481,172.88922,19.277,0.12659,-0.1828,0.0544500000000001,-1.20909,1.20876,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,74
22.89193,17.63977,7.12926,171.68013,20.48576,0.124360000000003,-0.18093,0.0548199999999994,-1.21768,1.21733,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,75
23.01629,17.45884,7.18408,170.46245,21.70309,0.122149999999998,-0.179069999999999,0.0552000000000001,-1.22629999999998,1.22594,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,76
23.13844,17.27977,7.23928,169.23615,22.92903,0.119970000000002,-0.177229999999998,0.0555599999999998,-1.23496,1.23458,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,77
23.25841,17.10254,7.29484,168.00119,24.16361,0.117789999999999,-0.175410000000003,0.05593,-1.24366000000001,1.24327,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,78
23.3762,16.92713,7.35077,166.75753,25.40688,0.115649999999999,-0.17362,0.0563099999999999,-1.25238000000002,1.25198,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,79
23.49185,16.75351,7.40708,165.50515,26.65886,0.113510000000002,-0.17184,0.0566599999999999,-1.26114999999999,1.26073,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,80
23.60536,16.58167,7.46374,164.244,27.91959,0.11139,-0.170069999999999,0.0570400000000006,-1.26993999999999,1.2695,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,81
23.71675,16.4116,7.52078,162.97406,29.18909,0.109309999999997,-0.168330000000001,0.05741,-1.27877000000001,1.27832,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,82
23.82606,16.24327,7.57819,161.69529,30.46741,0.107220000000002,-0.166599999999999,0.0577699999999997,-1.28762,1.28716,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,83
23.93328,16.07667,7.63596,160.40767,31.75457,0.105160000000001,-0.16489,0.0581399999999999,-1.29650999999998,1.29603,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,84
24.03844,15.91178,7.6941,159.11116,33.0506,0.10313,-0.1632,0.0585000000000004,-1.30542000000003,1.30492,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,85
24.14157,15.74858,7.7526,157.80574,34.35552,0.101089999999999,-0.161530000000001,0.0588699999999998,-1.31435999999999,1.31384,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,86
24.24266,15.58705,7.81147,156.49138,35.66936,0.0991,-0.15987,0.05924,-1.32333,1.32279,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,87
24.34176,15.42718,7.87071,155.16805,36.99215,0.0970999999999975,-0.15823,0.0596000000000005,-1.33231999999998,1.33176,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,88
24.43886,15.26895,7.93031,153.83573,38.32391,0.095130000000001,-0.156610000000001,0.0599599999999993,-1.34133,1.34074,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,89
24.53399,15.11234,7.99027,152.4944,39.66465,0.0931700000000006,-0.154999999999999,0.0603299999999996,-1.35036000000002,1.34976,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,90
24.62716,14.95734,8.0506,151.14404,41.01441,0.0912399999999991,-0.153410000000001,0.060690000000001,-1.35942,1.35879,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,91
24.7184,14.80393,8.11129,149.78462,42.3732,0.0893100000000011,-0.15184,0.0610599999999994,-1.36847999999998,1.36783,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,92
24.80771,14.65209,8.17235,148.41614,43.74103,0.0874099999999984,-0.15029,0.0614100000000004,-1.37758000000002,1.3769,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,93
24.89512,14.5018,8.23376,147.03856,45.11793,0.0855200000000025,-0.14874,0.0617800000000006,-1.38666999999998,1.38597,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,94
24.98064,14.35306,8.29554,145.65189,46.5039,0.0836499999999987,-0.147209999999999,0.0621399999999994,-1.39579000000001,1.39505,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,95
25.06429,14.20585,8.35768,144.2561,47.89895,0.0817900000000016,-0.1457,0.0625,-1.40491,1.40415,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,96
25.14608,14.06015,8.42018,142.85119,49.3031,0.0799500000000002,-0.144209999999999,0.0628600000000006,-1.41405,1.41325,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,97
25.22603,13.91594,8.48304,141.43714,50.71635,0.0781199999999984,-0.142740000000002,0.0632199999999994,-1.42318,1.42237,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,98
25.30415,13.7732,8.54626,140.01396,52.13872,0.0763199999999991,-0.141259999999999,0.06358,-1.43233000000001,1.43147,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,99
25.38047,13.63194,8.60984,138.58163,53.57019,0.0745199999999997,-0.13982,0.0639400000000006,-1.44147999999998,1.44059,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,100
25.45499,13.49212,8.67378,137.14015,55.01078,0.0727399999999996,-0.13838,0.0642999999999994,-1.45063000000002,1.44969,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,101
25.52773,13.35374,8.73808,135.68952,56.46047,0.0709800000000023,-0.13697,0.0646500000000003,-1.45976999999999,1.45881,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,102
25.59871,13.21677,8.80273,134.22975,57.91928,0.069230000000001,-0.13556,0.0650099999999991,-1.46890999999999,1.4679,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,103
25.66794,13.08121,8.86774,132.76084,59.38718,0.0674899999999994,-0.134170000000001,0.0653699999999997,-1.47803999999999,1.47699,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,104
25.73543,12.94704,8.93311,131.2828,60.86417,0.0657800000000002,-0.13279,0.0657200000000007,-1.48716000000002,1.48607,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,105
25.80121,12.81425,8.99883,129.79564,62.35024,0.0640699999999974,-0.13143,0.0660799999999995,-1.49626999999998,1.49513,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,106
25.86528,12.68282,9.06491,128.29937,63.84537,0.062380000000001,-0.130089999999999,0.0664300000000004,-1.50536000000001,1.50417999999999,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,107
25.92766,12.55273,9.13134,126.79401,65.34955,0.0607100000000003,-0.12875,0.066790000000001,-1.51443,1.51319000000001,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,108
25.98837,12.42398,9.19813,125.27958,66.86274,0.0590399999999995,-0.127420000000001,0.0671299999999988,-1.52347999999999,1.52218999999999,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,109
26.04741,12.29656,9.26526,123.7561,68.38493,0.0574000000000012,-0.12613,0.0674900000000012,-1.53249000000001,1.53115,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,110
26.10481,12.17043,9.33275,122.22361,69.91608,0.0557599999999994,-0.12482,0.06785,-1.54149,1.54008,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,111
26.16057,12.04561,9.4006,120.68212,71.45616,0.0541499999999999,-0.12355,0.0681899999999995,-1.55043999999999,1.54897,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,112
26.21472,11.92206,9.46879,119.13168,73.00513,0.0525400000000005,-0.12228,0.0685400000000005,-1.55936,1.55783000000001,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,113
26.26726,11.79978,9.53733,117.57232,74.56296,0.0509500000000003,-0.121029999999999,0.0688899999999997,-1.56823,1.56662999999999,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,114
26.31821,11.67875,9.60622,116.00409,76.12959,0.0493600000000001,-0.11978,0.0692399999999989,-1.57705,1.57538000000001,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,115
26.36757,11.55897,9.67546,114.42704,77.70497,0.0478099999999984,-0.11856,0.0695900000000016,-1.58582,1.58407,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,116
26.41538,11.44041,9.74505,112.84122,79.28904,0.0462500000000006,-0.11734,0.069939999999999,-1.59453000000001,1.59269999999999,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,117
26.46163,11.32307,9.81499,111.24669,80.88174,0.044710000000002,-0.11614,0.0702800000000003,-1.60317000000001,1.60127,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,118
26.50634,11.20693,9.88527,109.64352,82.48301,0.0431899999999992,-0.114940000000001,0.0706199999999999,-1.61175999999999,1.60976000000001,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,119
26.54953,11.09199,9.95589,108.03176,84.09277,0.0416799999999995,-0.113769999999999,0.0709699999999991,-1.62026,1.61816,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,120
26.59121,10.97822,10.02686,106.4115,85.71093,0.0401699999999998,-0.1126,0.0713200000000001,-1.62867,1.62648999999999,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,121
26.63138,10.86562,10.09818,104.78283,87.33742,0.038689999999999,-0.11144,0.07165,-1.63701,1.63470000000001,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,122
26.67007,10.75418,10.16983,103.14582,88.97212,0.0372100000000017,-0.11031,0.072000000000001,-1.64523,1.64283999999999,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,123
26.70728,10.64387,10.24183,101.50059,90.61496,0.0357500000000002,-0.109169999999999,0.0723400000000005,-1.65337000000001,1.65084,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,124
26.74303,10.5347,10.31417,99.84722,92.2658,0.0343099999999978,-0.10805,0.0726800000000001,-1.66137999999999,1.65873999999999,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,125
26.77734,10.42665,10.38685,98.18584,93.92454,0.0328599999999994,-0.10694,0.07301,-1.66927,1.66649000000001,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,126
26.8102,10.31971,10.45986,96.51657,95.59103,0.0314400000000035,-0.105840000000001,0.0733599999999992,-1.67704000000001,1.67412999999999,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,127
26.84164,10.21387,10.53322,94.83953,97.26516,0.03003,-0.104760000000001,0.0736899999999991,-1.68464999999999,1.68159,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,128
26.87167,10.10911,10.60691,93.15488,98.94675,0.0286299999999997,-0.103689999999999,0.0740300000000005,-1.69213000000001,1.68892000000001,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,129
26.9003,10.00542,10.68094,91.46275,100.63567,0.027239999999999,-0.102620000000002,0.0743600000000004,-1.69943000000001,1.69605,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,130
26.92754,9.9028,10.7553,89.76332,102.33172,0.025859999999998,-0.101569999999999,0.0746900000000004,-1.70657,1.70300999999999,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,131
26.9534,9.80123,10.82999,88.05675,104.03473,0.0245000000000033,-0.100530000000001,0.0750299999999999,-1.71351,1.70977000000001,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,132
26.9779,9.7007,10.90502,86.34324,105.7445,0.0231399999999979,-0.099499999999999,0.0753599999999999,-1.72024999999999,1.71632,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,133
27.00104,9.6012,10.98038,84.62299,107.46082,0.0217999999999989,-0.0984700000000007,0.0756899999999998,-1.72678000000001,1.72264,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,134
27.02284,9.50273,11.05607,82.89621,109.18346,0.0204800000000027,-0.0974699999999995,0.0760199999999998,-1.73308,1.7287,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,135
27.04332,9.40526,11.13209,81.16313,110.91216,0.0191499999999998,-0.0964700000000001,0.0763400000000001,-1.73912,1.73452,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,136
27.06247,9.30879,11.20843,79.42401,112.64668,0.0178499999999993,-0.0954700000000006,0.07667,-1.74490999999999,1.74003999999999,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,137
27.08032,9.21332,11.2851,77.6791,114.38672,0.0165499999999987,-0.0945,0.077,-1.7504,1.74526,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,138
27.09687,9.11882,11.3621,75.9287,116.13198,0.0152600000000014,-0.0935299999999994,0.0773200000000003,-1.75558000000001,1.75017,6,240.14579,0.19978,0.08176,0.01026,0.09773,0.19231,0.00049,0.01,139
