"S","A","R","P","C","dS","dA","dR","dP","dC","Q","N","uc_F","lc_f","mu","lmda","phi","kappa","epsilon","t"
20.18327,10.21207,0.04716,211.45647,0,0.788650000000001,-0.867240000000001,0.00528,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,13
20.97192,9.34483,0.05244,211.45647,0,0.721329999999998,-0.794129999999999,0.00565,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,14
21.69325,8.5507,0.05809,211.45647,0,0.659660000000002,-0.727210000000001,0.00606,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,15
22.35291,7.82349,0.06415,211.45647,0,0.603209999999997,-0.665979999999999,0.00646000000000001,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,16
22.95612,7.15751,0.07061,211.45647,0,0.551480000000002,-0.60996,0.00689999999999999,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,17
23.5076,6.54755,0.07751,211.45647,0,0.50412,-0.5587,0.00733,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,18
24.01172,5.98885,0.08484,211.45647,0,0.460729999999998,-0.5118,0.0078,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,19
24.47245,5.47705,0.09264,211.45647,0,0.42098,-0.468900000000001,0.00827,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,20
24.89343,5.00815,0.10091,211.45647,0,0.384540000000001,-0.42964,0.00876,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,21
25.27797,4.57851,0.10967,211.45647,0,0.35117,-0.393739999999999,0.00927,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,22
25.62914,4.18477,0.11894,211.45647,0,0.32057,-0.3609,0.00979999999999999,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,23
25.94971,3.82387,0.12874,211.45647,0,0.29252,-0.33084,0.01033,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,24
26.24223,3.49303,0.13907,211.45647,0,0.26679,-0.30337,0.01089,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,25
26.50902,3.18966,0.14996,211.45647,0,0.243220000000001,-0.27822,0.01145,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,26
26.75224,2.91144,0.16141,211.45647,0,0.22157,-0.25522,0.01202,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,27
26.97381,2.65622,0.17343,211.45647,0,0.201719999999998,-0.23418,0.0126,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,28
27.17553,2.42204,0.18603,211.45647,0,0.183500000000002,-0.21492,0.01318,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,29
27.35903,2.20712,0.19921,211.45647,0,0.166779999999999,-0.19729,0.01375,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,30
27.52581,2.00983,0.21296,211.45647,0,0.151420000000002,-0.18115,0.01431,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,31
27.67723,1.82868,0.22727,211.45647,0,0.137309999999999,-0.16637,0.01486,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,32
27.81454,1.66231,0.24213,211.45647,0,0.124359999999999,-0.1528,0.01537,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,33
27.9389,1.50951,0.2575,211.45647,0,0.112459999999999,-0.14036,0.01584,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,34
28.05136,1.36915,0.27334,211.45647,0,0.10154,-0.12893,0.01627,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,35
28.1529,1.24022,0.28961,211.45647,0,0.0914900000000003,-0.11841,0.01664,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,36
28.24439,1.12181,0.30625,211.45647,0,0.0822800000000008,-0.10871,0.01693,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,37
28.32667,1.0131,0.32318,211.45647,0,0.073830000000001,-0.0997699999999999,0.01714,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,38
28.4005,0.91333,0.34032,211.45647,0,0.0660699999999999,-0.09148,0.01726,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,39
28.46657,0.82185,0.35758,211.45647,0,0.0589699999999986,-0.0838099999999999,0.01729,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,40
28.52554,0.73804,0.37487,211.45647,0,0.05246,-0.0766800000000001,0.01719,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,41
28.578,0.66136,0.39206,211.45647,0,0.0465300000000006,-0.0700499999999999,0.017,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,42
28.62453,0.59131,0.40906,211.45647,0,0.0411199999999994,-0.06387,0.0167,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,43
28.66565,0.52744,0.42576,211.45647,0,0.0361900000000013,-0.05811,0.0163,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,44
28.70184,0.46933,0.44206,211.45647,0,0.0317299999999996,-0.05274,0.0158,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,45
28.73357,0.41659,0.45786,211.45647,0,0.0276800000000001,-0.04773,0.01522,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,46
28.76125,0.36886,0.47308,211.45647,0,0.0240200000000002,-0.04306,0.01457,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,47
28.78527,0.3258,0.48765,211.45647,0,0.0207499999999996,-0.03874,0.0138800000000001,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,48
28.80602,0.28706,0.50153,211.45647,0,0.0178100000000008,-0.03473,0.01315,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,49
28.82383,0.25233,0.51468,211.45647,0,0.0151699999999977,-0.03103,0.0124,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,50
28.839,0.2213,0.52708,211.45647,0,0.012830000000001,-0.02764,0.01165,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,51
28.85183,0.19366,0.53873,211.45647,0,0.0107600000000012,-0.02453,0.0109199999999999,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,52
28.86259,0.16913,0.54965,211.45647,0,0.0089100000000002,-0.02171,0.0102100000000001,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,53
28.8715,0.14742,0.55986,211.45647,0,0.0072999999999972,-0.01914,0.00952999999999993,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,54
28.8788,0.12828,0.56939,211.45647,0,0.00586000000000197,-0.01684,0.00889000000000006,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,55
28.88466,0.11144,0.57828,211.45647,0,0.00461999999999918,-0.01477,0.00829999999999997,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,56
28.88928,0.09667,0.58658,211.45647,0,0.00352000000000174,-0.01293,0.00775000000000003,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,57
28.8928,0.08374,0.59433,211.45647,0,0.00256999999999863,-0.01128,0.00725999999999993,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,58
28.89537,0.07246,0.60159,211.45647,0,0.00172999999999845,-0.00982999999999999,0.00681000000000009,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,59
28.8971,0.06263,0.6084,211.45647,0,0.00101000000000084,-0.00854000000000001,0.00640999999999992,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,60
28.89811,0.05409,0.61481,211.45647,0,0.000379999999999825,-0.00742,0.00604000000000005,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,61
28.89849,0.04667,0.62085,211.45647,0,-0.000159999999997495,-0.00643000000000001,0.00573000000000001,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,62
28.89833,0.04024,0.62658,211.45647,0,-0.00064000000000064,-0.00557,0.00544999999999995,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,63
28.89769,0.03467,0.63203,211.45647,0,-0.00103999999999971,-0.00481,0.00519999999999998,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,64
28.89665,0.02986,0.63723,211.45647,0,-0.00140000000000029,-0.00416,0.00497999999999998,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,65
28.89525,0.0257,0.64221,211.45647,0,-0.00168999999999997,-0.00359,0.00479000000000007,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,66
28.89356,0.02211,0.647,211.45647,0,-0.00196000000000041,-0.00309,0.00461999999999996,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,67
28.8916,0.01902,0.65162,211.45647,0,-0.0021899999999988,-0.00266,0.00448000000000004,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,68
28.88941,0.01636,0.6561,211.45647,0,-0.00237000000000265,-0.0023,0.00436000000000003,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,69
28.88704,0.01406,0.66046,211.45647,0,-0.00254999999999939,-0.00198,0.00423999999999991,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,70
28.88449,0.01208,0.6647,211.45647,0,-0.00269000000000119,-0.0017,0.00414999999999999,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,71
28.8818,0.01038,0.66885,211.45647,0,-0.00280999999999665,-0.00146,0.00407000000000002,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,72
28.87899,0.00892,0.67292,211.45647,0,-0.00292000000000314,-0.00126,0.004,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,73
28.87607,0.00766,0.67692,211.45647,0,-0.00300999999999974,-0.00108,0.00394000000000005,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,74
28.87306,0.00658,0.68086,211.45647,0,-0.00309000000000026,-0.00093,0.00388999999999995,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,75
28.86997,0.00565,0.68475,211.45647,0,-0.00314999999999799,-0.000799999999999999,0.00384000000000007,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,76
28.86682,0.00485,0.68859,211.45647,0,-0.00321999999999889,-0.00068,0.00379999999999991,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,77
28.8636,0.00417,0.69239,211.45647,0,-0.00326000000000093,-0.00059,0.00377000000000005,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,78
28.86034,0.00358,0.69616,211.45647,0,-0.00330999999999904,-0.00051,0.00373999999999997,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,79
28.85703,0.00307,0.6999,211.45647,0,-0.00334000000000145,-0.00043,0.00370999999999999,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,80
28.85369,0.00264,0.70361,211.45647,0,-0.00337000000000032,-0.00038,0.00370000000000004,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,81
28.85032,0.00226,0.70731,211.45647,0,-0.00339999999999918,-0.00032,0.00366999999999995,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,82
28.84692,0.00194,0.71098,211.45647,0,-0.00342000000000198,-0.00027,0.00366000000000011,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,83
28.8435,0.00167,0.71464,211.45647,0,-0.00343999999999767,-0.00024,0.00363999999999998,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,84
28.84006,0.00143,0.71828,211.45647,0,-0.00346000000000046,-2e-04,0.00363999999999998,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,85
28.8366,0.00123,0.72192,211.45647,0,-0.00347999999999971,-0.00018,0.00361999999999996,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,86
28.83312,0.00105,0.72554,211.45647,0,-0.00347999999999971,-0.00014,0.00361,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,87
28.82964,0.00091,0.72915,211.45647,0,-0.0035000000000025,-0.00013,0.00361,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,88
28.82614,0.00078,0.73276,211.45647,0,-0.00349999999999895,-0.00011,0.00360000000000005,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,89
28.82264,0.00067,0.73636,211.45647,0,-0.00350999999999857,-1e-04,0.00358999999999998,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,90
28.81913,0.00057,0.73995,211.45647,0,-0.00352000000000174,-8e-05,0.00358999999999998,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,91
28.81561,0.00049,0.74354,211.45647,0,-0.00352999999999781,-7e-05,0.00358000000000003,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,92
28.81208,0.00042,0.74712,211.45647,0,-0.00352000000000174,-6e-05,0.00358000000000003,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,93
28.80856,0.00036,0.7507,211.45647,0,-0.00354000000000099,-5e-05,0.00356999999999996,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,94
28.80502,0.00031,0.75427,211.45647,0,-0.00352999999999781,-4e-05,0.00358000000000003,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,95
28.80149,0.00027,0.75785,211.45647,0,-0.00354000000000099,-4e-05,0.00356999999999996,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,96
28.79795,0.00023,0.76142,211.45647,0,-0.00354000000000099,-3e-05,0.00356999999999996,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,97
28.79441,2e-04,0.76499,211.45647,0,-0.00355000000000061,-3e-05,0.00356000000000001,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,98
28.79086,0.00017,0.76855,211.45647,0,-0.00353999999999743,-3e-05,0.00357000000000007,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,99
28.78732,0.00014,0.77212,211.45647,0,-0.00355000000000061,-2e-05,0.00356000000000001,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,100
28.78377,0.00012,0.77568,211.45647,0,-0.00354000000000099,-1e-05,0.00356000000000001,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,101
28.78023,0.00011,0.77924,211.45647,0,-0.00355000000000061,-2e-05,0.00356000000000001,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,102
28.77668,9e-05,0.7828,211.45647,0,-0.00355000000000061,-1e-05,0.0035599999999999,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,103
28.77313,8e-05,0.78636,211.45647,0,-0.00354999999999706,-1e-05,0.00356000000000001,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,104
28.76958,7e-05,0.78992,211.45647,0,-0.00355000000000061,-9.99999999999999e-06,0.00356000000000001,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,105
28.76603,6e-05,0.79348,211.45647,0,-0.00355000000000061,-1e-05,0.00355000000000005,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,106
28.76248,5e-05,0.79703,211.45647,0,-0.00354000000000099,-1e-05,0.00356000000000001,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,107
28.75894,4e-05,0.80059,211.45647,0,-0.00355000000000061,0,0.00354999999999994,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,108
28.75539,4e-05,0.80414,211.45647,0,-0.00354999999999706,-1e-05,0.00355000000000005,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,109
28.75184,3e-05,0.80769,211.45647,0,-0.00355000000000061,0,0.00356000000000001,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,110
28.74829,3e-05,0.81125,211.45647,0,-0.00355000000000061,-1e-05,0.00354999999999994,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,111
28.74474,2e-05,0.8148,211.45647,0,-0.00355000000000061,0,0.00355000000000005,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,112
28.74119,2e-05,0.81835,211.45647,0,-0.00355000000000061,0,0.00354999999999994,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,113
28.73764,2e-05,0.8219,211.45647,0,-0.00355000000000061,-1e-05,0.00355000000000005,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,114
28.73409,1e-05,0.82545,211.45647,0,-0.00354999999999706,0,0.00354999999999994,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,115
28.73054,1e-05,0.829,211.45647,0,-0.00355000000000061,0,0.00355000000000005,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,116
28.72699,1e-05,0.83255,211.45647,0,-0.00354000000000099,0,0.00354999999999994,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,117
28.72345,1e-05,0.8361,211.45647,0,-0.00355000000000061,0,0.00355000000000005,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,118
28.7199,1e-05,0.83965,211.45647,0,-0.00355000000000061,0,0.00354999999999994,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,119
28.71635,1e-05,0.8432,211.45647,0,-0.00354999999999706,0,0.0035400000000001,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,120
28.7128,1e-05,0.84674,211.45647,0,-0.00354000000000099,0,0.00354999999999994,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,121
28.70926,1e-05,0.85029,211.45647,0,-0.00355000000000061,-1e-05,0.00355000000000005,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,122
28.70571,0,0.85384,211.45647,0,-0.00355000000000061,0,0.00353999999999999,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,123
28.70216,0,0.85738,211.45647,0,-0.00354000000000099,0,0.00354999999999994,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,124
28.69862,0,0.86093,211.45647,0,-0.00354999999999706,0,0.00353999999999999,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,125
28.69507,0,0.86447,211.45647,0,-0.00354000000000099,0,0.00355000000000005,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,126
28.69153,0,0.86802,211.45647,0,-0.00354000000000099,0,0.00353999999999999,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,127
28.68799,0,0.87156,211.45647,0,-0.00355000000000061,0,0.00355000000000005,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,128
28.68444,0,0.87511,211.45647,0,-0.00353999999999743,0,0.00353999999999999,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,129
28.6809,0,0.87865,211.45647,0,-0.00354000000000099,0,0.00353999999999999,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,130
28.67736,0,0.88219,211.45647,0,-0.00355000000000061,0,0.00353999999999999,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,131
28.67381,0,0.88573,211.45647,0,-0.00354000000000099,0,0.00354999999999994,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,132
28.67027,0,0.88928,211.45647,0,-0.00353999999999743,0,0.00353999999999999,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,133
28.66673,0,0.89282,211.45647,0,-0.00354000000000099,0,0.0035400000000001,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,134
28.66319,0,0.89636,211.45647,0,-0.00354000000000099,0,0.00353999999999999,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,135
28.65965,0,0.8999,211.45647,0,-0.00353999999999743,0,0.00353999999999999,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,136
28.65611,0,0.90344,211.45647,0,-0.00354000000000099,0,0.00353999999999999,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,137
28.65257,0,0.90698,211.45647,0,-0.00354000000000099,0,0.00353999999999999,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,138
28.64903,0,0.91052,211.45647,0,-0.00354000000000099,0,0.00353999999999999,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,139
28.64549,0,0.91406,211.45647,0,-0.00353999999999743,0,0.00353000000000003,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,140
28.64195,0,0.91759,211.45647,0,-0.00354000000000099,0,0.00353999999999999,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,141
28.63841,0,0.92113,211.45647,0,-0.00354000000000099,0,0.00353999999999999,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,142
28.63487,0,0.92467,211.45647,0,-0.00352999999999781,0,0.00353999999999999,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,143
28.63134,0,0.92821,211.45647,0,-0.00354000000000099,0,0.00353000000000003,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,144
28.6278,0,0.93174,211.45647,0,-0.00354000000000099,0,0.00353999999999999,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,145
28.62426,0,0.93528,211.45647,0,-0.00353000000000137,0,0.00353000000000003,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,146
28.62073,0,0.93881,211.45647,0,-0.00353999999999743,0,0.00353999999999999,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,147
28.61719,0,0.94235,211.45647,0,-0.00353000000000137,0,0.00353000000000003,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,148
28.61366,0,0.94588,211.45647,0,-0.00354000000000099,0,0.00353999999999999,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,149
28.61012,0,0.94942,211.45647,0,-0.00352999999999781,0,0.00352999999999992,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,150
28.60659,0,0.95295,211.45647,0,-0.00354000000000099,0,0.00353999999999999,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,151
28.60305,0,0.95649,211.45647,0,-0.00353000000000137,0,0.00353000000000003,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,152
28.59952,0,0.96002,211.45647,0,-0.00352999999999781,0,0.00353000000000003,0,0,11,243.76556,0.13254,0.08404,0.08466,0.05712,0.2064,0.00012,0.01,153
