"S","P0","P1","P2","R1","R2","A1","A2","Q","t"
33.5434256000619,157.251098154058,2.0768273163405e-05,0.00628642504215022,2.3085804016885,3.57926497214626,1.97869716331395,2.75297070956686,8,256
33.4839534779344,157.236208653775,1.00309154565821e-05,0.00597374561445025,2.33032084015409,3.60791124522132,1.98641859472534,2.7613940141378,8,257
33.4243220380206,157.221168980174,-1.02986395763822e-06,0.00564916426162922,2.35213790094437,3.63665262127466,1.99413086157779,2.76979530519926,8,258
33.3645295108992,157.205979018457,-1.24188878006706e-05,0.00531246769303806,2.37403082951518,3.66548855518865,2.00183391271679,2.77817442316337,8,259
33.3045741271491,157.190638653825,-2.41409787939295e-05,0.00496344261802771,2.39599887132234,3.69441850184568,2.00952769698785,2.7865312084423,8,260
33.2444541173489,157.175147771481,-3.62009596588302e-05,0.00460187574594908,2.41804127182168,3.72344191612814,2.01721216323645,2.79486550144817,8,261
33.1841677477216,157.159506262243,-4.86036447703517e-05,0.00422755274843939,2.44015726576146,3.75255824228545,2.02488725947638,2.80317714213815,8,262
33.1237134270657,157.143714039397,-6.13538151177377e-05,0.00384025514628081,2.46234604505967,3.78176688203519,2.03255293039442,2.81146596864944,8,263
33.0630895998237,157.127771021845,-7.44562433437971e-05,0.00343976342254176,2.48460679092674,3.81106722646202,2.04020911984563,2.81973181866425,8,264
33.0022947104382,157.111677128491,-8.79157020913386e-05,0.00302585806029069,2.5069386845731,3.84045866665054,2.04785577168508,2.82797452986481,8,265
32.9413272033517,157.095432278237,-0.000101736964003171,0.00259831954259602,2.52934090720918,3.86994059368542,2.05549282976782,2.83619393993332,8,266
32.8801855230067,157.079036389987,-0.000115924801722104,0.0021569283525262,2.55181264004541,3.89951239865127,2.06312023794891,2.84438988655201,8,267
32.8188681138459,157.062489382643,-0.000130483987890945,0.00170146497314964,2.57435306429221,3.92917347263273,2.07073794008341,2.85256220740309,8,268
32.7573734709993,157.045791203392,-0.000145419269901617,0.00123170954475714,2.59696135953985,3.95892320059651,2.07834587898026,2.8607107392187,8,269
32.6957002923483,157.028941912566,-0.0001607352941425,0.000747440836528852,2.61963669889802,3.98876094303759,2.08594399326386,2.86883531493067,8,270
32.6338473264617,157.011941598778,-0.000176436681751084,0.000248437274867286,2.64237825385625,4.01868605433303,2.0935322205125,2.87693576652077,8,271
32.5718133219084,156.994790350643,-0.000192528053864863,-0.00026552271382505,2.66518519590406,4.04869788885989,2.10111049830447,2.88501192597074,8,272
32.5095970272573,156.977488256777,-0.000209014031621329,-0.000794660703145649,2.68805669653097,4.07879580099523,2.10867876421803,2.89306362526234,8,273
32.4471971910772,156.960035405794,-0.000225899236157974,-0.001339198266692,2.71099192722652,4.10897914511611,2.11623695583148,2.90109069637735,8,274
32.3846125958188,156.942431924365,-0.000243188243675294,-0.00189935670922798,2.73399007017951,4.13924727698983,2.12378500923366,2.90909296963282,8,275
32.3218421594589,156.924678091387,-0.0002608854506258,-0.002475356260183,2.75705035037588,4.16959955794464,2.13132285455564,2.9170702686871,8,276
32.2588848338561,156.90677422381,-0.000278995208525002,-0.00306741688015275,2.78017200350085,4.20003535069906,2.13885042043905,2.92502241553386,8,277
32.1957395708691,156.888720638589,-0.000297521868888415,-0.00367575852973303,2.80335426523964,4.2305540179716,2.14636763552553,2.93294923216677,8,278
32.1324053223563,156.870517652673,-0.000316469783231551,-0.0043006011695196,2.82659637127747,4.26115492248075,2.1538744284567,2.94085054057948,8,279
32.0688810401764,156.852165583016,-0.000335843303069924,-0.00494216476010821,2.84989755729956,4.29183742694502,2.16137072787421,2.94872616276566,8,280
32.0051656761879,156.83366474657,-0.000355646779919046,-0.00560066926209464,2.87325705899114,4.32260089408293,2.16885646241967,2.95657592071897,8,281
31.9412582856523,156.815015457275,-0.000375884484359656,-0.00627633335472872,2.89667411974519,4.35344468603221,2.1763315589871,2.96439963501851,8,282
31.8771583374421,156.796218017021,-0.000396560363233391,-0.00696937059187668,2.9201480137858,4.38436816260761,2.18379593747994,2.9721971205851,8,283
31.8128654038329,156.777272724687,-0.000417678282447115,-0.00767999324605886,2.94367802304483,4.41537068304308,2.19124951605404,2.97996819092498,8,284
31.7483790571001,156.758179879154,-0.000439242107907692,-0.00840841358979556,2.96726342945413,4.4464516065726,2.19869221286521,2.98771265954439,8,285
31.6836988695192,156.738939779298,-0.000461255705521983,-0.00915484389560712,2.99090351494556,4.47761029243015,2.20612394606928,2.9954303399496,8,286
31.6188244133656,156.719552724001,-0.000483722941196852,-0.00991949643601384,3.01459756145097,4.50884609984969,2.21354463382209,3.00312104564684,8,287
31.5537552609148,156.70001901214,-0.000506647680839163,-0.0107025834835361,3.03834485090223,4.54015838806519,2.22095419427945,3.01078459014237,8,288
31.4884911098428,156.680338962049,-0.000530033692246939,-0.0115043152496058,3.0621446689381,4.57154651108682,2.22835254435623,3.01842078569381,8,289
31.4230321594271,156.660512969882,-0.000553884350782843,-0.0123248937013023,3.08599631602494,4.60300980202951,2.23573959600335,3.02602943956431,8,290
31.3573787343457,156.640541451249,-0.000578202933700702,-0.0131645187446163,3.10989909633602,4.63454758878436,2.24311525993078,3.03361035776842,8,291
31.2915311592769,156.620424821758,-0.000602992718254336,-0.0140233902855386,3.13385231404463,4.6661591992425,2.25047944684848,3.04116334632066,8,292
31.2254897588985,156.600163497019,-0.000628256981697571,-0.0149017082300601,3.15785527332403,4.69784396129503,2.2578320674664,3.04868821123557,8,293
31.1592548578888,156.57975789264,-0.000653999001284231,-0.0157996724841716,3.18190727834749,4.72960120283307,2.26517303249451,3.05618475852769,8,294
31.0928269829406,156.5592084477,-0.000680221922156367,-0.0167174797505029,3.20600763333278,4.76143024012152,2.27250225185213,3.0636527926416,8,295
31.0262074688065,156.538515695155,-0.000706928361008943,-0.0176553139182391,3.23015564267561,4.79333034292048,2.27981963229603,3.07109211174205,8,296
30.9593978522539,156.517680191433,-0.000734120802425148,-0.0186133556732041,3.25435061081618,4.8253007693638,2.28712507979234,3.07850251242384,8,297
30.8923996700502,156.49670249296,-0.000761801730988172,-0.0195917857012218,3.2785918421947,4.85734077758536,2.29441850030719,3.08588379128176,8,298
30.8252144589627,156.475583156162,-0.000789973631281205,-0.0205907846881163,3.30287864125136,4.88944962571904,2.30169979980671,3.09323574491063,8,299
30.757843755759,156.454322737466,-0.000818638987887438,-0.0216105333197115,3.32721031242637,4.9216265718987,2.30896888425703,3.10055816990523,8,300
30.6902890972065,156.432921793298,-0.00084780028539006,-0.0226512122818313,3.35158616015993,4.95387087425821,2.31622565962429,3.10785086286037,8,301
30.622552087184,156.41138089522,-0.000877459823317424,-0.0237129973274667,3.3760054893901,4.98618177911708,2.32347003165703,3.11511361921691,8,302
30.5546345980166,156.389700675332,-0.000907619160978531,-0.0247960444782765,3.40046760704635,5.01855848553723,2.33070190523351,3.12234622979997,8,303
30.4865385691407,156.367881780869,-0.000938279672627543,-0.0259005048230863,3.42497182055602,5.05100018076627,2.33792118501439,3.12954848428074,8,304
30.4182659399929,156.345924859065,-0.000969442732518628,-0.0270265294507221,3.44951743734645,5.08350605205177,2.34512777566035,3.13672017233039,8,305
30.3498186500098,156.323830557156,-0.00100110971490594,-0.0281742694500095,3.47410376484496,5.11607528664128,2.35232158183205,3.14386108362011,8,306
30.2811986386277,156.301599522376,-0.00103328199404365,-0.0293438759097743,3.4987301104789,5.1487070717824,2.35950250819017,3.15097100782109,8,307
30.2124078452832,156.27923240196,-0.00106596094418592,-0.0305354999188421,3.52339578167559,5.18140059472269,2.36667045939538,3.1580497346045,8,308
30.143448151407,156.25672986839,-0.00109914770201268,-0.0317492857487169,3.54810008289609,5.21415503064777,2.37382534018359,3.16509705336516,8,309
30.0743212064062,156.234092695134,-0.00113284245390694,-0.0329853504016144,3.57284230673628,5.24696950649548,2.38096705559172,3.17211275239243,8,310
30.0050286016821,156.211321680908,-0.00116704514867746,-0.0342438040624283,3.59762174282577,5.27984313714167,2.38809551073193,3.17909661969927,8,311
29.9355719286359,156.188417624425,-0.00120175573513301,-0.0355247569160523,3.62243768079416,5.31277503746222,2.39521061071636,3.18604844329866,8,312
29.8659527786689,156.165381324403,-0.00123697416208236,-0.0368283191473805,3.64728941027106,5.34576432233299,2.40231226065719,3.19296801120359,8,313
29.7961727431824,156.142213579554,-0.00127270037833429,-0.0381546009413063,3.67217622088607,5.37881010662986,2.40940036566657,3.19985511142703,8,314
29.7262334135776,156.118915188595,-0.00130893433269756,-0.0395037124827238,3.6970974022688,5.41191150522868,2.41647483085666,3.20670953198195,8,315
29.6561364282114,156.095487006642,-0.00134567571717481,-0.0408757562157438,3.72205224015532,5.44506762422824,2.42353556104436,3.2135310601517,8,316
29.5858836132628,156.071930114413,-0.00138292319654412,-0.0422708036213467,3.74704000470762,5.47827753461885,2.43058245986554,3.22031948030098,8,317
29.5154768418666,156.048245649028,-0.00142067517877744,-0.0436889184397298,3.77205996219415,5.51154029861377,2.43761543066084,3.22707457606486,8,318
29.4449179871573,156.024434747609,-0.00145893007184672,-0.0451301644110907,3.79711137888337,5.54485497842622,2.44463437677086,3.23379613107842,8,319
29.3742089222697,156.000498547273,-0.00149768628372391,-0.046594605275627,3.82219352104374,5.57822063626944,2.45163920153623,3.24048392897673,8,320
29.3033515203384,155.976438185143,-0.00153694222238096,-0.048082304773536,3.8473056549437,5.61163633435667,2.45862980829758,3.24713775339485,8,321
29.2323477300901,155.952254853042,-0.00157669599082851,-0.0495933171013986,3.87244703644096,5.64510112613595,2.46560610021716,3.25375738755402,8,322
29.1611998026195,155.927949961609,-0.00161694447223195,-0.0511276582813299,3.89761687975008,5.67861402999459,2.47256797974387,3.2603426130201,8,323
29.0899100646134,155.90352497619,-0.0016576842447954,-0.0526853347918279,3.92281438867489,5.71217405555473,2.47951534914825,3.26689321094512,8,324
29.0184808427586,155.878981362129,-0.00169891188672294,-0.0542663531113911,3.9480387670192,5.74578021243849,2.48644811070082,3.2734089624811,8,325
28.9469144637418,155.854320584769,-0.00174062397621866,-0.0558707197185178,3.97328921858682,5.779431510268,2.49336616667213,3.27988964878008,8,326
28.87521325425,155.829544109456,-0.00178281709148668,-0.0574984410917062,3.99856494718155,5.81312695866538,2.50026941933272,3.28633505099407,8,327
28.8033795409697,155.804653401534,-0.00182548781073108,-0.0591495237094546,4.02386515660722,5.84686556725276,2.50715777095311,3.2927449502751,8,328
28.7314157573993,155.77965001159,-0.00186863229780267,-0.0608239606195744,4.04918903843863,5.88064633919012,2.51403112365279,3.29911912710409,8,329
28.6593247642822,155.754535831188,-0.00191224505913916,-0.0625216911471288,4.0745357353345,5.91446825178882,2.52088937894698,3.30545735927756,8,330
28.5871095291734,155.729312837132,-0.00195632018682496,-0.0642426411864938,4.09990437772458,5.94833027589808,2.52773243819983,3.3117594239209,8,331
28.5147730196279,155.703983006229,-0.00200085177294448,-0.0659867366320458,4.12529409603858,5.98223138236712,2.53456020277553,3.31802509815951,8,332
28.4423182032006,155.678548315286,-0.00204583390958213,-0.0677539033781608,4.15070402070623,6.01617054204515,2.54137257403821,3.32425415911879,8,333
28.3697480474464,155.653010741107,-0.00209126068882233,-0.069544067319215,4.17613328215727,6.05014672578139,2.54816945335205,3.33044638392415,8,334
28.2970655199204,155.627372260499,-0.0021371262027495,-0.0713571543495848,4.20158101082141,6.08415890442505,2.55495074208122,3.33660154970099,8,335
28.2242737272423,155.601634902799,-0.0021834241276935,-0.0731930764924748,4.22704632412292,6.11820603786442,2.56171634178332,3.34271943323103,8,336
28.151376332292,155.575800907461,-0.00223014647696608,-0.0750516902864051,4.25252828746425,6.15228704214404,2.56846615478981,3.34879980992126,8,337
28.0783771370141,155.549872566474,-0.00227728484812443,-0.0769328383987245,4.2780259532424,6.18640082234753,2.57520008362558,3.35484245483499,8,338
28.0052799433532,155.523852171822,-0.00232483083872574,-0.0788363634967818,4.30353837385434,6.22054628355849,2.58191803081553,3.36084714303555,8,339
27.9320885532542,155.497742015493,-0.00237277604632721,-0.0807621082479255,4.32906460169706,6.25472233086055,2.58861989888456,3.36681364958624,8,340
27.8588067686615,155.471544389472,-0.00242111206848604,-0.0827099153195046,4.35460368916756,6.2889278693373,2.59530559035758,3.37274174955038,8,341
27.7854385284423,155.445261568873,-0.00246983001566777,-0.0846796107263113,4.38015467705389,6.32316181236759,2.60197500812536,3.37863121683231,8,342
27.7119883191528,155.418895761316,-0.00251891904997137,-0.0866709538729126,4.40571655970837,6.35742310651111,2.60862805654226,3.38448182070043,8,343
27.6384607642716,155.392449157549,-0.00256836784640419,-0.0886836875113192,4.43128831987441,6.39171070662278,2.61526464032849,3.39029332926419,8,344
27.5648604872773,155.365923948317,-0.00261816507997354,-0.0907175543935416,4.4568689402954,6.42602356755753,2.62188466420428,3.39606551063303,8,345
27.4911921116485,155.339322324368,-0.00266829942568676,-0.0927722972715905,4.48245740371475,6.46036064417027,2.62848803288986,3.40179813291637,8,346
