"S","A1","A2","P0","P1","P2","R1","R2","Q","t","N"
9.64996701201023,5.80198091226072,3.16134720480071,136.099704411307,0,10.5505164304966,10.5081775794127,15.5879438515784,8,685,200
9.6145347964006,5.79800773385924,3.13640426997795,135.916636686673,0,10.7148433291533,10.5076504831639,15.6079869629956,8,686,200
9.57927874398583,5.79394458233763,3.11136940068639,135.73261327144,0,10.8811361492474,10.5070209366178,15.6279464535304,8,687,200
9.54419904833363,5.789792496055,3.08624760932847,135.547638777824,0,11.0493768842111,10.506286926895,15.647822518866,8,688,200
9.50929589845208,5.78555251439595,3.06104389975612,135.361717818045,0,11.2195465090562,10.505446441116,15.6676153584856,8,689,200
9.47456947877361,5.7812256774323,3.03576326456021,135.174855004321,0,11.3916250176286,10.5044974664015,15.6873251756495,8,690,200
9.44001996913911,5.77681302559185,3.01041068241882,134.987054948868,0,11.5655914612009,10.503437989872,15.7069521773718,8,691,200
9.40564754478191,5.77231559933405,2.98499111550617,134.798322263906,0,11.7414239883077,10.5022659986481,15.7264965743971,8,692,200
9.37145237631183,5.76773443883275,2.95950950696388,134.608661287927,0,11.9190998857277,10.5009797458315,15.7459585811761,8,693,200
9.33743462969924,5.76307058366599,2.93397077843606,134.418075264522,0,12.0985956205158,10.4995785484486,15.7653384158423,8,694,200
9.30359446625905,5.75832507251283,2.90837982766977,134.226567163555,0,12.2798868829863,10.498061989507,15.7846363001874,8,695,200
9.26993204263479,5.75349894285718,2.88274152618193,134.034139954892,0,12.4629486305491,10.4964296520141,15.8038524596366,8,696,200
9.23644751078262,5.74859323069868,2.85706071699389,133.840796608399,0,12.6477551323002,10.4946811189777,15.8229871232246,8,697,200
9.20314101795536,5.74360897027067,2.83134221243468,133.646540093939,0,12.8342800142674,10.4928159734051,15.84204052357,8,698,200
9.17001270668655,5.7385471937651,2.80559079201375,133.451373381379,0,13.0224963052125,10.490833798304,15.8610128968502,8,699,200
9.13706271477445,5.73340893106444,2.7798112003639,133.255299440583,0,13.2123764828919,10.4887341766819,15.8799044827764,8,700,200
9.10429117526612,5.72819520948062,2.75400814525511,133.058321166277,0,13.4038925206774,10.4865169857557,15.8987155245678,8,701,200
9.07169821644142,5.72290705350089,2.72818629567959,132.86044115263,0,13.597015934442,10.4841832795799,15.9174462689255,8,702,200
9.03928396179705,5.71754548454061,2.70235028000855,132.661661918668,0,13.7917178296139,10.4817344064182,15.9360969660067,8,703,200
9.0070485300306,5.7121115207029,2.67650468422088,132.461985983421,0,13.9879689483047,10.4791717145346,15.9546678693984,8,704,200
8.97499203502459,5.7066061765452,2.65065405020385,132.261415865916,0,14.1857397164201,10.4764965521927,15.973159236091,8,705,200
8.94311458583046,5.70103046285261,2.62480287412584,132.059954085182,0,14.3850002906611,10.4737102676563,15.9915713264512,8,706,200
8.91141628665266,5.69538538641799,2.59895560488112,131.857603160247,0,14.585720605328,10.4708142091894,16.0099044041954,8,707,200
8.87989723683266,5.68967194982883,2.57311664260628,131.654365283166,0,14.7878704188389,10.4678095672687,16.0281587363625,8,708,200
8.84855753083299,5.68389115126075,2.54729033726828,131.450241338104,0,14.9914193598795,10.4646969012232,16.0463345932865,8,709,200
8.81739725822126,5.67804398427764,2.52148098732356,131.24523188225,0,15.1963369731017,10.461476612595,16.064432248569,8,710,200
8.78641650365422,5.67213143763838,2.49569283844774,131.039337472798,0,15.4025927642903,10.458149102926,16.0824519790511,8,711,200
8.75561534686178,5.66615449511008,2.46993008233556,130.832558666937,0,15.6101562449231,10.4547147737584,16.100394064786,8,712,200
8.72499386263105,5.6601141352877,2.44419685557005,130.624896021859,0,15.8189969760482,10.451174026634,16.1182587890103,8,713,200
8.69455212079037,5.65401133142014,2.41849723856065,130.416350094754,0,16.0290846114087,10.4475272630951,16.136046438116,8,714,200
8.66429018619336,5.64784705124263,2.39283525454914,130.206921442815,0,16.2403889397462,10.4437748846835,16.1537573016216,8,715,200
8.63420811870293,5.64162225681532,2.36721486868267,129.996610834097,0,16.4528799262182,10.4399172726999,16.1713916721435,8,716,200
8.60430597317534,5.63533790436811,2.34163998715301,129.785419880114,0,16.6665277528674,10.4359547274797,16.1889498453668,8,717,200
8.57458379944423,5.62899494415162,2.31611445640092,129.573350403246,0,16.8813028580854,10.4318875291167,16.2064321200166,8,718,200
8.54504164230462,5.62259432029404,2.29064206238465,129.360404225871,0,17.0971759750138,10.4277159577048,16.223838797828,8,719,200
8.51567954149703,5.61613697066419,2.26522652991153,129.14658317037,0,17.3141181688327,10.4234402933379,16.2411701835171,8,720,200
8.4864975316914,5.6096238267402,2.23987152203138,128.93188905912,0,17.5321008728873,10.4190608161099,16.258426584751,8,721,200
8.45749564247122,5.60305581348419,2.21458063949062,128.716323714502,0,17.7510959236082,10.4145778061148,16.2756083121177,8,722,200
8.42867389831754,5.59643384922258,2.18935742024593,128.49988928957,0,17.9710755941825,10.4099912024503,16.2927156790963,8,723,200
8.40003231859297,5.58975884553206,2.16420533903597,128.282589260074,0,18.1920126269403,10.40529958023,16.3097490020266,8,724,200
8.37157091752575,5.58303170713113,2.13912780701006,128.064427432443,0,18.4138802644197,10.4005011735716,16.3267086000786,8,725,200
8.34328970419379,5.57625333177707,2.11412817141239,127.845407613102,0,18.6366522790801,10.3955942165924,16.3435947952216,8,726,200
8.31518868250868,5.56942461016838,2.0892097153204,127.62553360848,0,18.8603030016366,10.3905769434101,16.3604079121937,8,727,200
8.28726785119973,5.56254642585242,2.06437565743593,127.404809225001,0,19.084807347991,10.3854475881422,16.3771482784709,8,728,200
8.25952720379804,5.55561965513834,2.03962915192773,127.183238269095,0,19.310140844738,10.3802043849062,16.3938162242354,8,729,200
8.23196672862048,5.54864516701506,2.01497328832402,126.960824396337,0,19.5362796532306,10.3748453706169,16.4104120823446,8,730,200
8.20458640875377,5.5416238230744,1.99041109145338,126.737570658906,0,19.7632005921891,10.3693677933782,16.4269361882995,8,731,200
8.17738622203848,5.534556477439,1.9659455214328,126.51347995813,0,19.9908811588435,10.3637687040915,16.4433888802131,8,732,200
8.15036614105311,5.52744397669523,1.94157947370131,126.288555195339,0,20.2192995486015,10.3580451536579,16.4597704987784,8,733,200
8.12352613309807,5.52028715983077,1.91731577909763,126.062799271861,0,20.4484346732377,10.3521941929786,16.4760813872364,8,734,200
8.09686616017977,5.5130868581769,1.89315720398054,125.836215089026,0,20.6782661776022,10.3462128729549,16.4923218913441,8,735,200
8.07038617899461,5.50584389535538,1.86910645039033,125.60880554816,0,20.9087744548496,10.340098244488,16.5084923593418,8,736,200
8.04408614091304,5.49855908722977,1.84516615624999,125.380573550595,0,21.139940660194,10.3338473584791,16.524593141921,8,737,200
8.01796599196361,5.49123324186116,1.8213388956046,125.151521740916,0,21.3717467231953,10.3274571264215,16.5406245921916,8,738,200
7.99202567281694,5.48386715946824,1.79762717889737,124.921651736749,0,21.6041753585884,10.320923902176,16.5565870656491,8,739,200
7.96626511876985,5.47646163239153,1.7740334532811,124.690964898977,0,21.837210075666,10.3142439001957,16.5724809201415,8,740,200
7.9406842597293,5.46901744506174,1.75056010296338,124.459462588483,0,22.0708351862311,10.3074133349335,16.5883065158365,8,741,200
7.91528302019652,5.46153537397211,1.72720944958421,124.22714616615,0,22.3050358111362,10.3004284208422,16.6040642151881,8,742,200
7.89006131925095,5.45401618765481,1.70398375262459,123.994016992862,0,22.5397978854281,10.2932853723749,16.6197543829032,8,743,200
7.86501907053434,5.44646064666098,1.68088520984471,123.760076429501,0,22.7751081621213,10.2859804039844,16.6353773859081,8,744,200
7.84015618223478,5.43886950354471,1.65791595775026,123.525325702191,0,23.0109542146222,10.2785099163292,16.6509335933147,8,745,200
7.81547255707069,5.4312435028505,1.63507807208559,123.289765498008,0,23.2473244378321,10.2708710548891,16.6664233763872,8,746,200
7.79096809227492,5.42358338110444,1.61237356835228,123.053396369269,0,23.4842080479541,10.2630611513497,16.6818471085075,8,747,200
7.76664267957874,5.41588986680872,1.58980440235187,122.816218868291,0,23.7215950810354,10.2550775373964,16.6972051651415,8,748,200
7.74249620519587,5.40816368043964,1.56737247075131,122.578233547389,0,23.9594763902753,10.2469175447145,16.712497923805,8,749,200
7.71852854980655,5.40040553444878,1.54507961167003,122.339440958882,0,24.1978436421307,10.2385785049895,16.727725764029,8,750,200
7.69473958854157,5.39261613326752,1.52292760528719,122.099841655084,0,24.4366893112547,10.2300577499069,16.7428890673258,8,751,200
7.67112919096626,5.38479617331454,1.50091817446792,121.85943594382,0,24.6760066743015,10.2213530374416,16.7579882171537,8,752,200
7.64769722106459,5.37694634300639,1.47905298540746,121.618223154939,0,24.9157898026361,10.2124638307274,16.7730235988831,8,753,200
7.62444353722315,5.36906732277105,1.45733364829179,121.3762023738,0,25.1560335539843,10.2033900191876,16.7879955997611,8,754,200
7.60136799221522,5.36115978506425,1.43576171797375,121.133372685759,0,25.3967335630633,10.1941314922456,16.8029046088768,8,755,200
7.5784704331848,5.35322439438857,1.41433869466351,120.889733176175,0,25.6378862312307,10.1846881393245,16.8177510171263,8,756,200
7.55575070163063,5.3452618073153,1.39306602463217,120.645282930404,0,25.8794887151921,10.1750598498479,16.8325352171774,8,757,200
7.53320863339024,5.33727267250878,1.37194510092758,120.400021033804,0,26.1215389148096,10.165246513239,16.8472576034345,8,758,200
7.51084405862396,5.32925763075332,1.35097726410114,120.153946571732,0,26.3640354600497,10.1552480189212,16.8619185720031,8,759,200
7.48865680179901,5.3212173149825,1.3301638029447,119.907057925311,0,26.6069776971144,10.1450645585871,16.8765185206544,8,760,200
7.46664668167347,5.31315235031088,1.30950595523661,119.659350658731,0,26.8503656737963,10.1346975330068,16.8910578487898,8,761,200
7.44481351128036,5.3050633540679,1.28900490849568,119.410819631944,0,27.0942001241007,10.1241486452197,16.9055369574049,8,762,200
7.42315709791166,5.29695093583404,1.26866180074256,119.161459704906,0,27.338482452176,10.1134195982652,16.9199562490541,8,763,200
7.40167724310234,5.28881569747898,1.24847772126716,118.911265737568,0,27.5832147155954,10.1025120951828,16.9343161278146,8,764,200
7.3803737426144,5.28065823320191,1.22845371140162,118.660232589887,0,27.8283996080326,10.0914278390118,16.9486169992504,8,765,200
7.35924638642093,5.27247912957371,1.20859076529775,118.408355121816,0,28.074040441373,10.0801685327917,16.9628592703761,8,766,200
7.33829495869008,5.26427896558103,1.18888983070827,118.155628023563,0,28.3201411273025,10.0687360262979,16.9770433496211,8,767,200
7.31751923776918,5.25605831267218,1.16935180977092,117.902045306356,0,28.5667061584165,10.0571327562495,16.9911696467932,8,768,200
7.29691899616869,5.24781773480472,1.14997755979485,117.647600811676,0,28.8137405888894,10.0453613061016,17.005238573042,8,769,200
7.27649400054632,5.23955778849474,1.13076789404839,117.392288381006,0,29.0612500147463,10.0334242593092,17.0192505408229,8,770,200
7.25624401169099,5.23127902286772,1.11172358254764,117.136101855827,0,29.3092405537775,10.0213241993276,17.0332059638607,8,771,200
7.23616878450691,5.22298197971084,1.09284535284513,116.879035077622,0,29.5577188251348,10.0090637096119,17.0471052571126,8,772,200
7.2162680679976,5.21466719352686,1.07413389081789,116.621081887872,0,29.8066919286503,9.99664537361701,17.0609488367318,8,773,200
7.19654160524994,5.20633519158928,1.05558984145443,116.362236393133,0,30.0561674239159,9.98407142942241,17.0747371200308,8,774,200
7.17698913341818,5.1979864939988,1.03721380963986,116.102493760257,0,30.3061533091603,9.97134273360438,17.0884705254449,8,775,200
7.15761038370799,5.18962161374114,1.01900636093874,115.84184942117,0,30.5566579999631,9.95845979736342,17.1021494724946,8,776,200
7.1384050813605,5.18124105674591,1.00096802237503,115.5802988078,0,30.8076903078401,9.94542313190009,17.1157743817496,8,777,200
7.11937294563632,5.17284532194669,0.983099283208687,115.317837352071,0,31.0592594187369,9.93223324841491,17.1293456747913,8,778,200
7.1005136897996,5.1644349013421,0.965400595708343,115.054460485911,0,31.3113748714643,9.9188906581084,17.1428637741757,8,779,200
7.08182702110204,5.15601028005798,0.947872375919712,114.790163641245,0,31.5640465361106,9.90539587218111,17.1563291033968,8,780,200
7.06331264076693,5.14757193641033,0.930515004429177,114.52494225,0,31.817284592462,9.89174940183356,17.169742086849,8,781,200
7.0449702439732,5.13912034196933,0.913328827122195,114.258792217619,0,32.0710995084645,9.87795164819641,17.18310314979,8,782,200
7.02679951983944,5.13065596162402,0.896314155936136,113.99171134362,0,32.3255020187565,9.86400257212088,17.1964127183036,8,783,200
7.00880015140794,5.12217925364784,0.879471269607146,113.723697901035,0,32.5805031033031,9.84990202438832,17.2096712192625,8,784,200
6.99097181562873,5.11369066976488,0.862800414410724,113.4547501629,0,32.83611396616,9.83564985578005,17.2228790802908,8,785,200
6.97331418334361,5.10519065521672,0.846301804895662,113.184866402248,0,33.0923460143953,9.82124591707744,17.2360367297268,8,786,200
6.95582691927018,5.09667964882998,0.829975624611045,112.914044892112,0,33.349210837195,9.80669005906182,17.2491445965852,8,787,200
6.93850968198589,5.08815808308432,0.813822026826036,112.642283905528,0,33.6067201851778,9.79198213251454,17.26220311052,8,788,200
6.92136212391206,5.07962638418105,0.797841135242159,112.369581872063,0,33.8648859499442,9.77712193096648,17.2752127017868,8,789,200
6.90438389129793,5.07108497211214,0.782033044697853,112.095937847416,0,34.1237201438819,9.76210901894664,17.2881738012054,8,790,200
6.88757462420468,5.06253426072964,0.766397821865051,111.821351043822,0,34.3832348802512,9.74694290373357,17.301086840122,8,791,200
6.87093395648948,5.05397465781547,0.750935505937582,111.545820673514,0,34.6434423535695,9.73162309260579,17.3139522503718,8,792,200
6.85446151578951,5.0454065651516,0.735646109311198,111.269345948727,0,34.9043548203162,9.71614909284187,17.3267704642413,8,793,200
6.83815692350601,5.03683037859037,0.720529618255047,110.991926081694,0,35.1659845799766,9.70052041172032,17.3395419144305,8,794,200
6.82201979478831,5.02824648812519,0.705585993574432,110.713560284648,0,35.4283439564415,9.68473655651971,17.3522670340154,8,795,200
6.80604973851784,5.01965527796132,0.690815171264712,110.434247769825,0,35.6914452797802,9.66879703451856,17.3649462564103,8,796,200
6.79024635729222,5.01105712658688,0.676217063156212,110.153987680377,0,35.9553008684019,9.6527016867419,17.3775800153298,8,797,200
6.77460924740925,5.00245240684392,0.661791557550023,109.872778883142,0,36.2199230116196,9.63645168920068,17.3901687447514,8,798,200
6.75913799885096,4.9938414859996,0.647538519844594,109.590620175879,0,36.4853239526306,9.62004855165234,17.4027128788775,8,799,200
6.74383219526765,4.98522472581739,0.633457793153026,109.307510356343,0,36.7515158719251,9.60349378385431,17.4152128520978,8,800,200
6.7286914139619,4.97660248262828,0.619549198910988,109.023448222294,0,37.0185108711348,9.58678889556402,17.4276690989515,8,801,200
6.71371522587265,4.96797510740195,0.605812537475198,108.738432571488,0,37.2863209573315,9.56993539653891,17.4400820540891,8,802,200
6.6989031955592,4.9593429458179,0.592247588712412,108.452462201683,0,37.5549580277848,9.55293479653641,17.4524521522353,8,803,200
6.68425488118525,4.9507063383364,0.578854112578874,108.165535702305,0,37.824433855188,9.53578847223577,17.4647798281507,8,804,200
6.66976983450295,4.94206562026942,0.565631849690222,107.877650829449,0,38.0947600733579,9.51849726800344,17.4770655165942,8,805,200
6.65544760083691,4.93342112185134,0.552580521881791,107.588805130879,0,38.3659481634173,9.50106189512769,17.4893096522852,8,806,200
6.64128771906828,4.92477316830941,0.539699832759346,107.298996154356,0,38.6380094404634,9.4834830648968,17.5015126698655,8,807,200
6.62728972161874,4.91612207993414,0.526989468240211,107.008221447645,0,38.9109550407281,9.46576148859902,17.5136750038621,8,808,200
6.61345313443453,4.90746817214925,0.514449097084823,106.716478558509,0,39.1847959092342,9.44789787752263,17.5257970886488,8,809,200
6.59977747697054,4.89881175558151,0.50207837141872,106.42376503471,0,39.4595427879492,9.42989294295589,17.537879358409,8,810,200
