"S","A1","A2","P1","P2","R1","R2","t","Q","N"
42.3515388364623,-0.000788229907497156,0.00142787013762844,4.02374760310707e-08,-3.08807628996765e-07,-0.0213422447012353,-0.0807909286713119,31,8,200
42.3292075773462,-0.000865685729027292,0.00152187829847843,4.02374760310707e-08,-3.23494719582904e-07,-0.0223066025543896,-0.0806482455399555,32,8,200
42.3068818698848,-0.000946348016315986,0.00161872762489435,4.02374760310707e-08,-3.38121601970024e-07,-0.0232600017028234,-0.080317636452363,33,8,200
42.2845617505044,-0.00103021256674734,0.00171846516861364,4.02374760310707e-08,-3.52653858261141e-07,-0.0241997335700582,-0.0797980353387124,34,8,200
42.2622472458473,-0.00111727511790122,0.00182114558926871,4.02374760310707e-08,-3.67056885848102e-07,-0.0251230772375099,-0.0790884279319534,35,8,200
42.2399383727598,-0.0012075313399795,0.00192683118581169,4.02374760310707e-08,-3.81295906960391e-07,-0.0260273002114133,-0.0781878523985053,36,8,200
42.2176351382827,-0.00130097682819639,0.00203559192278775,4.02374760310707e-08,-3.95335978326757e-07,-0.0269096592066411,-0.0770953999576819,37,8,200
42.1953375396459,-0.00139760709513846,0.00214750545134381,4.02374760310707e-08,-4.09142000947482e-07,-0.0277674009474607,-0.075810215489324,38,8,200
42.1730455642662,-0.00149741756309999,0.00226265712486102,4.02374760310707e-08,-4.2267872997508e-07,-0.0285977629852587,-0.0743314981291033,39,8,200
42.1507591897482,-0.00160040355639965,0.0023811400091044,4.02374760310707e-08,-4.35910784701052e-07,-0.0293979745332389,-0.0726585018509665,40,8,200
42.1284783838895,-0.00170656029368438,0.00250305488678486,4.02374760310707e-08,-4.48802658646277e-07,-0.0301652573180907,-0.070790536036172,41,8,200
42.1062031046887,-0.00181588288022663,0.00262851025643499,4.02374760310707e-08,-4.61318729752487e-07,-0.0308968264485981,-0.0687269660283724,42,8,200
42.0839333003582,-0.00192836630022106,0.00275762232550197,4.02374760310707e-08,-4.73423270672196e-07,-0.0315898913011408,-0.0664672136741905,43,8,200
42.0616689093397,-0.00204400540908713,0.00289051499756554,4.02374760310707e-08,-4.85080459154318e-07,-0.0322416564220242,-0.0640107578487279,44,8,200
42.0394098603244,-0.00216279492578385,0.00302731985359405,4.02374760310707e-08,-4.96254388522651e-07,-0.0328493224465506,-0.0613571349654454,45,8,200
42.0171560722769,-0.00228472942514327,0.00316817612715603,4.02374760310707e-08,-5.06909078244267e-07,-0.0334100870347207,-0.0585059394698497,46,8,200
41.9949074544628,-0.0024098033302292,0.00331323067350813,4.02374760310707e-08,-5.17008484584747e-07,-0.0339211458234405,-0.0554568243164162,47,8,200
41.9726639064806,-0.00253801090472794,0.00346263793248851,4.02374760310707e-08,-5.26516511347126e-07,-0.0343796933950742,-0.0522095014281784,48,8,200
41.9504253182981,-0.00266934624537765,0.00361655988514677,4.02374760310707e-08,-5.35397020691265e-07,-0.0347829242621753,-0.048763742138409,49,8,200
41.9281915702927,-0.00280380327444319,0.00377516600404814,4.02374760310707e-08,-5.43613844030293e-07,-0.0351280338681947,-0.0451193776138202,50,8,200
41.9059625332957,-0.00294137573224336,0.00393863319719734,4.02374760310707e-08,-5.51130793000657e-07,-0.0354122196039411,-0.0412762992587075,51,8,200
41.8837380686411,-0.00308205716973739,0.00410714574552896,4.02374760310707e-08,-5.57911670502187e-07,-0.0356326818395515,-0.0372344590994635,52,8,200
41.8615180282197,-0.00322584094117772,0.00428089523392316,4.02374760310707e-08,-5.63920281804511e-07,-0.0357866249716982,-0.0329938701488861,53,8,200
41.8393022545358,-0.00337272019683604,0.00446008047570721,4.02374760310707e-08,-5.69120445716035e-07,-0.0358712584857353,-0.0285546067497117,54,8,200
41.8170905807706,-0.00352268787580972,0.00464490743061139,4.02374760310707e-08,-5.7347600581159e-07,-0.0358837980324626,-0.0239168048968008,55,8,200
41.7948828308481,-0.00367573669891567,0.00483558911615708,4.02374760310707e-08,-5.76950841714767e-07,-0.0358214665191566,-0.0190806625374116,56,8,200
41.7726788195072,-0.00383185916167871,0.00503234551245806,4.02374760310707e-08,-5.79508880430845e-07,-0.0356814952144957,-0.0140464398489967,57,8,200
41.7504783523776,-0.00399104752742166,0.00523540346042574,4.02374760310707e-08,-5.81114107726107e-07,-0.0354611248669712,-0.00881445949396582,58,8,200
41.7282812260605,-0.00415329382046424,0.00544499655337616,4.02374760310707e-08,-5.81730579549263e-07,-0.0351576068363594,-0.00338510685086046,59,8,200
41.7060872282146,-0.00431858981943783,0.00566136502204473,4.02374760310707e-08,-5.81322433490575e-07,-0.0347682042377925,0.0022411697786054,60,8,200
41.6838961376463,0.0103377058577136,0.0058847556130212,4.02374760310707e-08,-5.79883930532217e-07,-0.0342901930979417,0.00789895991416041,61,8,200
41.6614925744218,0.024986393062969,0.00611544804885889,4.02374760310707e-08,-5.77409344958605e-07,-0.033723152864927,0.0135881905119198,62,8,200
41.6388763965182,0.0396274057404618,0.00635372243696673,4.02374760310707e-08,-5.73892965830789e-07,-0.0330666683501488,0.0193087804319364,63,8,200
41.6160474635307,0.0542606781174339,0.00659985923565535,4.02374760310707e-08,-5.69329098451933e-07,-0.0323203299166696,0.0250606404871727,64,8,200
41.593005636729,0.0688861447052406,0.00685413921955147,4.02374760310707e-08,-5.63712065823094e-07,-0.0314837336669622,0.0308436734967827,65,8,200
41.5697507791154,0.0835037403003349,0.00711684344438871,4.02374760310707e-08,-5.57036210088505e-07,-0.0305564816299261,0.0366577743437201,66,8,200
41.5462827554829,0.0981133999852306,0.00738825321118667,4.02374760310707e-08,-5.49295893969578e-07,-0.0295381819470842,0.0425028300366855,67,8,200
41.5226014324747,0.112715059129443,0.00766865002982674,4.02374760310707e-08,-5.40485502186836e-07,-0.0284284490578676,0.0483787197764248,68,8,200
41.4987066786435,0.12730865339041,0.0079583155820342,4.02374760310707e-08,-5.30599442868972e-07,-0.0272269038838925,0.0542853150263878,69,8,200
41.4745983645128,0.141894118714385,0.00825753168377998,4.02374760310707e-08,-5.19632148948249e-07,-0.025933174012138,0.0602224795877549,70,8,200
41.4502763626381,0.156471391337313,0.00856658024711069,4.02374760310707e-08,-5.07578079541441e-07,-0.0245468938769318,0.0661900696788381,71,8,200
41.4257405476686,0.171040407785682,0.00888574324141921,4.02374760310707e-08,-4.94431721315508e-07,-0.0230677049406504,0.0721879340188573,72,8,200
41.4009907964105,0.185601104877342,0.009215302654167,4.02374760310707e-08,-4.80187589837233e-07,-0.0214952558730413,0.0782159139160966,73,8,200
41.3760269878901,0.200153419722318,0.00955554045107132,4.02374760310707e-08,-4.64840230905988e-07,-0.0198292027290729,0.0842738433604363,74,8,200
41.3508490034182,0.214697289723574,0.00990673853576857,4.02374760310707e-08,-4.48384221868871e-07,-0.0180692091252219,0.0903615491202604,75,8,200
41.3254567266544,0.229232652577777,0.0102691787089666,4.02374760310707e-08,-4.30814172917384e-07,-0.0162149464141022,0.0964788508437326,76,8,200
41.2998500436729,0.243759446276015,0.0106431426270989,4.02374760310707e-08,-4.12124728364884e-07,-0.0142660938573472,0.102625561164434,77,8,200
41.2740288430281,0.258277609104499,0.011028911760494,4.02374760310707e-08,-3.92310567903994e-07,-0.0122223387966501,0.108801485811355,78,8,200
41.2479930158216,0.272787079645242,0.0114267673510735,4.02374760310707e-08,-3.71366407843202e-07,-0.0100833768228743,0.115006423723224,79,8,200
41.2217424557687,0.2872877967767,0.0118369903695915,4.02374760310707e-08,-3.49287002321842e-07,-0.00784891194314128,0.121240167167169,80,8,200
41.1952770592665,0.301779699674397,0.0122598614724311,4.02374760310707e-08,-3.26067144502688e-07,-0.00551865674580555,0.127502501861685,81,8,200
41.1685967254618,0.316262727811516,0.0126956609579705,4.02374760310707e-08,-3.01701667741368e-07,-0.00309233256322869,0.133793207103894,82,8,200
41.1417013563199,0.330736820959464,0.0131446687225335,4.02374760310707e-08,-2.76185446731825e-07,-0.000569669632264504,0.140112055901084,83,8,200
41.1145908566936,0.345201919188415,0.0136071642159397,4.02374760310707e-08,-2.49513398627047e-07,0.00204959274763653,0.146458815106488,84,8,200
41.0872651343928,0.35965796286781,0.0218234351438681,4.02374760310707e-08,-2.21680332645483e-07,0.00476570605878383,0.152834077399193,85,8,200
41.0597241002549,0.374114079109188,0.030048563004446,4.02374760310707e-08,-1.92681046789455e-07,0.00757892377078693,0.159237904368034,86,8,200
41.0319675348536,0.388570202677206,0.0382827850731283,4.02374760310707e-08,-1.62510328139322e-07,0.0104894939707241,0.16567035598658,87,8,200
41.0039952219899,0.40302626854215,0.0465263380062098,4.02374760310707e-08,-1.31162953124468e-07,0.0134976592512757,0.172131490740369,88,8,200
40.9758069487524,0.417482211880348,0.0547794578038081,4.02374760310707e-08,-9.86336877706031e-08,0.016603656600051,0.178621365756991,89,8,200
40.9474025055776,0.431937968074575,0.0630423797723782,4.02374760310707e-08,-6.49172879228568e-08,0.0198077172901472,0.185140036939006,90,8,200
40.918781686311,0.446393472714424,0.0713153384867617,4.02374760310707e-08,-3.00084994441539e-08,0.023110066771977,0.191687559099671,91,8,200
40.8899442882683,0.460848661596655,0.0795985677517766,4.02374760310707e-08,6.09794161163411e-09,0.0265109245664045,0.198263986101454,92,8,200
40.8608901122973,0.475303470725527,0.0878923005633517,4.02374760310707e-08,4.34073088522668e-08,0.0300105041592217,0.204869370997313,93,8,200
40.8316189628396,0.489757836313098,0.0961967690692085,4.02374760310707e-08,8.19248854259401e-08,0.0336090128970027,0.211503766174713,94,8,200
40.8021306479928,0.504211694779505,0.104512204529098,4.02374760310707e-08,1.21655963926812e-07,0.0373066518843671,0.218167223502355,95,8,200
40.7724249795736,0.518664982753213,0.112838837274595,4.02374760310707e-08,1.62605846327741e-07,0.0411036158826898,0.224859794479587,96,8,200
40.74250177318,0.533117637071248,0.121176896668456,4.02374760310707e-08,2.04779843940711e-07,0.0450000932102826,0.231581530388476,97,8,200
40.7123608482549,0.547569594779392,0.12952661106354,4.02374760310707e-08,2.48183277405439e-07,0.0489962656440819,0.238332482448496,98,8,200
40.6820020281495,0.562020793132366,0.137888207761307,4.02374760310707e-08,2.92821476706618e-07,0.0530923083228711,0.245112701973824,99,8,200
40.6514251401865,0.576471169593967,0.146261912969886,4.02374760310707e-08,3.38699781220273e-07,0.0572883896520637,0.251922240533188,100,8,200
40.6206300157243,0.5909206618372,0.154647951761724,4.02374760310707e-08,3.85823539789693e-07,0.0615846712100762,0.258761150112245,101,8,200
40.5896164902211,0.605369207744362,0.163046548030827,4.02374760310707e-08,4.34198110831382e-07,0.065981307656312,0.265629483278463,102,8,200
40.5583844032986,0.61981674540711,0.171457924449572,4.02374760310707e-08,4.83828862471491e-07,0.0704784466407872,0.272527293348452,103,8,200
40.526933598807,0.634263213126498,0.179882302425132,4.02374760310707e-08,5.34721172713162e-07,0.0750762287154117,0.279454634557729,104,8,200
40.4952639248892,0.648708549412983,0.18831990205548,4.02374760310707e-08,5.86880429635218e-07,0.0797747872469538,0.286411562232858,105,8,200
40.4633752340453,0.6631526929864,0.196770942085004,4.02374760310707e-08,6.40312031622644e-07,0.0845742483317049,0.293398132965949,106,8,200
40.4312673831977,0.677595582775914,0.205235639859718,4.02374760310707e-08,6.95021387629246e-07,0.0894747307118632,0.300414404791459,107,8,200
40.398940233756,0.692037157919934,0.213714211282086,4.02374760310707e-08,7.51013917472942e-07,0.0944763456936512,0.307460437365266,108,8,200
40.3663936516814,0.706477357766,0.222206870765457,4.02374760310707e-08,8.08295052164055e-07,0.099579197067185,0.314536292145966,109,8,200
40.3336275075522,0.720916121870637,0.230713831188104,4.02374760310707e-08,8.66870234267031e-07,0.104783381028108,0.321642032578365,110,8,200
40.3006416766287,0.735353389999183,0.239235303846898,4.02374760310707e-08,9.26744918295955e-07,0.110088986100999,0.328777724279099,111,8,200
40.2674360389181,0.749789102125573,0.247771498410586,4.02374760310707e-08,9.87924571144258e-07,0.115496093064564,0.335943435224373,112,8,200
40.2340104792398,0.764223198432105,0.256322622872698,4.02374760310707e-08,1.05041467254899e-06,0.121004774878631,0.343139235939735,113,8,200
40.2003648872901,0.778655619309158,0.264888883504086,4.02374760310707e-08,1.11422071559001e-06,0.126615096612937,0.350365199691881,114,8,200
40.1664991577077,0.793086305354893,0.273470484805083,4.02374760310707e-08,1.17934820722449e-06,0.132327115377725,0.357621402682403,115,8,200
40.1324131901378,0.807515197374904,0.282067629457295,4.02374760310707e-08,1.245802668857e-06,0.13814088025616,0.364907924243474,116,8,200
40.0981068892981,0.821942236381844,0.29068051827503,4.02374760310707e-08,1.31358963694562e-06,0.144056432238539,0.372224847035391,117,8,200
40.0635801650425,0.836367363595015,0.299309350156355,4.02374760310707e-08,1.38271466364437e-06,0.150073804158335,0.379572257245945,118,8,200
40.0288329324265,0.850790520439921,0.3079543220338,4.02374760310707e-08,1.45318331748219e-06,0.156193020630039,0.386950244791564,119,8,200
39.9938651117713,0.865211648547784,0.316615628824686,4.02374760310707e-08,1.52500118407895e-06,0.162414097988811,0.394358903520186,120,8,200
39.9586766287286,0.879630689755029,0.325293463381111,4.02374760310707e-08,1.59817386689869e-06,0.168737044231937,0.4017983314158,121,8,200
39.9232674143443,0.894047586102724,0.333988016439556,4.02374760310707e-08,1.67270698804036e-06,0.175161858962083,0.409268630804615,122,8,200
39.8876374051231,0.90846227983599,0.342699476570153,4.02374760310707e-08,1.74860618906645e-06,0.181688533332328,0.416769908562809,123,8,200
39.851786543092,0.922874713403372,0.351428030125578,4.02374760310707e-08,1.82587713186973e-06,0.188317049992983,0.424302276325794,124,8,200
39.8157147758637,0.937284829456167,0.360173861189598,4.02374760310707e-08,1.90452549957827e-06,0.195047383040169,0.431865850698956,125,8,200
39.7794220567007,0.951692570847717,0.368937151525261,4.02374760310707e-08,1.98455699749929e-06,0.201879497966143,0.43946075346982,126,8,200
39.7429083445776,0.966097880632663,0.377718080522715,4.02374760310707e-08,2.06597735410166e-06,0.208813351611364,0.447087111821571,127,8,200
39.7061736042445,0.980500702066159,0.386516825146691,4.02374760310707e-08,2.14879232203774e-06,0.21584889211827,0.454745058547906,128,8,200
39.6692178062894,0.994900978603043,0.39533355988361,4.02374760310707e-08,2.23300767920442e-06,0.222986058886754,0.462434732269135,129,8,200
39.6320409272001,1.00929865389697,0.404168456688338,4.02374760310707e-08,2.31862922984385e-06,0.230224782531309,0.4701562776495,130,8,200
39.5946429494267,1.0236936717995,0.413021684930583,4.02374760310707e-08,2.40566280568385e-06,0.237564984839838,0.477909845615642,131,8,200
39.5570238614427,1.03808597635916,0.421893411340928,4.02374760310707e-08,2.49411426711841e-06,0.245006578734073,0.485695593576182,132,8,200
39.5191836578061,1.05247551182042,0.430783799956497,4.02374760310707e-08,2.58398950442828e-06,0.252549468231607,0.493513685642338,133,8,200
39.4811223392207,1.06686222262268,0.439693012066265,4.02374760310707e-08,2.675294439042e-06,0.260193548409493,0.501364292849545,134,8,200
39.442839912596,1.08124605339921,0.448621206155992,4.02374760310707e-08,2.76803502483739e-06,0.267938705369376,0.509247593380014,135,8,200
39.4043363911075,1.09562694897596,0.457568537852794,4.02374760310707e-08,2.86221724948377e-06,0.275784816204149,0.517163772786175,136,8,200
39.365611794256,1.11000485437045,0.466535159869336,4.02374760310707e-08,2.95784713582501e-06,0.283731748966063,0.525113024214957,137,8,200
39.3266661479268,1.12437971479053,0.475521221947651,4.02374760310707e-08,3.0549307433036e-06,0.291779362636293,0.533095548632843,138,8,200
39.2874994844483,1.13875147563312,0.484526870802585,4.02374760310707e-08,3.15347416942579e-06,0.299927507095896,0.541111555051653,139,8,200
39.2481118426501,1.15312008248291,0.493552250064849,4.02374760310707e-08,3.25348355126796e-06,0.308176023098126,0.549161260754997,140,8,200
39.2085032679208,1.16748548111098,0.502597500223699,4.02374760310707e-08,3.35496506702445e-06,0.316524742242083,0.55724489152534,141,8,200
39.1686738122649,1.18184761747345,0.511662758569211,4.02374760310707e-08,3.45792493759668e-06,0.324973486947626,0.565362681871636,142,8,200
39.1286235343592,1.19620643770995,0.52074815913417,4.02374760310707e-08,3.56236942822397e-06,0.333522070431534,0.573514875257471,143,8,200
39.0883524996094,1.21056188814219,0.529853832635559,4.02374760310707e-08,3.66830485015587e-06,0.342170296684839,0.581701724329657,144,8,200
39.047860780205,1.22491391527237,0.538979906415637,4.02374760310707e-08,3.77573756236631e-06,0.350917960451315,0.589923491147233,145,8,200
39.0071484551743,1.23926246578158,0.548126504382618,4.02374760310707e-08,3.88467397330941e-06,0.359764847207052,0.598180447410816,146,8,200
38.966215610439,1.25360748652817,0.557293746950922,4.02374760310707e-08,3.99512054271715e-06,0.368710733141074,0.606472874692244,147,8,200
38.9250623388673,1.26794892454602,0.566481750981016,4.02374760310707e-08,4.10708378343896e-06,0.377755385136946,0.614801064664469,148,8,200
38.8836887403275,1.28228672704279,0.575690629718824,4.02374760310707e-08,4.22057026332314e-06,0.386898560755318,0.623165319331637,149,8,200
38.8420949217401,1.29662084139811,0.584920492734701,4.02374760310707e-08,4.3355866071402e-06,0.396140008217357,0.631565951259316,150,8,200
38.8002809971294,1.31095121516171,0.594171445861973,4.02374760310707e-08,4.45213949854825e-06,0.405479466388998,0.640003283804799,151,8,200
38.758247087675,1.3252777960515,0.603443591135026,4.02374760310707e-08,4.57023568210017e-06,0.414916664765976,0.648477651347459,152,8,200
38.7159933217618,1.33960053195161,0.612737026726946,4.02374760310707e-08,4.6898819652929e-06,0.424451323459559,0.656989399519085,153,8,200
38.6735198350298,1.35391937091033,0.622051846886697,4.02374760310707e-08,4.81108522065853e-06,0.434083153182939,0.665538885434147,154,8,200
38.6308267704234,1.36823426113802,0.631388141875833,4.02374760310707e-08,4.9338523878974e-06,0.443811855238221,0.674126477919959,155,8,200
38.5879142782392,1.382545151005,0.640745997904732,4.02374760310707e-08,5.05819047605303e-06,0.453637121503932,0.682752557746672,156,8,200
38.5447825161739,1.39685198903928,0.650125497068355,4.02374760310707e-08,5.1841065657289e-06,0.463558634423008,0.691417517857054,157,8,200
38.5014316493707,1.41115472392437,0.659526717281503,4.02374760310707e-08,5.31160781134704e-06,0.473576066991183,0.700121763596012,158,8,200
38.457861850466,1.42545330449687,0.668949732213595,4.02374760310707e-08,5.4407014434484e-06,0.483689082745721,0.708865712939803,159,8,200
38.4140732996338,1.43974767974414,0.678394611222919,4.02374760310707e-08,5.57139477103481e-06,0.493897335754424,0.717649796724884,160,8,200
38.370066184631,1.45403779880182,0.687861419290384,4.02374760310707e-08,5.70369518395263e-06,0.504200470604849,0.726474458876367,161,8,200
38.3258407008406,1.46832361095132,0.697350216952748,4.02374760310707e-08,5.83761015531786e-06,0.514598122393679,0.735340156636011,162,8,200
38.2813970513148,1.48260506561726,0.706861060235309,4.02374760310707e-08,5.97314724398271e-06,0.525089916716165,0.744247360789725,163,8,200
38.236735446817,1.49688211236477,0.716394000584068,4.02374760310707e-08,6.11031409704352e-06,0.535675469655583,0.753196555894527,164,8,200
38.1918561058633,1.51115470089686,0.725949084797333,4.02374760310707e-08,6.24911845238985e-06,0.546354387772635,0.762188240504908,165,8,200
38.1467592547623,1.52542278105157,0.735526354956785,4.02374760310707e-08,6.38956814129472e-06,0.557126268094733,0.771222927398568,166,8,200
38.1014451276557,1.53968630279917,0.745125848357962,4.02374760310707e-08,6.53167109104584e-06,0.567990698105086,0.780301143801477,167,8,200
38.0559139665561,1.55394521623922,0.754747597440189,4.02374760310707e-08,6.67543532761767e-06,0.578947255731535,0.789423431612204,168,8,200
38.0101660213853,1.56819947159759,0.764391629715918,4.02374760310707e-08,6.82086897838421e-06,0.589995509335058,0.798590347625492,169,8,200
37.9642015500115,1.58244901922342,0.774057967699483,4.02374760310707e-08,6.96798027487235e-06,0.601135017697889,0.80780246375502,170,8,200
37.918020818285,1.59669380958598,0.783746628835266,4.02374760310707e-08,7.11677755555563e-06,0.612365330011177,0.817060367255312,171,8,200
37.8716241000738,1.61093379327148,0.793457625425253,4.02374760310707e-08,7.26726926868829e-06,0.623685985862111,0.826364660942761,172,8,200
37.8250116772977,1.62516892097977,0.803190964555984,4.02374760310707e-08,7.41946397517931e-06,0.635096515220466,0.835715963415712,173,8,200
37.7781838399621,1.63939914352104,0.812946648024885,4.02374760310707e-08,7.57337035150647e-06,0.646596438424485,0.845114909273574,174,8,200
37.7311408861901,1.65362441181232,0.822724672265978,4.02374760310707e-08,7.72899719267005e-06,0.658185266166039,0.854562149334913,175,8,200
37.6838831222545,1.66784467687408,0.832525028274958,4.02374760310707e-08,7.88635341518604e-06,0.669862499475006,0.864058350854491,176,8,200
37.6364108626084,1.68205988982655,0.842347701533636,4.02374760310707e-08,8.04544806011878e-06,0.681627629702797,0.873604197739207,177,8,200
37.5887244299149,1.69627000188613,0.852192671933735,4.02374760310707e-08,8.20629029615257e-06,0.693480138504982,0.883200390762901,178,8,200
37.5408241550758,1.7104749643616,0.862059913700045,4.02374760310707e-08,8.36888942270231e-06,0.705419497822939,0.892847647779984,179,8,200
37.4927103772599,1.72467472865036,0.871949395312921,4.02374760310707e-08,8.53325487306278e-06,0.717445169864478,0.902546703937847,180,8,200
37.4443834439297,1.73886924623447,0.881861079430125,4.02374760310707e-08,8.69939621759635e-06,0.729556607083385,0.912298311888023,181,8,200
37.3958437108671,1.75305846867667,0.891794922808008,4.02374760310707e-08,8.86732316695893e-06,0.741753252157825,0.922103241996047,182,8,200
37.3470915421991,1.76724234761636,0.90175087622203,4.02374760310707e-08,9.0370455753639e-06,0.754034537967551,0.93196228254999,183,8,200
37.298127310421,1.78142083476536,0.911728884386611,4.02374760310707e-08,9.20857344388378e-06,0.76639988756988,0.941876239967613,184,8,200
37.2489513964202,1.79559388190375,0.921728885874321,4.02374760310707e-08,9.38191692378933e-06,0.778848714174364,0.95184593900212,185,8,200
37.1995641894979,1.80976144087548,0.931750813034393,4.02374760310707e-08,9.55708631992587e-06,0.791380421116143,0.961872222946449,186,8,200
37.1499660873901,1.82392346358396,0.941794591910577,4.02374760310707e-08,9.73409209412657e-06,0.803994401827906,0.971955953836088,187,8,200
37.100157496288,1.83807990198756,0.951860142158325,4.02374760310707e-08,9.91294486866234e-06,0.816690039810443,0.982098012650344,188,8,200
37.0501388308569,1.852230708095,0.961947376961308,4.02374760310707e-08,1.00936554297281e-05,0.829466708601732,0.992299299512064,189,8,200
36.9999105142543,1.86637583396065,0.97205620294728,4.02374760310707e-08,1.02762347309653e-05,0.842323771744548,1.00256073388573,190,8,200
36.949472978147,1.88051523167973,0.982186520103276,4.02374760310707e-08,1.04606938970196e-05,0.855260582752551,1.01288325477392,191,8,200
36.8988266627272,1.89464885338345,0.992338221690171,4.02374760310707e-08,1.06470442271353e-05,0.868276485074825,1.02326782091206,192,8,200
36.8479720167274,1.90877665123401,1.00251119415658,4.02374760310707e-08,1.08352971987831e-05,0.88137081205886,1.03371541096146,193,8,200
36.7969094974343,1.92289857741951,1.01270531705216,4.02374760310707e-08,1.10254644713245e-05,0.89454288691195,1.0442270237006,194,8,200
36.7456395707022,1.9370145841488,1.02292046294021,4.02374760310707e-08,1.12175578897096e-05,0.907792022660989,1.05480367821453,195,8,200
36.6941627109645,1.9511246236462,1.03315649730976,4.02374760310707e-08,1.14115894882092e-05,0.921117522110677,1.06544641408246,196,8,200
36.6424794012446,1.96522864814609,1.04341327848699,4.02374760310707e-08,1.16075714941811e-05,0.934518677800108,1.07615629156349,197,8,200
36.5905901331659,1.97932660988745,1.05369065754608,4.02374760310707e-08,1.18055163318696e-05,0.947994771957767,1.08693439178027,198,8,200
36.5384954069604,1.99341846110831,1.06398847821949,4.02374760310707e-08,1.20054366262379e-05,0.961545076454922,1.09778181690076,199,8,200
36.4861957314763,2.00750415404001,1.07430657680774,4.02374760310707e-08,1.22073452068339e-05,0.975168852757451,1.10869969031792,200,8,200
36.4336916241848,2.02158364090143,1.08464478208857,4.02374760310707e-08,1.24112551116872e-05,0.988865351876094,1.1196891568273,201,8,200
36.3809836111856,2.03565687389311,1.0950029152257,4.02374760310707e-08,1.26171795912395e-05,1.00263381431519,1.13075138280246,202,8,200
36.328072227211,2.04972380519124,1.10538078967704,4.02374760310707e-08,1.28251321123053e-05,1.01647347001992,1.14188755636824,203,8,200
36.2749580156297,2.06378438694153,1.11577821110247,4.02374760310707e-08,1.30351263620643e-05,1.03038353832207,1.15309888757175,204,8,200
36.2216415284486,2.07783857125302,1.12619497727124,4.02374760310707e-08,1.32471762520846e-05,1.04436322788442,1.16438660855101,205,8,200
36.1681233263141,2.0918863101917,1.13663087796893,4.02374760310707e-08,1.34612959223758e-05,1.05841173664379,1.17575197370131,206,8,200
36.1144039785122,2.10592755577415,1.14708569490412,4.02374760310707e-08,1.36774997454726e-05,1.07252825175275,1.18719625983908,207,8,200
36.0604840629672,2.11996225996092,1.1575592016147,4.02374760310707e-08,1.38958023305467e-05,1.08671194952024,1.19872076636325,208,8,200
36.0063641662392,2.13399037464988,1.16805116337395,4.02374760310707e-08,1.41162185275489e-05,1.1009619953509,1.21032681541411,209,8,200
35.9520448835212,2.14801185166949,1.17856133709641,4.02374760310707e-08,1.43387634313789e-05,1.11527754368358,1.22201575202949,210,8,200
35.897526818634,2.16202664277184,1.18908947124358,4.02374760310707e-08,1.45634523860829e-05,1.12965773792873,1.23378894429828,211,8,200
35.8428105840206,2.17603469962571,1.19963530572946,4.02374760310707e-08,1.47903009890793e-05,1.14410171040512,1.24564778351114,212,8,200
35.7878968007393,2.19003597380942,1.21019857182611,4.02374760310707e-08,1.50193250954109e-05,1.1586085822758,1.25759368430841,213,8,200
35.7327860984557,2.2040304168036,1.22077899206916,4.02374760310707e-08,1.52505408220232e-05,1.17317746348359,1.269628084825,214,8,200
35.6774791154328,2.21801797998385,1.23137628016345,4.02374760310707e-08,1.54839645520696e-05,1.18780745268605,1.28175244683239,215,8,200
35.6219764985212,2.23199861461328,1.24199014088872,4.02374760310707e-08,1.57196129392406e-05,1.20249763719036,1.29396825587737,216,8,200
35.5662789031465,2.24597227183492,1.25262027000563,4.02374760310707e-08,1.59575029121185e-05,1.21724709288805,1.30627702141774,217,8,200
35.510386993297,2.25993890266402,1.26326635416199,4.02374760310707e-08,1.61976516785563e-05,1.23205488418984,1.31868027695458,218,8,200
35.4543014415088,2.27389845798027,1.27392807079942,4.02374760310707e-08,1.64400767300791e-05,1.24692006396087,1.33117958016119,219,8,200
35.3980229288506,2.28785088851981,1.28460508806047,4.02374760310707e-08,1.66847958463096e-05,1.26184167345645,1.34377651300854,220,8,200
35.3415521449067,2.30179614486726,1.29529706469629,4.02374760310707e-08,1.69318270994151e-05,1.27681874225853,1.35647268188703,221,8,200
35.2848897877587,2.31573417744751,1.30600364997501,4.02374760310707e-08,1.7181188858576e-05,1.29185028821327,1.36926971772458,222,8,200
35.2280365639663,2.32966493651745,1.31672448359084,4.02374760310707e-08,1.7432899794475e-05,1.30693531736982,1.38216927610088,223,8,200
35.1709931885463,2.34358837215761,1.32745919557411,4.02374760310707e-08,1.76869788838069e-05,1.32207282392072,1.39517303735754,224,8,200
35.1137603849501,2.35750443426361,1.3382074062023,4.02374760310707e-08,1.79434454138074e-05,1.33726179014407,1.4082827067043,225,8,200
35.0563388850408,2.37141307253756,1.34896872591219,4.02374760310707e-08,1.82023189868001e-05,1.35250118634796,1.4215000143208,226,8,200
34.9987294290674,2.38531423647934,1.35974275521329,4.02374760310707e-08,1.84636195247622e-05,1.36778997081734,1.43482671545406,227,8,200
34.9409327656392,2.39920787537774,1.37052908460268,4.02374760310707e-08,1.87273672739057e-05,1.38312708976373,1.4482645905114,228,8,200
34.8829496516973,2.41309393830152,1.38132729448138,4.02374760310707e-08,1.89935828092763e-05,1.39851147727821,1.46181544514854,229,8,200
34.8247808524857,2.4269723740903,1.39213695507249,4.02374760310707e-08,1.92622870393659e-05,1.41394205528795,1.4754811103529,230,8,200
