S Underlying,S Approximation,P1 Underlying,P1 Approximation,P2 Underlying,P2 Approximation,A1 Underlying,A1 Approximation,A2 Underlying,A2 Approximation,R1 Underlying,R1 Approximation,R2 Underlying,R2 Approximation
33.4039731812545,34.3786871820504,0.0019786171426746297,2.13590142999928e-06,3.350397422852477e-06,0,2.4399538195875223,2.18105850157813,1.9419820429875818,1.85889725315438,2.042609995125,1.82644194405139,2.6721132818265505,2.27568178263604
32.75727078343921,33.7565257738908,0.001980781350282254,2.60025035444524e-06,6.2012776490632225e-06,0,2.597127086492568,2.34512040628924,2.0396110283845705,1.983479561941,2.2673223984617232,2.03400052937917,2.947141369748,2.49062218447247
32.09214311299773,33.1741258727188,0.001982743895588288,3.0162334352507e-06,1.1362358649315223e-05,0,2.751876285435764,2.49233087218176,2.1384987136891733,2.09497139255523,2.5034975931401995,2.23285692694008,3.2357111355618815,2.70759761450397
31.41023638783919,32.5147538321577,0.0019845295825440105,3.42879277194244e-06,2.0600893302358472e-05,0,2.9033186195630605,2.65192758478332,2.238724783383785,2.21344980129904,2.750473274221763,2.46162540705915,3.5373475796093308,2.97214735514928
30.713379156882993,31.8353697396253,0.0019861593182981673,3.74018142761361e-06,3.694605855806319e-05,0,3.0502057865011247,2.80930899189114,2.340384050339064,2.32634163347872,3.0074333694842967,2.69856938475628,3.851461028795819,3.26283508642296
30.003615457724422,31.2006858072503,0.0019876508347992446,3.87535220383287e-06,6.55174386477345e-05,0,3.19083170674471,2.95064709881403,2.443591951060025,2.42406387439736,3.2734122682653015,2.91731336027326,4.177347333427832,3.54690676716878
29.283247944108936,30.4854407210988,0.0019890192527378062,3.77887947166746e-06,0.00011484298834754428,0,3.3230964847087123,3.10350535393947,2.5484913750214715,2.52655171673828,3.5473030917230193,3.15693650142431,4.514189932036449,3.87879068568352
28.554869684767723,29.8219889623153,0.001990277526324809,3.38129555754072e-06,0.00019891840774673505,0,3.444759499181086,3.23812965719132,2.655258524501828,2.61587490999108,3.827870485134927,3.37263938886479,4.861063994866588,4.19750533270978
27.82135919030536,29.081155485812,0.001991436799282022,2.48818445630106e-06,0.0003403668814262932,0,3.5538519164362925,3.37781585840207,2.764104898137854,2.71143401322776,4.1137685639778825,3.60982090579415,5.216943017142473,4.56493906437895
27.08581789066959,28.3326698184962,0.0019925066958272793,9.82261472555711e-07,0.0005751988165377109,0,3.6491419697969287,3.50464084998643,2.8752727508844527,2.80655012510564,4.403564431092561,3.8520909350446,5.580708252236759,4.94493691823539
26.35144455347769,27.6484308526869,0.0019934955644945514,0,0.0009598508749064964,0,3.7305003387204914,3.60622475419717,2.989022739042126,2.89447681005422,4.695766970640839,4.08274536109151,5.9511611583051165,5.29695952953827
25.621362491535393,26.8941264623616,0.0019944106869835233,0,0.001581405890771923,0,3.7990384575249725,3.70164098539486,3.10561450258995,2.99440469363761,4.988859517964069,4.35380849775064,6.327038576686606,5.68700765792794
24.898432814324934,26.208693039259,0.001995258459168727,0,0.002572160296736335,0,3.8569835326272566,3.77395846129283,3.2252826623686626,3.08930655633499,5.281333883357119,4.6184947158948,6.707029802068515,6.04072547297574
24.185091389552923,25.4566569403642,0.0019960445475992196,0,0.004130007231542233,0.00116691839803544,3.907355362405547,3.83979262568533,3.3482111650839177,3.19911668831101,5.571722568874278,4.92818848023971,7.089794275746568,6.4262869142461
23.483237326268608,24.707914720355,0.001996774022814141,0,0.006546425451255656,0.0201672858318012,3.9535640348005843,3.89514841268737,3.474507907287954,3.31499134378575,5.85862617502555,5.25157917104137,7.473978535319765,6.80776091109676
22.794183455114023,24.0309291620486,0.0019974514705049244,0,0.01024417613215153,0.0434042476289326,3.999038353278551,3.94022658453685,3.6041797559940623,3.425029837549,6.140733885047469,5.55444645298561,7.858231337692294,7.1527982221821
22.11866341585224,23.2914256293284,0.001998081082309677,0,0.01582706206552532,0.0764111496979614,4.046947799446091,3.98766570294311,3.7371063695821825,3.54966452323743,6.416836166556211,5.90082160816126,8.241216426591135,7.53340011626468
21.456880906194016,22.5590351572544,0.001998666729009166,0,0.024144222720524498,0.117936603395399,4.100031048758582,4.03608139204876,3.873010206764304,3.67580579211585,6.685830012440258,6.2678227594042,8.62162305828418,7.91830945592542
20.808584771045616,21.9012656209818,0.001999212019537007,0,0.036371321714845896,0.163400311623451,4.1605115491978895,4.08370021846829,4.011419935576157,3.78946002174952,6.946717876403236,6.6222279667671,8.998174977915978,8.27354040702184
20.173156439136818,21.1891131288138,0.001999720349333047,0,0.054110497696933005,0.22172873842209,4.230067571771675,4.14304936357509,4.151625009518595,3.91030624029823,7.1986018755754495,7.03251594161333,9.36963897884536,8.6711381244641
19.54970094766999,20.5548075305858,0.002000194941252975,0,0.07950993661835529,0.28154947081155,4.309823912532833,4.20556477445246,4.292620353961962,4.01342444054539,7.440674912297526,7.41765040836312,9.734834466620136,9.03861831639792
18.937137557862926,19.8744481481442,0.002000638881703578,0,0.11540221182608457,0.352999665785983,4.400338513951543,4.28546415669151,4.433041907116614,4.11705152396958,7.6722102436368305,7.84272171631665,10.092645599698328,9.44646452672146
18.334289819669422,19.2140343634939,0.002001055154097252,0,0.16545797537771265,0.427384498689874,4.50156651633863,4.37824684089522,4.571096280345945,4.20993145912797,7.89255082485282,8.2514130862873,10.442037591709141,9.851979937117
17.73997743532489,18.6310985644189,0.002001446671252076,0,0.23434808831675646,0.495663032635475,4.612796447605749,4.47368083888125,4.704491118090203,4.28567829550217,8.101099558076752,8.59488527805807,10.782078605350646,10.2128891927372
17.153113010933808,18.00809197025,0.0020018163080915445,0,0.32790292288049144,0.571769304262742,4.732569189179065,4.58869633926749,4.830376754535881,4.36055011255764,8.297311430613961,8.93520694916325,11.111968281389093,10.5968577049425
16.572805319955236,17.4566165288883,0.0020021669359710386,0,0.45325269316130257,0.644010766486689,4.85860928272867,4.69948137422493,4.945314047144482,4.42210483330705,8.480688423619997,9.2108090587015,11.431073238646055,10.9308702910727
15.998466717290427,16.8636839745045,0.002002501460207115,0,0.6189279850968038,0.73110962454946,4.987815289930252,4.82498342271084,5.045286887332433,4.48426832731703,8.650777963072105,9.4787123586354,11.7389687676286,11.2785895680513
15.429916197433315,16.2823222328241,0.0020028228629353937,2.57628322077916e-06,0.834896302699417,0.832304004207919,5.116361408021326,4.95097710568229,5.125779385720616,4.54137620798746,8.80717548783035,9.71182222796258,12.035484392564591,11.6072048788851
14.867462974313398,15.7622267603151,0.0020031342543020345,5.92210475011661e-05,1.1125098933353963,0.943455299447522,5.239944896855633,5.06302253276108,5.181935323992268,4.58776465762619,8.949531332183305,9.89468745958836,12.320749092378058,11.8943892652045
14.311951544895422,15.198232534457,0.002003438936246508,0.000143391047874208,1.464343808263461,1.09839380117269,5.35416970465834,5.18094340505739,5.208809613764222,4.6297457540583,9.077561512764511,10.0622399196769,12.59523004765095,12.2034556963394
13.764751466668116,14.6921365266608,0.0020037404848364283,0.000242435258651542,1.9039119364286876,1.28298622568721,5.455000852406242,5.28182539833933,5.201707715483573,4.65633976429138,9.191061228903202,10.1814068700509,12.859757337933312,12.4811246732393
13.227684836097708,14.1425366365029,0.002004042859409096,0.000378547650476039,2.445262237050382,1.55199049410712,5.539187127873771,5.38424417388804,5.156590583896567,4.66804763487387,9.289919128531693,10.2773030607023,13.115526709822117,12.7841956072077
12.702898805204,13.6010693073199,0.0020043505499141782,0.000544467334639534,3.102468704793635,1.90763830359151,5.604556319111737,5.47578232517562,5.0705031906764075,4.65536111782324,9.3741299427262,10.3423808210744,13.364073941765213,13.086158424964
